[975, 575]
[chapter-title, [63.0, 34.0, 414.0, 30.0], 1O78GiBPJa, 5775856]
[paragraph, [17.0, 63.0, 522.0, 18.0], shoonya_0sEOUGKGE17C0U, 5775856]
[paragraph, [17.0, 81.0, 522.0, 18.0], shoonya_0sEOUGKGE17C0U, 5775856]
[paragraph, [17.0, 99.0, 522.0, 18.0], shoonya_0sEOUGKGE17C0U, 5775856]
[paragraph, [17.0, 117.0, 522.0, 18.0], shoonya_0sEOUGKGE17C0U, 5775856]
[paragraph, [17.0, 135.0, 522.0, 18.0], shoonya_0sEOUGKGE17C0U, 5775856]
[paragraph, [17.0, 153.0, 522.0, 18.0], shoonya_0sEOUGKGE17C0U, 5775856]
[paragraph, [17.0, 171.0, 522.0, 18.0], shoonya_0sEOUGKGE17C0U, 5775856]
[paragraph, [17.0, 189.0, 522.0, 18.0], shoonya_0sEOUGKGE17C0U, 5775856]
[paragraph, [17.0, 207.0, 522.0, 18.0], shoonya_0sEOUGKGE17C0U, 5775856]
[paragraph, [17.0, 225.0, 522.0, 18.0], shoonya_0sEOUGKGE17C0U, 5775856]
[paragraph, [17.0, 243.0, 522.0, 18.0], shoonya_0sEOUGKGE17C0U, 5775856]
[paragraph, [17.0, 261.0, 522.0, 18.0], shoonya_0sEOUGKGE17C0U, 5775856]
[paragraph, [17.0, 279.0, 522.0, 18.0], shoonya_0sEOUGKGE17C0U, 5775856]
[paragraph, [17.0, 297.0, 522.0, 18.0], shoonya_0sEOUGKGE17C0U, 5775856]
[paragraph, [17.0, 315.0, 522.0, 18.0], shoonya_0sEOUGKGE17C0U, 5775856]
[paragraph, [17.0, 333.0, 522.0, 18.0], shoonya_0sEOUGKGE17C0U, 5775856]
[paragraph, [17.0, 351.0, 522.0, 18.0], shoonya_0sEOUGKGE17C0U, 5775856]
[paragraph, [17.0, 369.0, 522.0, 18.0], shoonya_0sEOUGKGE17C0U, 5775856]
[paragraph, [17.0, 387.0, 522.0, 18.0], shoonya_0sEOUGKGE17C0U, 5775856]
[paragraph, [35.0, 399.0, 509.0, 18.0], shoonya_2sH0KB36KAJVUR, 5775856]
[paragraph, [35.0, 417.0, 509.0, 18.0], shoonya_2sH0KB36KAJVUR, 5775856]
[paragraph, [35.0, 435.0, 509.0, 18.0], shoonya_2sH0KB36KAJVUR, 5775856]
[paragraph, [35.0, 453.0, 509.0, 18.0], shoonya_2sH0KB36KAJVUR, 5775856]
[paragraph, [35.0, 471.0, 509.0, 18.0], shoonya_2sH0KB36KAJVUR, 5775856]
[paragraph, [35.0, 489.0, 509.0, 18.0], shoonya_2sH0KB36KAJVUR, 5775856]
[paragraph, [35.0, 507.0, 509.0, 18.0], shoonya_2sH0KB36KAJVUR, 5775856]
[paragraph, [35.0, 525.0, 509.0, 18.0], shoonya_2sH0KB36KAJVUR, 5775856]
[paragraph, [35.0, 543.0, 509.0, 18.0], shoonya_2sH0KB36KAJVUR, 5775856]
[paragraph, [35.0, 561.0, 509.0, 18.0], shoonya_2sH0KB36KAJVUR, 5775856]
[paragraph, [33.0, 566.0, 527.0, 18.0], shoonya_1sME6DF2QOZ2A1, 5775856]
[paragraph, [33.0, 584.0, 527.0, 18.0], shoonya_1sME6DF2QOZ2A1, 5775856]
[paragraph, [33.0, 602.0, 527.0, 18.0], shoonya_1sME6DF2QOZ2A1, 5775856]
[paragraph, [33.0, 620.0, 527.0, 18.0], shoonya_1sME6DF2QOZ2A1, 5775856]
[paragraph, [33.0, 638.0, 527.0, 18.0], shoonya_1sME6DF2QOZ2A1, 5775856]
[paragraph, [33.0, 656.0, 527.0, 18.0], shoonya_1sME6DF2QOZ2A1, 5775856]
[paragraph, [33.0, 674.0, 527.0, 18.0], shoonya_1sME6DF2QOZ2A1, 5775856]
[paragraph, [33.0, 692.0, 527.0, 18.0], shoonya_1sME6DF2QOZ2A1, 5775856]
[paragraph, [33.0, 710.0, 527.0, 18.0], shoonya_1sME6DF2QOZ2A1, 5775856]
[paragraph, [33.0, 728.0, 527.0, 18.0], shoonya_1sME6DF2QOZ2A1, 5775856]
[paragraph, [33.0, 746.0, 527.0, 18.0], shoonya_1sME6DF2QOZ2A1, 5775856]
[paragraph, [33.0, 764.0, 527.0, 18.0], shoonya_1sME6DF2QOZ2A1, 5775856]
[paragraph, [33.0, 782.0, 527.0, 18.0], shoonya_1sME6DF2QOZ2A1, 5775856]
[paragraph, [33.0, 800.0, 527.0, 18.0], shoonya_1sME6DF2QOZ2A1, 5775856]
[paragraph, [33.0, 818.0, 527.0, 18.0], shoonya_1sME6DF2QOZ2A1, 5775856]
[paragraph, [33.0, 836.0, 527.0, 18.0], shoonya_1sME6DF2QOZ2A1, 5775856]
[paragraph, [33.0, 854.0, 527.0, 18.0], shoonya_1sME6DF2QOZ2A1, 5775856]
[paragraph, [33.0, 872.0, 527.0, 18.0], shoonya_1sME6DF2QOZ2A1, 5775856]
[paragraph, [33.0, 890.0, 527.0, 18.0], shoonya_1sME6DF2QOZ2A1, 5775856]
