[2200, 1700]
[section-title, [321.0, 75.0, 588.0, 52.5], shoonya_2sAL2QC4TSS4TL, 5731096]
[paragraph, [315.0, 154.0, 1078.0, 36.0], shoonya_1sRR31EOFKSKS5, 5731096]
[paragraph, [315.0, 190.0, 1078.0, 36.0], shoonya_1sRR31EOFKSKS5, 5731096]
[paragraph, [315.0, 226.0, 1078.0, 36.0], shoonya_1sRR31EOFKSKS5, 5731096]
[paragraph, [315.0, 262.0, 1078.0, 36.0], shoonya_1sRR31EOFKSKS5, 5731096]
[paragraph, [315.0, 298.0, 1078.0, 36.0], shoonya_1sRR31EOFKSKS5, 5731096]
[paragraph, [315.0, 334.0, 1078.0, 36.0], shoonya_1sRR31EOFKSKS5, 5731096]
[paragraph, [315.0, 370.0, 1078.0, 36.0], shoonya_1sRR31EOFKSKS5, 5731096]
[paragraph, [315.0, 406.0, 1078.0, 36.0], shoonya_1sRR31EOFKSKS5, 5731096]
[paragraph, [315.0, 442.0, 1078.0, 36.0], shoonya_1sRR31EOFKSKS5, 5731096]
[paragraph, [315.0, 478.0, 1078.0, 36.0], shoonya_1sRR31EOFKSKS5, 5731096]
[paragraph, [315.0, 514.0, 1078.0, 36.0], shoonya_1sRR31EOFKSKS5, 5731096]
[paragraph, [315.0, 550.0, 1078.0, 36.0], shoonya_1sRR31EOFKSKS5, 5731096]
[paragraph, [315.0, 586.0, 1078.0, 36.0], shoonya_1sRR31EOFKSKS5, 5731096]
[paragraph, [315.0, 622.0, 1078.0, 36.0], shoonya_1sRR31EOFKSKS5, 5731096]
[paragraph, [315.0, 658.0, 1078.0, 36.0], shoonya_1sRR31EOFKSKS5, 5731096]
[paragraph, [315.0, 694.0, 1078.0, 36.0], shoonya_1sRR31EOFKSKS5, 5731096]
[paragraph, [315.0, 730.0, 1078.0, 36.0], shoonya_1sRR31EOFKSKS5, 5731096]
[paragraph, [315.0, 766.0, 1078.0, 36.0], shoonya_1sRR31EOFKSKS5, 5731096]
[paragraph, [315.0, 802.0, 1078.0, 36.0], shoonya_1sRR31EOFKSKS5, 5731096]
[paragraph, [306.0, 849.0, 1083.0, 36.0], shoonya_0sVHUBYP60WQ7F, 5731096]
[paragraph, [306.0, 885.0, 1083.0, 36.0], shoonya_0sVHUBYP60WQ7F, 5731096]
[paragraph, [306.0, 921.0, 1083.0, 36.0], shoonya_0sVHUBYP60WQ7F, 5731096]
[paragraph, [306.0, 957.0, 1083.0, 36.0], shoonya_0sVHUBYP60WQ7F, 5731096]
[paragraph, [306.0, 993.0, 1083.0, 36.0], shoonya_0sVHUBYP60WQ7F, 5731096]
[paragraph, [306.0, 1029.0, 1083.0, 36.0], shoonya_0sVHUBYP60WQ7F, 5731096]
[paragraph, [306.0, 1065.0, 1083.0, 36.0], shoonya_0sVHUBYP60WQ7F, 5731096]
[paragraph, [306.0, 1101.0, 1083.0, 36.0], shoonya_0sVHUBYP60WQ7F, 5731096]
[paragraph, [306.0, 1137.0, 1083.0, 36.0], shoonya_0sVHUBYP60WQ7F, 5731096]
[paragraph, [306.0, 1173.0, 1083.0, 36.0], shoonya_0sVHUBYP60WQ7F, 5731096]
[paragraph, [306.0, 1209.0, 1083.0, 36.0], shoonya_0sVHUBYP60WQ7F, 5731096]
[paragraph, [306.0, 1245.0, 1083.0, 36.0], shoonya_0sVHUBYP60WQ7F, 5731096]
[paragraph, [306.0, 1281.0, 1083.0, 36.0], shoonya_0sVHUBYP60WQ7F, 5731096]
[paragraph, [306.0, 1317.0, 1083.0, 36.0], shoonya_0sVHUBYP60WQ7F, 5731096]
[paragraph, [306.0, 1353.0, 1083.0, 36.0], shoonya_0sVHUBYP60WQ7F, 5731096]
[paragraph, [306.0, 1389.0, 1083.0, 36.0], shoonya_0sVHUBYP60WQ7F, 5731096]
[paragraph, [306.0, 1425.0, 1083.0, 36.0], shoonya_0sVHUBYP60WQ7F, 5731096]
[paragraph, [306.0, 1461.0, 1083.0, 36.0], shoonya_0sVHUBYP60WQ7F, 5731096]
[paragraph, [306.0, 1497.0, 1083.0, 36.0], shoonya_0sVHUBYP60WQ7F, 5731096]
[paragraph, [306.0, 1533.0, 1083.0, 36.0], shoonya_0sVHUBYP60WQ7F, 5731096]
[paragraph, [306.0, 1569.0, 1083.0, 36.0], shoonya_0sVHUBYP60WQ7F, 5731096]
[paragraph, [306.0, 1605.0, 1083.0, 36.0], shoonya_0sVHUBYP60WQ7F, 5731096]
[footnote, [299.0, 1709.0, 1086.0, 36.0], ukQyPfALND, 5731096]
[footnote, [299.0, 1745.0, 1086.0, 36.0], ukQyPfALND, 5731096]
[footnote, [299.0, 1781.0, 1086.0, 36.0], ukQyPfALND, 5731096]
[footnote, [299.0, 1817.0, 1086.0, 36.0], ukQyPfALND, 5731096]
[footnote, [299.0, 1853.0, 1086.0, 36.0], ukQyPfALND, 5731096]
[footnote, [299.0, 1889.0, 1086.0, 36.0], ukQyPfALND, 5731096]
[folio, [399.0, 2013.0, 384.0, 36.0], 1zFPkMHBZp, 5731096]
