[1244, 890]
[chapter-title, [276.0, 2.0, 259.0, 30.0], goVB0gNfmM, 5776291]
[paragraph, [91.0, 41.0, 625.0, 18.0], shoonya_1s8FK62K7G6UOQ, 5776291]
[paragraph, [91.0, 59.0, 625.0, 18.0], shoonya_1s8FK62K7G6UOQ, 5776291]
[paragraph, [91.0, 77.0, 625.0, 18.0], shoonya_1s8FK62K7G6UOQ, 5776291]
[paragraph, [91.0, 95.0, 625.0, 18.0], shoonya_1s8FK62K7G6UOQ, 5776291]
[section-title, [289.0, 139.0, 224.0, 30.0], IUw_G95S98, 5776291]
[paragraph, [89.0, 212.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 230.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 248.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 266.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 284.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 302.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 320.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 338.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 356.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 374.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 392.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 410.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 428.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 446.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 464.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 482.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 500.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 518.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 536.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 554.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 572.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 590.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 608.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 626.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 644.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 662.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 680.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 698.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 716.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 734.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 752.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 770.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 788.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 806.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 824.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 842.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 860.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 878.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 896.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 914.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 932.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 950.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 968.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 986.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 1004.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
[paragraph, [89.0, 1022.0, 629.0, 18.0], shoonya_0sP2NJR79GGUCZ, 5776291]
