[2200, 1700]
[section-title, [161.0, 182.0, 213.0, 52.5], ECXbgwJ8E9, 5658663]
[paragraph, [174.0, 257.0, 1381.0, 36.0], shoonya_3sVHX24F07I1E2, 5658663]
[paragraph, [174.0, 293.0, 1381.0, 36.0], shoonya_3sVHX24F07I1E2, 5658663]
[paragraph, [174.0, 329.0, 1381.0, 36.0], shoonya_3sVHX24F07I1E2, 5658663]
[paragraph, [174.0, 365.0, 1381.0, 36.0], shoonya_3sVHX24F07I1E2, 5658663]
[paragraph, [174.0, 401.0, 1381.0, 36.0], shoonya_3sVHX24F07I1E2, 5658663]
[paragraph, [174.0, 437.0, 1381.0, 36.0], shoonya_3sVHX24F07I1E2, 5658663]
[paragraph, [174.0, 473.0, 1381.0, 36.0], shoonya_3sVHX24F07I1E2, 5658663]
[paragraph, [174.0, 509.0, 1381.0, 36.0], shoonya_3sVHX24F07I1E2, 5658663]
[paragraph, [174.0, 545.0, 1381.0, 36.0], shoonya_3sVHX24F07I1E2, 5658663]
[paragraph, [174.0, 581.0, 1381.0, 36.0], shoonya_3sVHX24F07I1E2, 5658663]
[paragraph, [174.0, 617.0, 1381.0, 36.0], shoonya_3sVHX24F07I1E2, 5658663]
[paragraph, [174.0, 653.0, 1381.0, 36.0], shoonya_3sVHX24F07I1E2, 5658663]
[paragraph, [174.0, 689.0, 1381.0, 36.0], shoonya_3sVHX24F07I1E2, 5658663]
[paragraph, [174.0, 725.0, 1381.0, 36.0], shoonya_3sVHX24F07I1E2, 5658663]
[paragraph, [174.0, 761.0, 1381.0, 36.0], shoonya_3sVHX24F07I1E2, 5658663]
[paragraph, [174.0, 797.0, 1381.0, 36.0], shoonya_3sVHX24F07I1E2, 5658663]
[paragraph, [174.0, 833.0, 1381.0, 36.0], shoonya_3sVHX24F07I1E2, 5658663]
[paragraph, [174.0, 869.0, 1381.0, 36.0], shoonya_3sVHX24F07I1E2, 5658663]
[paragraph, [174.0, 905.0, 1381.0, 36.0], shoonya_3sVHX24F07I1E2, 5658663]
[paragraph, [174.0, 941.0, 1381.0, 36.0], shoonya_3sVHX24F07I1E2, 5658663]
[paragraph, [174.0, 977.0, 1381.0, 36.0], shoonya_3sVHX24F07I1E2, 5658663]
[paragraph, [174.0, 1013.0, 1381.0, 36.0], shoonya_3sVHX24F07I1E2, 5658663]
[paragraph, [174.0, 1049.0, 1381.0, 36.0], shoonya_3sVHX24F07I1E2, 5658663]
[section-title, [191.0, 1159.0, 173.0, 52.5], shoonya_2sD7T3JZ7EJQCF, 5658663]
[paragraph, [165.0, 1207.0, 1385.0, 36.0], shoonya_1sWZQK7D5FOU19, 5658663]
[paragraph, [165.0, 1243.0, 1385.0, 36.0], shoonya_1sWZQK7D5FOU19, 5658663]
[paragraph, [165.0, 1279.0, 1385.0, 36.0], shoonya_1sWZQK7D5FOU19, 5658663]
[paragraph, [165.0, 1315.0, 1385.0, 36.0], shoonya_1sWZQK7D5FOU19, 5658663]
[paragraph, [165.0, 1351.0, 1385.0, 36.0], shoonya_1sWZQK7D5FOU19, 5658663]
[paragraph, [165.0, 1387.0, 1385.0, 36.0], shoonya_1sWZQK7D5FOU19, 5658663]
[paragraph, [165.0, 1423.0, 1385.0, 36.0], shoonya_1sWZQK7D5FOU19, 5658663]
[paragraph, [165.0, 1459.0, 1385.0, 36.0], shoonya_1sWZQK7D5FOU19, 5658663]
[paragraph, [165.0, 1495.0, 1385.0, 36.0], shoonya_1sWZQK7D5FOU19, 5658663]
[paragraph, [165.0, 1531.0, 1385.0, 36.0], shoonya_1sWZQK7D5FOU19, 5658663]
[paragraph, [165.0, 1567.0, 1385.0, 36.0], shoonya_1sWZQK7D5FOU19, 5658663]
[paragraph, [165.0, 1603.0, 1385.0, 36.0], shoonya_1sWZQK7D5FOU19, 5658663]
[paragraph, [165.0, 1639.0, 1385.0, 36.0], shoonya_1sWZQK7D5FOU19, 5658663]
[paragraph, [165.0, 1675.0, 1385.0, 36.0], shoonya_1sWZQK7D5FOU19, 5658663]
[paragraph, [165.0, 1711.0, 1385.0, 36.0], shoonya_1sWZQK7D5FOU19, 5658663]
[paragraph, [165.0, 1747.0, 1385.0, 36.0], shoonya_1sWZQK7D5FOU19, 5658663]
[paragraph, [165.0, 1783.0, 1385.0, 36.0], shoonya_1sWZQK7D5FOU19, 5658663]
[paragraph, [165.0, 1819.0, 1385.0, 36.0], shoonya_1sWZQK7D5FOU19, 5658663]
[paragraph, [165.0, 1855.0, 1385.0, 36.0], shoonya_1sWZQK7D5FOU19, 5658663]
[paragraph, [165.0, 1891.0, 1385.0, 36.0], shoonya_1sWZQK7D5FOU19, 5658663]
[paragraph, [165.0, 1927.0, 1385.0, 36.0], shoonya_1sWZQK7D5FOU19, 5658663]
[paragraph, [165.0, 1963.0, 1385.0, 36.0], shoonya_1sWZQK7D5FOU19, 5658663]
