[1280, 919]
[chapter-title, [292.0, 46.0, 256.0, 30.0], shoonya_9sR8REL3SB8VU9, 5775787]
[paragraph, [103.0, 85.0, 637.0, 18.0], shoonya_3sV1XXECDT5WWH, 5775787]
[paragraph, [103.0, 103.0, 637.0, 18.0], shoonya_3sV1XXECDT5WWH, 5775787]
[paragraph, [103.0, 121.0, 637.0, 18.0], shoonya_3sV1XXECDT5WWH, 5775787]
[paragraph, [103.0, 139.0, 637.0, 18.0], shoonya_3sV1XXECDT5WWH, 5775787]
[paragraph, [103.0, 157.0, 637.0, 18.0], shoonya_3sV1XXECDT5WWH, 5775787]
[paragraph, [103.0, 187.0, 636.0, 18.0], shoonya_0sZ2GA6ZNACSKA, 5775787]
[paragraph, [103.0, 205.0, 636.0, 18.0], shoonya_0sZ2GA6ZNACSKA, 5775787]
[paragraph, [103.0, 223.0, 636.0, 18.0], shoonya_0sZ2GA6ZNACSKA, 5775787]
[paragraph, [103.0, 241.0, 636.0, 18.0], shoonya_0sZ2GA6ZNACSKA, 5775787]
[paragraph, [103.0, 259.0, 636.0, 18.0], shoonya_0sZ2GA6ZNACSKA, 5775787]
[paragraph, [103.0, 277.0, 636.0, 18.0], shoonya_0sZ2GA6ZNACSKA, 5775787]
[paragraph, [103.0, 295.0, 636.0, 18.0], shoonya_0sZ2GA6ZNACSKA, 5775787]
[paragraph, [103.0, 313.0, 636.0, 18.0], shoonya_0sZ2GA6ZNACSKA, 5775787]
[paragraph, [103.0, 331.0, 636.0, 18.0], shoonya_0sZ2GA6ZNACSKA, 5775787]
[paragraph, [103.0, 349.0, 636.0, 18.0], shoonya_0sZ2GA6ZNACSKA, 5775787]
[paragraph, [103.0, 367.0, 636.0, 18.0], shoonya_0sZ2GA6ZNACSKA, 5775787]
[paragraph, [103.0, 385.0, 636.0, 18.0], shoonya_0sZ2GA6ZNACSKA, 5775787]
[paragraph, [103.0, 403.0, 636.0, 18.0], shoonya_0sZ2GA6ZNACSKA, 5775787]
[paragraph, [103.0, 421.0, 636.0, 18.0], shoonya_0sZ2GA6ZNACSKA, 5775787]
[paragraph, [103.0, 439.0, 636.0, 18.0], shoonya_0sZ2GA6ZNACSKA, 5775787]
[paragraph, [103.0, 457.0, 636.0, 18.0], shoonya_0sZ2GA6ZNACSKA, 5775787]
[paragraph, [103.0, 475.0, 636.0, 18.0], shoonya_0sZ2GA6ZNACSKA, 5775787]
[paragraph, [103.0, 493.0, 636.0, 18.0], shoonya_0sZ2GA6ZNACSKA, 5775787]
[paragraph, [103.0, 511.0, 636.0, 18.0], shoonya_0sZ2GA6ZNACSKA, 5775787]
[paragraph, [103.0, 529.0, 636.0, 18.0], shoonya_0sZ2GA6ZNACSKA, 5775787]
[paragraph, [103.0, 547.0, 636.0, 18.0], shoonya_0sZ2GA6ZNACSKA, 5775787]
[paragraph, [103.0, 565.0, 636.0, 18.0], shoonya_0sZ2GA6ZNACSKA, 5775787]
[paragraph, [103.0, 583.0, 636.0, 18.0], shoonya_0sZ2GA6ZNACSKA, 5775787]
[paragraph, [103.0, 616.0, 637.0, 18.0], shoonya_1sHK8W2OZYQ2OW, 5775787]
[paragraph, [103.0, 634.0, 637.0, 18.0], shoonya_1sHK8W2OZYQ2OW, 5775787]
[paragraph, [103.0, 652.0, 637.0, 18.0], shoonya_1sHK8W2OZYQ2OW, 5775787]
[paragraph, [103.0, 670.0, 637.0, 18.0], shoonya_1sHK8W2OZYQ2OW, 5775787]
[paragraph, [103.0, 688.0, 637.0, 18.0], shoonya_1sHK8W2OZYQ2OW, 5775787]
[paragraph, [103.0, 706.0, 637.0, 18.0], shoonya_1sHK8W2OZYQ2OW, 5775787]
[paragraph, [103.0, 724.0, 637.0, 18.0], shoonya_1sHK8W2OZYQ2OW, 5775787]
[paragraph, [103.0, 742.0, 637.0, 18.0], shoonya_1sHK8W2OZYQ2OW, 5775787]
[paragraph, [103.0, 760.0, 637.0, 18.0], shoonya_1sHK8W2OZYQ2OW, 5775787]
[paragraph, [103.0, 778.0, 637.0, 18.0], shoonya_1sHK8W2OZYQ2OW, 5775787]
[paragraph, [103.0, 796.0, 637.0, 18.0], shoonya_1sHK8W2OZYQ2OW, 5775787]
[paragraph, [104.0, 817.0, 637.0, 18.0], shoonya_2sKF73NRCQFQV0, 5775787]
[paragraph, [104.0, 835.0, 637.0, 18.0], shoonya_2sKF73NRCQFQV0, 5775787]
[paragraph, [104.0, 853.0, 637.0, 18.0], shoonya_2sKF73NRCQFQV0, 5775787]
[paragraph, [104.0, 871.0, 637.0, 18.0], shoonya_2sKF73NRCQFQV0, 5775787]
[paragraph, [104.0, 889.0, 637.0, 18.0], shoonya_2sKF73NRCQFQV0, 5775787]
[paragraph, [104.0, 907.0, 637.0, 18.0], shoonya_2sKF73NRCQFQV0, 5775787]
[paragraph, [104.0, 925.0, 637.0, 18.0], shoonya_2sKF73NRCQFQV0, 5775787]
[paragraph, [105.0, 943.0, 636.0, 18.0], shoonya_4sAWX9L4YXM134, 5775787]
[paragraph, [105.0, 961.0, 636.0, 18.0], shoonya_4sAWX9L4YXM134, 5775787]
[paragraph, [129.0, 994.0, 146.0, 18.0], shoonya_8sM7S74UT4QJG8, 5775787]
[paragraph, [128.0, 1019.0, 172.0, 18.0], shoonya_5sPHICWA83XEKK, 5775787]
[paragraph, [128.0, 1043.0, 394.0, 18.0], shoonya_6sFZ99LOJU5C3D, 5775787]
[paragraph, [127.0, 1069.0, 302.0, 18.0], shoonya_7sQUYOLNSSY5VK, 5775787]
