[1518, 1075]
[section-title, [345.0, 85.0, 346.0, 49.5], GdjgOpy4OL, 5722351]
[paragraph, [90.0, 405.0, 428.0, 36.0], shoonya_1sMSA9L0OD8PV1, 5722351]
[paragraph, [90.0, 441.0, 428.0, 36.0], shoonya_1sMSA9L0OD8PV1, 5722351]
[paragraph, [90.0, 477.0, 428.0, 36.0], shoonya_1sMSA9L0OD8PV1, 5722351]
[paragraph, [90.0, 513.0, 428.0, 36.0], shoonya_1sMSA9L0OD8PV1, 5722351]
[paragraph, [90.0, 549.0, 428.0, 36.0], shoonya_1sMSA9L0OD8PV1, 5722351]
[paragraph, [535.0, 405.0, 426.0, 36.0], shoonya_3sHA9DBH6GMJKL, 5722351]
[paragraph, [535.0, 441.0, 426.0, 36.0], shoonya_3sHA9DBH6GMJKL, 5722351]
[paragraph, [535.0, 477.0, 426.0, 36.0], shoonya_3sHA9DBH6GMJKL, 5722351]
[paragraph, [535.0, 513.0, 426.0, 36.0], shoonya_3sHA9DBH6GMJKL, 5722351]
[paragraph, [535.0, 549.0, 426.0, 36.0], shoonya_3sHA9DBH6GMJKL, 5722351]
[paragraph, [535.0, 585.0, 426.0, 36.0], shoonya_3sHA9DBH6GMJKL, 5722351]
[paragraph, [535.0, 621.0, 426.0, 36.0], shoonya_3sHA9DBH6GMJKL, 5722351]
[paragraph, [535.0, 657.0, 426.0, 36.0], shoonya_3sHA9DBH6GMJKL, 5722351]
[paragraph, [535.0, 693.0, 426.0, 36.0], shoonya_3sHA9DBH6GMJKL, 5722351]
[paragraph, [91.0, 618.0, 425.0, 36.0], shoonya_2s0M577X0RV4SN, 5722351]
[paragraph, [91.0, 654.0, 425.0, 36.0], shoonya_2s0M577X0RV4SN, 5722351]
[paragraph, [91.0, 690.0, 425.0, 36.0], shoonya_2s0M577X0RV4SN, 5722351]
[paragraph, [91.0, 726.0, 425.0, 36.0], shoonya_2s0M577X0RV4SN, 5722351]
[paragraph, [91.0, 762.0, 425.0, 36.0], shoonya_2s0M577X0RV4SN, 5722351]
[paragraph, [91.0, 798.0, 425.0, 36.0], shoonya_2s0M577X0RV4SN, 5722351]
[paragraph, [91.0, 834.0, 425.0, 36.0], shoonya_2s0M577X0RV4SN, 5722351]
[paragraph, [91.0, 870.0, 425.0, 36.0], shoonya_2s0M577X0RV4SN, 5722351]
[paragraph, [91.0, 906.0, 425.0, 36.0], shoonya_2s0M577X0RV4SN, 5722351]
[paragraph, [91.0, 942.0, 425.0, 36.0], shoonya_2s0M577X0RV4SN, 5722351]
[paragraph, [91.0, 978.0, 425.0, 36.0], shoonya_2s0M577X0RV4SN, 5722351]
[paragraph, [91.0, 1014.0, 425.0, 36.0], shoonya_2s0M577X0RV4SN, 5722351]
[paragraph, [91.0, 1050.0, 425.0, 36.0], shoonya_2s0M577X0RV4SN, 5722351]
[paragraph, [91.0, 1086.0, 425.0, 36.0], shoonya_2s0M577X0RV4SN, 5722351]
[paragraph, [536.0, 753.0, 425.0, 36.0], shoonya_0s91XZZA56XEGU, 5722351]
[paragraph, [536.0, 789.0, 425.0, 36.0], shoonya_0s91XZZA56XEGU, 5722351]
[paragraph, [536.0, 825.0, 425.0, 36.0], shoonya_0s91XZZA56XEGU, 5722351]
[paragraph, [536.0, 861.0, 425.0, 36.0], shoonya_0s91XZZA56XEGU, 5722351]
[paragraph, [536.0, 897.0, 425.0, 36.0], shoonya_0s91XZZA56XEGU, 5722351]
[paragraph, [536.0, 933.0, 425.0, 36.0], shoonya_0s91XZZA56XEGU, 5722351]
[paragraph, [536.0, 969.0, 425.0, 36.0], shoonya_0s91XZZA56XEGU, 5722351]
[paragraph, [536.0, 1005.0, 425.0, 36.0], shoonya_0s91XZZA56XEGU, 5722351]
[paragraph, [536.0, 1041.0, 425.0, 36.0], shoonya_0s91XZZA56XEGU, 5722351]
[paragraph, [536.0, 1077.0, 425.0, 36.0], shoonya_0s91XZZA56XEGU, 5722351]
[paragraph, [536.0, 1113.0, 425.0, 36.0], shoonya_0s91XZZA56XEGU, 5722351]
[paragraph, [536.0, 1149.0, 425.0, 36.0], shoonya_0s91XZZA56XEGU, 5722351]
[paragraph, [536.0, 1185.0, 425.0, 36.0], shoonya_0s91XZZA56XEGU, 5722351]
[paragraph, [536.0, 1221.0, 425.0, 36.0], shoonya_0s91XZZA56XEGU, 5722351]
[paragraph, [536.0, 1257.0, 425.0, 36.0], shoonya_0s91XZZA56XEGU, 5722351]
[paragraph, [536.0, 1293.0, 425.0, 36.0], shoonya_0s91XZZA56XEGU, 5722351]
[paragraph, [90.0, 1150.0, 428.0, 36.0], shoonya_4sJ794N8SARDB2, 5722351]
[paragraph, [90.0, 1186.0, 428.0, 36.0], shoonya_4sJ794N8SARDB2, 5722351]
[paragraph, [90.0, 1222.0, 428.0, 36.0], shoonya_4sJ794N8SARDB2, 5722351]
[paragraph, [90.0, 1258.0, 428.0, 36.0], shoonya_4sJ794N8SARDB2, 5722351]
[folio, [593.0, 1386.0, 285.0, 36.0], shoonya_6s2I8UU8QWKL5H, 5722351]
