[1650, 1275]
[section-title, [181.0, 133.0, 117.0, 49.5], rtAmsGl_6I, 5703711]
[paragraph, [187.0, 222.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 258.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 294.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 330.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 366.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 402.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 438.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 474.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 510.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 546.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 582.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 618.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 654.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 690.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 726.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 762.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 798.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 834.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 870.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 906.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 942.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 978.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 1014.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 1050.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 1086.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 1122.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 1158.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 1194.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 1230.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 1266.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 1302.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 1338.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 1374.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 1410.0, 904.0, 36.0], pE6FzdARqS, 5703711]
[paragraph, [187.0, 1446.0, 904.0, 36.0], pE6FzdARqS, 5703711]
