[2339, 1653]
[section-title, [244.0, 211.0, 659.0, 52.5], shoonya_3s2S464FSR7DWS, 5687226]
[paragraph, [234.0, 284.0, 1178.0, 36.0], shoonya_0s9PYWGJ8TN1EA, 5687226]
[paragraph, [234.0, 320.0, 1178.0, 36.0], shoonya_0s9PYWGJ8TN1EA, 5687226]
[paragraph, [234.0, 356.0, 1178.0, 36.0], shoonya_0s9PYWGJ8TN1EA, 5687226]
[paragraph, [234.0, 392.0, 1178.0, 36.0], shoonya_0s9PYWGJ8TN1EA, 5687226]
[paragraph, [234.0, 428.0, 1178.0, 36.0], shoonya_0s9PYWGJ8TN1EA, 5687226]
[paragraph, [234.0, 464.0, 1178.0, 36.0], shoonya_0s9PYWGJ8TN1EA, 5687226]
[paragraph, [234.0, 500.0, 1178.0, 36.0], shoonya_0s9PYWGJ8TN1EA, 5687226]
[paragraph, [234.0, 536.0, 1178.0, 36.0], shoonya_0s9PYWGJ8TN1EA, 5687226]
[paragraph, [234.0, 572.0, 1178.0, 36.0], shoonya_0s9PYWGJ8TN1EA, 5687226]
[paragraph, [234.0, 608.0, 1178.0, 36.0], shoonya_0s9PYWGJ8TN1EA, 5687226]
[paragraph, [234.0, 644.0, 1178.0, 36.0], shoonya_0s9PYWGJ8TN1EA, 5687226]
[paragraph, [234.0, 680.0, 1178.0, 36.0], shoonya_0s9PYWGJ8TN1EA, 5687226]
[paragraph, [234.0, 716.0, 1178.0, 36.0], shoonya_0s9PYWGJ8TN1EA, 5687226]
[paragraph, [234.0, 752.0, 1178.0, 36.0], shoonya_0s9PYWGJ8TN1EA, 5687226]
[paragraph, [234.0, 788.0, 1178.0, 36.0], shoonya_0s9PYWGJ8TN1EA, 5687226]
[paragraph, [234.0, 824.0, 1178.0, 36.0], shoonya_0s9PYWGJ8TN1EA, 5687226]
[paragraph, [234.0, 860.0, 1178.0, 36.0], shoonya_0s9PYWGJ8TN1EA, 5687226]
[paragraph, [234.0, 896.0, 1178.0, 36.0], shoonya_0s9PYWGJ8TN1EA, 5687226]
[paragraph, [235.0, 962.0, 1175.0, 36.0], shoonya_1sV40NHVUS7O7I, 5687226]
[paragraph, [235.0, 998.0, 1175.0, 36.0], shoonya_1sV40NHVUS7O7I, 5687226]
[paragraph, [235.0, 1034.0, 1175.0, 36.0], shoonya_1sV40NHVUS7O7I, 5687226]
[paragraph, [235.0, 1070.0, 1175.0, 36.0], shoonya_1sV40NHVUS7O7I, 5687226]
[paragraph, [235.0, 1106.0, 1175.0, 36.0], shoonya_1sV40NHVUS7O7I, 5687226]
[paragraph, [235.0, 1142.0, 1175.0, 36.0], shoonya_1sV40NHVUS7O7I, 5687226]
[paragraph, [235.0, 1178.0, 1175.0, 36.0], shoonya_1sV40NHVUS7O7I, 5687226]
[paragraph, [235.0, 1214.0, 1175.0, 36.0], shoonya_1sV40NHVUS7O7I, 5687226]
[paragraph, [235.0, 1250.0, 1175.0, 36.0], shoonya_1sV40NHVUS7O7I, 5687226]
[paragraph, [235.0, 1286.0, 1175.0, 36.0], shoonya_1sV40NHVUS7O7I, 5687226]
[paragraph, [235.0, 1322.0, 1175.0, 36.0], shoonya_1sV40NHVUS7O7I, 5687226]
[paragraph, [235.0, 1358.0, 1175.0, 36.0], shoonya_1sV40NHVUS7O7I, 5687226]
[paragraph, [235.0, 1394.0, 1175.0, 36.0], shoonya_1sV40NHVUS7O7I, 5687226]
[paragraph, [235.0, 1430.0, 1175.0, 36.0], shoonya_1sV40NHVUS7O7I, 5687226]
[paragraph, [235.0, 1466.0, 1175.0, 36.0], shoonya_1sV40NHVUS7O7I, 5687226]
[paragraph, [235.0, 1502.0, 1175.0, 36.0], shoonya_1sV40NHVUS7O7I, 5687226]
[paragraph, [235.0, 1538.0, 1175.0, 36.0], shoonya_1sV40NHVUS7O7I, 5687226]
[paragraph, [235.0, 1574.0, 1175.0, 36.0], shoonya_1sV40NHVUS7O7I, 5687226]
[paragraph, [235.0, 1610.0, 1175.0, 36.0], shoonya_1sV40NHVUS7O7I, 5687226]
[paragraph, [235.0, 1646.0, 1175.0, 36.0], shoonya_1sV40NHVUS7O7I, 5687226]
[paragraph, [235.0, 1682.0, 1175.0, 36.0], shoonya_1sV40NHVUS7O7I, 5687226]
[paragraph, [235.0, 1718.0, 1175.0, 36.0], shoonya_1sV40NHVUS7O7I, 5687226]
[paragraph, [232.0, 1791.0, 1181.0, 36.0], shoonya_2sNLMFD8ZQKQVG, 5687226]
[paragraph, [232.0, 1827.0, 1181.0, 36.0], shoonya_2sNLMFD8ZQKQVG, 5687226]
[paragraph, [232.0, 1863.0, 1181.0, 36.0], shoonya_2sNLMFD8ZQKQVG, 5687226]
[paragraph, [232.0, 1899.0, 1181.0, 36.0], shoonya_2sNLMFD8ZQKQVG, 5687226]
[paragraph, [232.0, 1935.0, 1181.0, 36.0], shoonya_2sNLMFD8ZQKQVG, 5687226]
[paragraph, [232.0, 1971.0, 1181.0, 36.0], shoonya_2sNLMFD8ZQKQVG, 5687226]
[paragraph, [232.0, 2007.0, 1181.0, 36.0], shoonya_2sNLMFD8ZQKQVG, 5687226]
[paragraph, [232.0, 2043.0, 1181.0, 36.0], shoonya_2sNLMFD8ZQKQVG, 5687226]
