[3060, 3960]
[section-title, [13.0, 501.0, 1089.0, 93.0], shoonya_5s7ZXYYI6XM4HG, 5695551]
[figure-caption, [2739.0, 1496.0, 1003.0, 52.5], shoonya_10sU6EGBZPM1R6, 5695551]
[figure-caption, [2739.0, 1548.5, 1003.0, 52.5], shoonya_10sU6EGBZPM1R6, 5695551]
[figure-caption, [1422.0, 1515.0, 1291.0, 52.5], shoonya_7sTI7D0D7S3QWC, 5695551]
[figure-caption, [1422.0, 1567.5, 1291.0, 52.5], shoonya_7sTI7D0D7S3QWC, 5695551]
[figure-caption, [59.0, 1579.0, 629.0, 52.5], shoonya_9s4IUP4FC31W0N, 5695551]
[unordered-list, [2763.0, 1694.0, 1186.0, 52.5], shoonya_8sS62BJH1SPL5X, 5695551]
[unordered-list, [2763.0, 1746.5, 1186.0, 52.5], shoonya_8sS62BJH1SPL5X, 5695551]
[unordered-list, [2763.0, 1799.0, 1186.0, 52.5], shoonya_8sS62BJH1SPL5X, 5695551]
[unordered-list, [2763.0, 1851.5, 1186.0, 52.5], shoonya_8sS62BJH1SPL5X, 5695551]
[unordered-list, [2763.0, 1904.0, 1186.0, 52.5], shoonya_8sS62BJH1SPL5X, 5695551]
[unordered-list, [2763.0, 1956.5, 1186.0, 52.5], shoonya_8sS62BJH1SPL5X, 5695551]
[unordered-list, [2763.0, 2009.0, 1186.0, 52.5], shoonya_8sS62BJH1SPL5X, 5695551]
[unordered-list, [2763.0, 2061.5, 1186.0, 52.5], shoonya_8sS62BJH1SPL5X, 5695551]
[unordered-list, [2763.0, 2114.0, 1186.0, 52.5], shoonya_8sS62BJH1SPL5X, 5695551]
[unordered-list, [2763.0, 2166.5, 1186.0, 52.5], shoonya_8sS62BJH1SPL5X, 5695551]
[unordered-list, [2763.0, 2219.0, 1186.0, 52.5], shoonya_8sS62BJH1SPL5X, 5695551]
[unordered-list, [2763.0, 2271.5, 1186.0, 52.5], shoonya_8sS62BJH1SPL5X, 5695551]
[unordered-list, [2763.0, 2324.0, 1186.0, 52.5], shoonya_8sS62BJH1SPL5X, 5695551]
[unordered-list, [46.0, 1737.0, 1274.0, 52.5], shoonya_3s4PRRKI39QKA3, 5695551]
[unordered-list, [46.0, 1789.5, 1274.0, 52.5], shoonya_3s4PRRKI39QKA3, 5695551]
[unordered-list, [46.0, 1842.0, 1274.0, 52.5], shoonya_3s4PRRKI39QKA3, 5695551]
[unordered-list, [46.0, 1894.5, 1274.0, 52.5], shoonya_3s4PRRKI39QKA3, 5695551]
[unordered-list, [46.0, 1947.0, 1274.0, 52.5], shoonya_3s4PRRKI39QKA3, 5695551]
[unordered-list, [46.0, 1999.5, 1274.0, 52.5], shoonya_3s4PRRKI39QKA3, 5695551]
[unordered-list, [46.0, 2052.0, 1274.0, 52.5], shoonya_3s4PRRKI39QKA3, 5695551]
[unordered-list, [46.0, 2104.5, 1274.0, 52.5], shoonya_3s4PRRKI39QKA3, 5695551]
[unordered-list, [46.0, 2157.0, 1274.0, 52.5], shoonya_3s4PRRKI39QKA3, 5695551]
[unordered-list, [46.0, 2209.5, 1274.0, 52.5], shoonya_3s4PRRKI39QKA3, 5695551]
[unordered-list, [46.0, 2262.0, 1274.0, 52.5], shoonya_3s4PRRKI39QKA3, 5695551]
[unordered-list, [46.0, 2314.5, 1274.0, 52.5], shoonya_3s4PRRKI39QKA3, 5695551]
[unordered-list, [1426.0, 1747.0, 1245.0, 52.5], shoonya_4sQ4IZWWZMAPX8, 5695551]
[unordered-list, [1426.0, 1799.5, 1245.0, 52.5], shoonya_4sQ4IZWWZMAPX8, 5695551]
[unordered-list, [1426.0, 1852.0, 1245.0, 52.5], shoonya_4sQ4IZWWZMAPX8, 5695551]
[unordered-list, [1426.0, 1904.5, 1245.0, 52.5], shoonya_4sQ4IZWWZMAPX8, 5695551]
[unordered-list, [1426.0, 1957.0, 1245.0, 52.5], shoonya_4sQ4IZWWZMAPX8, 5695551]
[unordered-list, [1426.0, 2009.5, 1245.0, 52.5], shoonya_4sQ4IZWWZMAPX8, 5695551]
[unordered-list, [1426.0, 2062.0, 1245.0, 52.5], shoonya_4sQ4IZWWZMAPX8, 5695551]
[unordered-list, [1426.0, 2114.5, 1245.0, 52.5], shoonya_4sQ4IZWWZMAPX8, 5695551]
[unordered-list, [1426.0, 2167.0, 1245.0, 52.5], shoonya_4sQ4IZWWZMAPX8, 5695551]
[unordered-list, [1426.0, 2219.5, 1245.0, 52.5], shoonya_4sQ4IZWWZMAPX8, 5695551]
[unordered-list, [1426.0, 2272.0, 1245.0, 52.5], shoonya_4sQ4IZWWZMAPX8, 5695551]
[unordered-list, [1426.0, 2324.5, 1245.0, 52.5], shoonya_4sQ4IZWWZMAPX8, 5695551]
[folio, [1712.0, 2446.0, 379.0, 52.5], Nkg2zRqYFy, 5695551]
[folio, [1712.0, 2498.5, 379.0, 52.5], Nkg2zRqYFy, 5695551]
[folio, [1712.0, 2551.0, 379.0, 52.5], Nkg2zRqYFy, 5695551]
