[1755, 1240]
[chapter-title, [510.0, 179.0, 293.0, 58.5], shoonya_3s86AP9OO1Y4FF, 5703743]
[paragraph, [218.0, 405.0, 881.0, 36.0], shoonya_1sFBG7PW7XEFON, 5703743]
[paragraph, [218.0, 441.0, 881.0, 36.0], shoonya_1sFBG7PW7XEFON, 5703743]
[paragraph, [218.0, 477.0, 881.0, 36.0], shoonya_1sFBG7PW7XEFON, 5703743]
[paragraph, [218.0, 513.0, 881.0, 36.0], shoonya_1sFBG7PW7XEFON, 5703743]
[paragraph, [218.0, 549.0, 881.0, 36.0], shoonya_1sFBG7PW7XEFON, 5703743]
[paragraph, [218.0, 585.0, 881.0, 36.0], shoonya_1sFBG7PW7XEFON, 5703743]
[paragraph, [218.0, 621.0, 881.0, 36.0], shoonya_1sFBG7PW7XEFON, 5703743]
[paragraph, [218.0, 657.0, 881.0, 36.0], shoonya_1sFBG7PW7XEFON, 5703743]
[paragraph, [218.0, 693.0, 881.0, 36.0], shoonya_1sFBG7PW7XEFON, 5703743]
[paragraph, [218.0, 729.0, 881.0, 36.0], shoonya_1sFBG7PW7XEFON, 5703743]
[paragraph, [218.0, 765.0, 881.0, 36.0], shoonya_1sFBG7PW7XEFON, 5703743]
[paragraph, [218.0, 801.0, 881.0, 36.0], shoonya_1sFBG7PW7XEFON, 5703743]
[paragraph, [218.0, 837.0, 881.0, 36.0], shoonya_1sFBG7PW7XEFON, 5703743]
[paragraph, [218.0, 873.0, 881.0, 36.0], shoonya_1sFBG7PW7XEFON, 5703743]
[paragraph, [217.0, 936.0, 882.0, 36.0], shoonya_2sBCDBT6R2SILJ, 5703743]
[paragraph, [217.0, 972.0, 882.0, 36.0], shoonya_2sBCDBT6R2SILJ, 5703743]
[paragraph, [217.0, 1008.0, 882.0, 36.0], shoonya_2sBCDBT6R2SILJ, 5703743]
[paragraph, [217.0, 1044.0, 882.0, 36.0], shoonya_2sBCDBT6R2SILJ, 5703743]
[paragraph, [217.0, 1080.0, 882.0, 36.0], shoonya_2sBCDBT6R2SILJ, 5703743]
[paragraph, [217.0, 1116.0, 882.0, 36.0], shoonya_2sBCDBT6R2SILJ, 5703743]
[paragraph, [217.0, 1152.0, 882.0, 36.0], shoonya_2sBCDBT6R2SILJ, 5703743]
[paragraph, [217.0, 1188.0, 882.0, 36.0], shoonya_2sBCDBT6R2SILJ, 5703743]
[paragraph, [217.0, 1224.0, 882.0, 36.0], shoonya_2sBCDBT6R2SILJ, 5703743]
[paragraph, [217.0, 1260.0, 882.0, 36.0], shoonya_2sBCDBT6R2SILJ, 5703743]
[paragraph, [217.0, 1296.0, 882.0, 36.0], shoonya_2sBCDBT6R2SILJ, 5703743]
[paragraph, [217.0, 1332.0, 882.0, 36.0], shoonya_2sBCDBT6R2SILJ, 5703743]
[paragraph, [217.0, 1368.0, 882.0, 36.0], shoonya_2sBCDBT6R2SILJ, 5703743]
[paragraph, [217.0, 1404.0, 882.0, 36.0], shoonya_2sBCDBT6R2SILJ, 5703743]
[paragraph, [217.0, 1440.0, 882.0, 36.0], shoonya_2sBCDBT6R2SILJ, 5703743]
[paragraph, [217.0, 1476.0, 882.0, 36.0], shoonya_2sBCDBT6R2SILJ, 5703743]
[paragraph, [217.0, 1512.0, 882.0, 36.0], shoonya_2sBCDBT6R2SILJ, 5703743]
[paragraph, [217.0, 1548.0, 882.0, 36.0], shoonya_2sBCDBT6R2SILJ, 5703743]
