[2025, 2867]
[section-title, [1607.0, 285.0, 1035.0, 52.5], shoonya_6sG59GCO11YA8N, 5656730]
[section-title, [1607.0, 337.5, 1035.0, 52.5], shoonya_6sG59GCO11YA8N, 5656730]
[section-title, [1607.0, 390.0, 1035.0, 52.5], shoonya_6sG59GCO11YA8N, 5656730]
[paragraph, [208.0, 306.0, 1080.0, 36.0], shoonya_2s7I7FFOO1OAKP, 5656730]
[paragraph, [208.0, 342.0, 1080.0, 36.0], shoonya_2s7I7FFOO1OAKP, 5656730]
[paragraph, [208.0, 378.0, 1080.0, 36.0], shoonya_2s7I7FFOO1OAKP, 5656730]
[paragraph, [208.0, 414.0, 1080.0, 36.0], shoonya_2s7I7FFOO1OAKP, 5656730]
[paragraph, [208.0, 450.0, 1080.0, 36.0], shoonya_2s7I7FFOO1OAKP, 5656730]
[paragraph, [208.0, 486.0, 1080.0, 36.0], shoonya_2s7I7FFOO1OAKP, 5656730]
[paragraph, [208.0, 522.0, 1080.0, 36.0], shoonya_2s7I7FFOO1OAKP, 5656730]
[paragraph, [208.0, 558.0, 1080.0, 36.0], shoonya_2s7I7FFOO1OAKP, 5656730]
[paragraph, [208.0, 594.0, 1080.0, 36.0], shoonya_2s7I7FFOO1OAKP, 5656730]
[paragraph, [208.0, 630.0, 1080.0, 36.0], shoonya_2s7I7FFOO1OAKP, 5656730]
[paragraph, [1586.0, 476.0, 1082.0, 36.0], shoonya_3sCBM3F7XE3ZQ3, 5656730]
[paragraph, [1586.0, 512.0, 1082.0, 36.0], shoonya_3sCBM3F7XE3ZQ3, 5656730]
[paragraph, [1586.0, 548.0, 1082.0, 36.0], shoonya_3sCBM3F7XE3ZQ3, 5656730]
[paragraph, [1586.0, 584.0, 1082.0, 36.0], shoonya_3sCBM3F7XE3ZQ3, 5656730]
[paragraph, [1586.0, 620.0, 1082.0, 36.0], shoonya_3sCBM3F7XE3ZQ3, 5656730]
[paragraph, [1586.0, 656.0, 1082.0, 36.0], shoonya_3sCBM3F7XE3ZQ3, 5656730]
[paragraph, [1586.0, 692.0, 1082.0, 36.0], shoonya_3sCBM3F7XE3ZQ3, 5656730]
[paragraph, [1586.0, 728.0, 1082.0, 36.0], shoonya_3sCBM3F7XE3ZQ3, 5656730]
[paragraph, [1586.0, 764.0, 1082.0, 36.0], shoonya_3sCBM3F7XE3ZQ3, 5656730]
[paragraph, [194.0, 684.0, 1091.0, 36.0], shoonya_0s35WL1RO6TXBS, 5656730]
[paragraph, [194.0, 720.0, 1091.0, 36.0], shoonya_0s35WL1RO6TXBS, 5656730]
[paragraph, [194.0, 756.0, 1091.0, 36.0], shoonya_0s35WL1RO6TXBS, 5656730]
[paragraph, [194.0, 792.0, 1091.0, 36.0], shoonya_0s35WL1RO6TXBS, 5656730]
[paragraph, [194.0, 828.0, 1091.0, 36.0], shoonya_0s35WL1RO6TXBS, 5656730]
[paragraph, [194.0, 864.0, 1091.0, 36.0], shoonya_0s35WL1RO6TXBS, 5656730]
[paragraph, [194.0, 900.0, 1091.0, 36.0], shoonya_0s35WL1RO6TXBS, 5656730]
[paragraph, [194.0, 936.0, 1091.0, 36.0], shoonya_0s35WL1RO6TXBS, 5656730]
[paragraph, [194.0, 972.0, 1091.0, 36.0], shoonya_0s35WL1RO6TXBS, 5656730]
[paragraph, [194.0, 1008.0, 1091.0, 36.0], shoonya_0s35WL1RO6TXBS, 5656730]
[paragraph, [194.0, 1044.0, 1091.0, 36.0], shoonya_0s35WL1RO6TXBS, 5656730]
[paragraph, [194.0, 1080.0, 1091.0, 36.0], shoonya_0s35WL1RO6TXBS, 5656730]
[paragraph, [194.0, 1116.0, 1091.0, 36.0], shoonya_0s35WL1RO6TXBS, 5656730]
[paragraph, [194.0, 1152.0, 1091.0, 36.0], shoonya_0s35WL1RO6TXBS, 5656730]
[paragraph, [194.0, 1188.0, 1091.0, 36.0], shoonya_0s35WL1RO6TXBS, 5656730]
[paragraph, [194.0, 1224.0, 1091.0, 36.0], shoonya_0s35WL1RO6TXBS, 5656730]
[paragraph, [194.0, 1260.0, 1091.0, 36.0], shoonya_0s35WL1RO6TXBS, 5656730]
[paragraph, [194.0, 1296.0, 1091.0, 36.0], shoonya_0s35WL1RO6TXBS, 5656730]
[paragraph, [1580.0, 845.0, 1096.0, 36.0], shoonya_4sBKLBL3EINZRT, 5656730]
[paragraph, [1580.0, 881.0, 1096.0, 36.0], shoonya_4sBKLBL3EINZRT, 5656730]
[paragraph, [1580.0, 917.0, 1096.0, 36.0], shoonya_4sBKLBL3EINZRT, 5656730]
[paragraph, [1580.0, 953.0, 1096.0, 36.0], shoonya_4sBKLBL3EINZRT, 5656730]
[paragraph, [1580.0, 989.0, 1096.0, 36.0], shoonya_4sBKLBL3EINZRT, 5656730]
[paragraph, [1580.0, 1025.0, 1096.0, 36.0], shoonya_4sBKLBL3EINZRT, 5656730]
[paragraph, [1580.0, 1061.0, 1096.0, 36.0], shoonya_4sBKLBL3EINZRT, 5656730]
[paragraph, [1580.0, 1097.0, 1096.0, 36.0], shoonya_4sBKLBL3EINZRT, 5656730]
[paragraph, [1580.0, 1133.0, 1096.0, 36.0], shoonya_4sBKLBL3EINZRT, 5656730]
[paragraph, [1590.0, 1205.0, 1082.0, 36.0], shoonya_1s567C36KVKI4A, 5656730]
[paragraph, [1590.0, 1241.0, 1082.0, 36.0], shoonya_1s567C36KVKI4A, 5656730]
[paragraph, [1590.0, 1277.0, 1082.0, 36.0], shoonya_1s567C36KVKI4A, 5656730]
[paragraph, [1590.0, 1313.0, 1082.0, 36.0], shoonya_1s567C36KVKI4A, 5656730]
[paragraph, [1590.0, 1349.0, 1082.0, 36.0], shoonya_1s567C36KVKI4A, 5656730]
[paragraph, [1590.0, 1385.0, 1082.0, 36.0], shoonya_1s567C36KVKI4A, 5656730]
[paragraph, [1590.0, 1421.0, 1082.0, 36.0], shoonya_1s567C36KVKI4A, 5656730]
[paragraph, [1590.0, 1457.0, 1082.0, 36.0], shoonya_1s567C36KVKI4A, 5656730]
[paragraph, [1590.0, 1493.0, 1082.0, 36.0], shoonya_1s567C36KVKI4A, 5656730]
[paragraph, [1590.0, 1529.0, 1082.0, 36.0], shoonya_1s567C36KVKI4A, 5656730]
[paragraph, [1590.0, 1565.0, 1082.0, 36.0], shoonya_1s567C36KVKI4A, 5656730]
[paragraph, [1590.0, 1601.0, 1082.0, 36.0], shoonya_1s567C36KVKI4A, 5656730]
[paragraph, [1590.0, 1637.0, 1082.0, 36.0], shoonya_1s567C36KVKI4A, 5656730]
[paragraph, [1590.0, 1673.0, 1082.0, 36.0], shoonya_1s567C36KVKI4A, 5656730]
[paragraph, [201.0, 1350.0, 1083.0, 36.0], shoonya_5s7WUF4NAKPIFW, 5656730]
[paragraph, [201.0, 1386.0, 1083.0, 36.0], shoonya_5s7WUF4NAKPIFW, 5656730]
[paragraph, [201.0, 1422.0, 1083.0, 36.0], shoonya_5s7WUF4NAKPIFW, 5656730]
[paragraph, [201.0, 1458.0, 1083.0, 36.0], shoonya_5s7WUF4NAKPIFW, 5656730]
