[1945, 1492]
[chapter-title, [381.0, 172.0, 686.0, 58.5], shoonya_2sVQIYW4OOP09V, 5749329]
[paragraph, [190.0, 281.0, 1048.0, 36.0], shoonya_0sEOKL6HLZ5SBR, 5749329]
[paragraph, [190.0, 317.0, 1048.0, 36.0], shoonya_0sEOKL6HLZ5SBR, 5749329]
[paragraph, [190.0, 353.0, 1048.0, 36.0], shoonya_0sEOKL6HLZ5SBR, 5749329]
[paragraph, [190.0, 389.0, 1048.0, 36.0], shoonya_0sEOKL6HLZ5SBR, 5749329]
[paragraph, [190.0, 425.0, 1048.0, 36.0], shoonya_0sEOKL6HLZ5SBR, 5749329]
[paragraph, [190.0, 461.0, 1048.0, 36.0], shoonya_0sEOKL6HLZ5SBR, 5749329]
[paragraph, [190.0, 497.0, 1048.0, 36.0], shoonya_0sEOKL6HLZ5SBR, 5749329]
[paragraph, [190.0, 533.0, 1048.0, 36.0], shoonya_0sEOKL6HLZ5SBR, 5749329]
[paragraph, [190.0, 569.0, 1048.0, 36.0], shoonya_0sEOKL6HLZ5SBR, 5749329]
[paragraph, [190.0, 605.0, 1048.0, 36.0], shoonya_0sEOKL6HLZ5SBR, 5749329]
[paragraph, [194.0, 647.0, 1043.0, 36.0], shoonya_1sTRWBUM8O5637, 5749329]
[paragraph, [194.0, 683.0, 1043.0, 36.0], shoonya_1sTRWBUM8O5637, 5749329]
[paragraph, [194.0, 719.0, 1043.0, 36.0], shoonya_1sTRWBUM8O5637, 5749329]
[paragraph, [194.0, 755.0, 1043.0, 36.0], shoonya_1sTRWBUM8O5637, 5749329]
[paragraph, [194.0, 791.0, 1043.0, 36.0], shoonya_1sTRWBUM8O5637, 5749329]
[paragraph, [194.0, 827.0, 1043.0, 36.0], shoonya_1sTRWBUM8O5637, 5749329]
[paragraph, [193.0, 870.0, 1043.0, 36.0], shoonya_8sBJMXL46OBYE4, 5749329]
[paragraph, [193.0, 906.0, 1043.0, 36.0], shoonya_8sBJMXL46OBYE4, 5749329]
[paragraph, [193.0, 942.0, 1043.0, 36.0], shoonya_8sBJMXL46OBYE4, 5749329]
[paragraph, [193.0, 978.0, 1043.0, 36.0], shoonya_8sBJMXL46OBYE4, 5749329]
[paragraph, [193.0, 1014.0, 1043.0, 36.0], shoonya_8sBJMXL46OBYE4, 5749329]
[paragraph, [197.0, 1054.0, 1040.0, 36.0], shoonya_3s6KBP50IZ18O6, 5749329]
[paragraph, [197.0, 1090.0, 1040.0, 36.0], shoonya_3s6KBP50IZ18O6, 5749329]
[paragraph, [197.0, 1126.0, 1040.0, 36.0], shoonya_3s6KBP50IZ18O6, 5749329]
[paragraph, [197.0, 1162.0, 1040.0, 36.0], shoonya_3s6KBP50IZ18O6, 5749329]
[paragraph, [197.0, 1198.0, 1040.0, 36.0], shoonya_3s6KBP50IZ18O6, 5749329]
[paragraph, [197.0, 1277.0, 1044.0, 36.0], shoonya_4s14C2ORDZOBQW, 5749329]
[paragraph, [197.0, 1313.0, 1044.0, 36.0], shoonya_4s14C2ORDZOBQW, 5749329]
[paragraph, [195.0, 1373.0, 1044.0, 36.0], shoonya_6sKMY6U74UH1S1, 5749329]
[paragraph, [195.0, 1409.0, 1044.0, 36.0], shoonya_6sKMY6U74UH1S1, 5749329]
[paragraph, [195.0, 1445.0, 1044.0, 36.0], shoonya_6sKMY6U74UH1S1, 5749329]
[paragraph, [195.0, 1481.0, 1044.0, 36.0], shoonya_6sKMY6U74UH1S1, 5749329]
[paragraph, [195.0, 1517.0, 1044.0, 36.0], shoonya_6sKMY6U74UH1S1, 5749329]
[paragraph, [195.0, 1553.0, 1044.0, 36.0], shoonya_6sKMY6U74UH1S1, 5749329]
[paragraph, [195.0, 1589.0, 1044.0, 36.0], shoonya_6sKMY6U74UH1S1, 5749329]
[paragraph, [195.0, 1625.0, 1044.0, 36.0], shoonya_6sKMY6U74UH1S1, 5749329]
