[1298, 853]
[section-title, [311.0, 69.0, 222.0, 30.0], shoonya_0s2BVSLL3N9B1S, 5709864]
[paragraph, [57.0, 116.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 134.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 152.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 170.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 188.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 206.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 224.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 242.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 260.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 278.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 296.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 314.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 332.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 350.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 368.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 386.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 404.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 422.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 440.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 458.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 476.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 494.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 512.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 530.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 548.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 566.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 584.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 602.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 620.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [57.0, 638.0, 744.0, 18.0], shoonya_1sOXG6CR9TX0HO, 5709864]
[paragraph, [59.0, 657.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 675.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 693.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 711.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 729.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 747.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 765.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 783.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 801.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 819.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 837.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 855.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 873.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 891.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 909.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 927.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 945.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 963.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 981.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 999.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 1017.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 1035.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 1053.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 1071.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 1089.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 1107.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 1125.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 1143.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 1161.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 1179.0, 746.0, 18.0], qmWSo2alYE, 5709864]
[paragraph, [59.0, 1197.0, 746.0, 18.0], qmWSo2alYE, 5709864]
