[2230, 1704]
[section-title, [25.0, 114.0, 263.0, 52.5], CRRm0AZHV_, 5653842]
[section-title, [25.0, 166.5, 263.0, 52.5], CRRm0AZHV_, 5653842]
[headline, [426.0, 347.0, 1043.0, 67.5], shoonya_10sXXZYIKZWIZZ, 5653842]
[headline, [426.0, 414.5, 1043.0, 67.5], shoonya_10sXXZYIKZWIZZ, 5653842]
[author, [810.0, 503.0, 198.0, 36.0], shoonya_19sCKS5UZ3ZZK1, 5653842]
[paragraph, [122.0, 580.0, 767.0, 36.0], shoonya_2sXJGFY5ASMLUB, 5653842]
[paragraph, [122.0, 616.0, 767.0, 36.0], shoonya_2sXJGFY5ASMLUB, 5653842]
[paragraph, [122.0, 652.0, 767.0, 36.0], shoonya_2sXJGFY5ASMLUB, 5653842]
[paragraph, [122.0, 688.0, 767.0, 36.0], shoonya_2sXJGFY5ASMLUB, 5653842]
[paragraph, [122.0, 724.0, 767.0, 36.0], shoonya_2sXJGFY5ASMLUB, 5653842]
[paragraph, [122.0, 760.0, 767.0, 36.0], shoonya_2sXJGFY5ASMLUB, 5653842]
[paragraph, [122.0, 796.0, 767.0, 36.0], shoonya_2sXJGFY5ASMLUB, 5653842]
[paragraph, [122.0, 832.0, 767.0, 36.0], shoonya_2sXJGFY5ASMLUB, 5653842]
[paragraph, [122.0, 868.0, 767.0, 36.0], shoonya_2sXJGFY5ASMLUB, 5653842]
[paragraph, [122.0, 904.0, 767.0, 36.0], shoonya_2sXJGFY5ASMLUB, 5653842]
[sidebar, [916.0, 580.0, 774.0, 36.0], PHuvjAvfXj, 5653842]
[sidebar, [916.0, 616.0, 774.0, 36.0], PHuvjAvfXj, 5653842]
[sidebar, [916.0, 652.0, 774.0, 36.0], PHuvjAvfXj, 5653842]
[sidebar, [916.0, 688.0, 774.0, 36.0], PHuvjAvfXj, 5653842]
[sidebar, [916.0, 724.0, 774.0, 36.0], PHuvjAvfXj, 5653842]
[sidebar, [916.0, 760.0, 774.0, 36.0], PHuvjAvfXj, 5653842]
[sidebar, [916.0, 796.0, 774.0, 36.0], PHuvjAvfXj, 5653842]
[sidebar, [916.0, 832.0, 774.0, 36.0], PHuvjAvfXj, 5653842]
[sidebar, [916.0, 868.0, 774.0, 36.0], PHuvjAvfXj, 5653842]
[sidebar, [916.0, 904.0, 774.0, 36.0], PHuvjAvfXj, 5653842]
[figure-caption, [1154.0, 610.0, 519.0, 36.0], shoonya_11sEBVYYXH0WF1, 5653842]
[figure-caption, [1154.0, 646.0, 519.0, 36.0], shoonya_11sEBVYYXH0WF1, 5653842]
[figure-caption, [1154.0, 682.0, 519.0, 36.0], shoonya_11sEBVYYXH0WF1, 5653842]
[figure-caption, [1154.0, 718.0, 519.0, 36.0], shoonya_11sEBVYYXH0WF1, 5653842]
[figure-caption, [1154.0, 754.0, 519.0, 36.0], shoonya_11sEBVYYXH0WF1, 5653842]
[figure-caption, [1154.0, 790.0, 519.0, 36.0], shoonya_11sEBVYYXH0WF1, 5653842]
[figure-caption, [1154.0, 826.0, 519.0, 36.0], shoonya_11sEBVYYXH0WF1, 5653842]
[figure-caption, [939.0, 872.0, 734.0, 36.0], shoonya_13s2Q3SCUO3KEL, 5653842]
[figure-caption, [939.0, 908.0, 734.0, 36.0], shoonya_13s2Q3SCUO3KEL, 5653842]
[paragraph, [124.0, 958.0, 766.0, 36.0], shoonya_1sSCUEND0OQJ62, 5653842]
[paragraph, [124.0, 994.0, 766.0, 36.0], shoonya_1sSCUEND0OQJ62, 5653842]
[paragraph, [124.0, 1030.0, 766.0, 36.0], shoonya_1sSCUEND0OQJ62, 5653842]
[paragraph, [124.0, 1066.0, 766.0, 36.0], shoonya_1sSCUEND0OQJ62, 5653842]
[paragraph, [124.0, 1102.0, 766.0, 36.0], shoonya_1sSCUEND0OQJ62, 5653842]
[paragraph, [124.0, 1138.0, 766.0, 36.0], shoonya_1sSCUEND0OQJ62, 5653842]
[paragraph, [124.0, 1174.0, 766.0, 36.0], shoonya_1sSCUEND0OQJ62, 5653842]
[paragraph, [930.0, 978.0, 750.0, 36.0], shoonya_7sTG6NLIKQYR1X, 5653842]
[paragraph, [930.0, 1014.0, 750.0, 36.0], shoonya_7sTG6NLIKQYR1X, 5653842]
[paragraph, [930.0, 1050.0, 750.0, 36.0], shoonya_7sTG6NLIKQYR1X, 5653842]
[paragraph, [930.0, 1086.0, 750.0, 36.0], shoonya_7sTG6NLIKQYR1X, 5653842]
[paragraph, [930.0, 1122.0, 750.0, 36.0], shoonya_7sTG6NLIKQYR1X, 5653842]
[paragraph, [929.0, 1164.0, 753.0, 36.0], shoonya_6sA9LQ77BNCJJJ, 5653842]
[paragraph, [929.0, 1200.0, 753.0, 36.0], shoonya_6sA9LQ77BNCJJJ, 5653842]
[paragraph, [929.0, 1236.0, 753.0, 36.0], shoonya_6sA9LQ77BNCJJJ, 5653842]
[paragraph, [929.0, 1272.0, 753.0, 36.0], shoonya_6sA9LQ77BNCJJJ, 5653842]
[paragraph, [929.0, 1308.0, 753.0, 36.0], shoonya_6sA9LQ77BNCJJJ, 5653842]
[paragraph, [929.0, 1344.0, 753.0, 36.0], shoonya_6sA9LQ77BNCJJJ, 5653842]
[paragraph, [929.0, 1380.0, 753.0, 36.0], shoonya_6sA9LQ77BNCJJJ, 5653842]
[paragraph, [127.0, 1235.0, 762.0, 36.0], shoonya_3sDBIY4S39GITR, 5653842]
[paragraph, [127.0, 1271.0, 762.0, 36.0], shoonya_3sDBIY4S39GITR, 5653842]
[paragraph, [127.0, 1307.0, 762.0, 36.0], shoonya_3sDBIY4S39GITR, 5653842]
[paragraph, [127.0, 1343.0, 762.0, 36.0], shoonya_3sDBIY4S39GITR, 5653842]
[paragraph, [127.0, 1379.0, 762.0, 36.0], shoonya_3sDBIY4S39GITR, 5653842]
[paragraph, [127.0, 1415.0, 762.0, 36.0], shoonya_3sDBIY4S39GITR, 5653842]
[paragraph, [927.0, 1438.0, 754.0, 36.0], shoonya_5sVXK4U5981GDH, 5653842]
[paragraph, [927.0, 1474.0, 754.0, 36.0], shoonya_5sVXK4U5981GDH, 5653842]
[paragraph, [927.0, 1510.0, 754.0, 36.0], shoonya_5sVXK4U5981GDH, 5653842]
[paragraph, [927.0, 1546.0, 754.0, 36.0], shoonya_5sVXK4U5981GDH, 5653842]
[paragraph, [927.0, 1582.0, 754.0, 36.0], shoonya_5sVXK4U5981GDH, 5653842]
[paragraph, [927.0, 1618.0, 754.0, 36.0], shoonya_5sVXK4U5981GDH, 5653842]
[paragraph, [927.0, 1654.0, 754.0, 36.0], shoonya_5sVXK4U5981GDH, 5653842]
[paragraph, [927.0, 1690.0, 754.0, 36.0], shoonya_5sVXK4U5981GDH, 5653842]
[paragraph, [927.0, 1726.0, 754.0, 36.0], shoonya_5sVXK4U5981GDH, 5653842]
[paragraph, [927.0, 1762.0, 754.0, 36.0], shoonya_5sVXK4U5981GDH, 5653842]
[paragraph, [927.0, 1798.0, 754.0, 36.0], shoonya_5sVXK4U5981GDH, 5653842]
[paragraph, [124.0, 1465.0, 765.0, 36.0], shoonya_0sAAD8IAIT69ON, 5653842]
[paragraph, [124.0, 1501.0, 765.0, 36.0], shoonya_0sAAD8IAIT69ON, 5653842]
[paragraph, [124.0, 1537.0, 765.0, 36.0], shoonya_0sAAD8IAIT69ON, 5653842]
[paragraph, [124.0, 1573.0, 765.0, 36.0], shoonya_0sAAD8IAIT69ON, 5653842]
[paragraph, [124.0, 1609.0, 765.0, 36.0], shoonya_0sAAD8IAIT69ON, 5653842]
[paragraph, [124.0, 1645.0, 765.0, 36.0], shoonya_0sAAD8IAIT69ON, 5653842]
[paragraph, [124.0, 1681.0, 765.0, 36.0], shoonya_0sAAD8IAIT69ON, 5653842]
[paragraph, [124.0, 1717.0, 765.0, 36.0], shoonya_0sAAD8IAIT69ON, 5653842]
[paragraph, [124.0, 1753.0, 765.0, 36.0], shoonya_0sAAD8IAIT69ON, 5653842]
[paragraph, [124.0, 1789.0, 765.0, 36.0], shoonya_0sAAD8IAIT69ON, 5653842]
[paragraph, [124.0, 1825.0, 765.0, 36.0], shoonya_0sAAD8IAIT69ON, 5653842]
[paragraph, [124.0, 1861.0, 765.0, 36.0], shoonya_0sAAD8IAIT69ON, 5653842]
[paragraph, [927.0, 1853.0, 755.0, 36.0], shoonya_8s0TUM48IHZXK8, 5653842]
[paragraph, [927.0, 1889.0, 755.0, 36.0], shoonya_8s0TUM48IHZXK8, 5653842]
[paragraph, [927.0, 1925.0, 755.0, 36.0], shoonya_8s0TUM48IHZXK8, 5653842]
[paragraph, [927.0, 1961.0, 755.0, 36.0], shoonya_8s0TUM48IHZXK8, 5653842]
[paragraph, [927.0, 1997.0, 755.0, 36.0], shoonya_8s0TUM48IHZXK8, 5653842]
[paragraph, [927.0, 2033.0, 755.0, 36.0], shoonya_8s0TUM48IHZXK8, 5653842]
[paragraph, [927.0, 2069.0, 755.0, 36.0], shoonya_8s0TUM48IHZXK8, 5653842]
[paragraph, [117.0, 1924.0, 782.0, 36.0], shoonya_4sQBE4BOPS6KTO, 5653842]
[paragraph, [117.0, 1960.0, 782.0, 36.0], shoonya_4sQBE4BOPS6KTO, 5653842]
[paragraph, [117.0, 1996.0, 782.0, 36.0], shoonya_4sQBE4BOPS6KTO, 5653842]
[paragraph, [117.0, 2032.0, 782.0, 36.0], shoonya_4sQBE4BOPS6KTO, 5653842]
[folio, [489.0, 2133.0, 694.0, 36.0], shoonya_15sCMLLF93RDY5, 5653842]
[folio, [489.0, 2169.0, 694.0, 36.0], shoonya_15sCMLLF93RDY5, 5653842]
