[1754, 1241]
[section-title, [455.0, 125.0, 704.0, 49.5], EMWX9RvvWi, 5719761]
[sub-section-title, [39.0, 280.0, 115.0, 36.0], 4VuTlbGeLi, 5719761]
[paragraph, [159.0, 286.0, 1044.0, 36.0], GtMhN48f-i, 5719761]
[paragraph, [159.0, 322.0, 1044.0, 36.0], GtMhN48f-i, 5719761]
[paragraph, [159.0, 358.0, 1044.0, 36.0], GtMhN48f-i, 5719761]
[sub-section-title, [45.0, 398.0, 109.0, 36.0], 90n7NT4_tB, 5719761]
[paragraph, [159.0, 414.0, 1048.0, 36.0], L-x1oSuUt2, 5719761]
[paragraph, [159.0, 450.0, 1048.0, 36.0], L-x1oSuUt2, 5719761]
[paragraph, [159.0, 486.0, 1048.0, 36.0], L-x1oSuUt2, 5719761]
[paragraph, [159.0, 522.0, 1048.0, 36.0], L-x1oSuUt2, 5719761]
[paragraph, [159.0, 558.0, 1048.0, 36.0], L-x1oSuUt2, 5719761]
[paragraph, [159.0, 626.0, 1052.0, 36.0], O6V080Cg8e, 5719761]
[paragraph, [159.0, 662.0, 1052.0, 36.0], O6V080Cg8e, 5719761]
[sub-section-title, [54.0, 716.0, 96.0, 36.0], ZWFMMbCl61, 5719761]
[paragraph, [159.0, 718.0, 1052.0, 36.0], hSB9Xe2cCZ, 5719761]
[paragraph, [159.0, 754.0, 1052.0, 36.0], hSB9Xe2cCZ, 5719761]
[paragraph, [159.0, 790.0, 1052.0, 36.0], hSB9Xe2cCZ, 5719761]
[paragraph, [159.0, 826.0, 1052.0, 36.0], hSB9Xe2cCZ, 5719761]
[paragraph, [159.0, 862.0, 1052.0, 36.0], hSB9Xe2cCZ, 5719761]
[paragraph, [161.0, 907.0, 1052.0, 36.0], DT3BXE38dQ, 5719761]
[paragraph, [161.0, 943.0, 1052.0, 36.0], DT3BXE38dQ, 5719761]
[paragraph, [161.0, 979.0, 1052.0, 36.0], DT3BXE38dQ, 5719761]
[paragraph, [161.0, 1015.0, 1052.0, 36.0], DT3BXE38dQ, 5719761]
[paragraph, [161.0, 1051.0, 1052.0, 36.0], DT3BXE38dQ, 5719761]
[paragraph, [161.0, 1087.0, 1052.0, 36.0], DT3BXE38dQ, 5719761]
[paragraph, [161.0, 1123.0, 1052.0, 36.0], DT3BXE38dQ, 5719761]
[paragraph, [161.0, 1159.0, 1052.0, 36.0], DT3BXE38dQ, 5719761]
[paragraph, [161.0, 1195.0, 1052.0, 36.0], DT3BXE38dQ, 5719761]
[paragraph, [161.0, 1231.0, 1052.0, 36.0], DT3BXE38dQ, 5719761]
[paragraph, [161.0, 1267.0, 1052.0, 36.0], DT3BXE38dQ, 5719761]
[paragraph, [161.0, 1303.0, 1052.0, 36.0], DT3BXE38dQ, 5719761]
[paragraph, [161.0, 1339.0, 1052.0, 36.0], DT3BXE38dQ, 5719761]
[paragraph, [161.0, 1375.0, 1052.0, 36.0], DT3BXE38dQ, 5719761]
[paragraph, [161.0, 1411.0, 1052.0, 36.0], DT3BXE38dQ, 5719761]
[paragraph, [161.0, 1457.0, 1054.0, 36.0], G8rdcP2k5F, 5719761]
[paragraph, [161.0, 1493.0, 1054.0, 36.0], G8rdcP2k5F, 5719761]
[paragraph, [161.0, 1529.0, 1054.0, 36.0], G8rdcP2k5F, 5719761]
[paragraph, [161.0, 1565.0, 1054.0, 36.0], G8rdcP2k5F, 5719761]
[paragraph, [53.0, 1608.0, 1164.0, 36.0], ziMnWIa9Pf, 5719761]
