[936, 648]
[section-title, [44.0, 29.0, 252.0, 30.0], hz7GqB6DRZ, 5656335]
[unordered-list, [35.0, 79.0, 351.0, 18.0], vvk_1xCXre, 5656335]
[unordered-list, [35.0, 97.0, 351.0, 18.0], vvk_1xCXre, 5656335]
[unordered-list, [35.0, 115.0, 351.0, 18.0], vvk_1xCXre, 5656335]
[unordered-list, [35.0, 133.0, 351.0, 18.0], vvk_1xCXre, 5656335]
[unordered-list, [35.0, 151.0, 351.0, 18.0], vvk_1xCXre, 5656335]
[unordered-list, [35.0, 169.0, 351.0, 18.0], vvk_1xCXre, 5656335]
[unordered-list, [35.0, 187.0, 351.0, 18.0], vvk_1xCXre, 5656335]
[unordered-list, [35.0, 205.0, 351.0, 18.0], vvk_1xCXre, 5656335]
[unordered-list, [35.0, 223.0, 351.0, 18.0], vvk_1xCXre, 5656335]
[unordered-list, [35.0, 241.0, 351.0, 18.0], vvk_1xCXre, 5656335]
[unordered-list, [35.0, 259.0, 351.0, 18.0], vvk_1xCXre, 5656335]
[unordered-list, [35.0, 277.0, 351.0, 18.0], vvk_1xCXre, 5656335]
[unordered-list, [35.0, 295.0, 351.0, 18.0], vvk_1xCXre, 5656335]
[sub-section-title, [84.0, 345.0, 82.0, 25.5], a5dAs5JcRK, 5656335]
[section-title, [53.0, 371.0, 212.0, 30.0], IF06t1o0Uz, 5656335]
[paragraph, [85.0, 403.0, 252.0, 18.0], kCYul1W36Q, 5656335]
[paragraph, [85.0, 421.0, 252.0, 18.0], kCYul1W36Q, 5656335]
[contact-info, [45.0, 494.0, 574.0, 18.0], shoonya_0sP4A84CUSTAQ3, 5656335]
[contact-info, [45.0, 512.0, 574.0, 18.0], shoonya_0sP4A84CUSTAQ3, 5656335]
[contact-info, [45.0, 530.0, 574.0, 18.0], shoonya_0sP4A84CUSTAQ3, 5656335]
[contact-info, [45.0, 548.0, 574.0, 18.0], shoonya_0sP4A84CUSTAQ3, 5656335]
[contact-info, [45.0, 566.0, 574.0, 18.0], shoonya_0sP4A84CUSTAQ3, 5656335]
[contact-info, [45.0, 584.0, 574.0, 18.0], shoonya_0sP4A84CUSTAQ3, 5656335]
[contact-info, [45.0, 602.0, 574.0, 18.0], shoonya_0sP4A84CUSTAQ3, 5656335]
[contact-info, [45.0, 620.0, 574.0, 18.0], shoonya_0sP4A84CUSTAQ3, 5656335]
[contact-info, [45.0, 638.0, 574.0, 18.0], shoonya_0sP4A84CUSTAQ3, 5656335]
[contact-info, [45.0, 656.0, 574.0, 18.0], shoonya_0sP4A84CUSTAQ3, 5656335]
[contact-info, [45.0, 674.0, 574.0, 18.0], shoonya_0sP4A84CUSTAQ3, 5656335]
[contact-info, [45.0, 692.0, 574.0, 18.0], shoonya_0sP4A84CUSTAQ3, 5656335]
[contact-info, [45.0, 710.0, 574.0, 18.0], shoonya_0sP4A84CUSTAQ3, 5656335]
[contact-info, [45.0, 728.0, 574.0, 18.0], shoonya_0sP4A84CUSTAQ3, 5656335]
[contact-info, [45.0, 746.0, 574.0, 18.0], shoonya_0sP4A84CUSTAQ3, 5656335]
[contact-info, [45.0, 764.0, 574.0, 18.0], shoonya_0sP4A84CUSTAQ3, 5656335]
[contact-info, [45.0, 782.0, 574.0, 18.0], shoonya_0sP4A84CUSTAQ3, 5656335]
[contact-info, [45.0, 800.0, 574.0, 18.0], shoonya_0sP4A84CUSTAQ3, 5656335]
[contact-info, [45.0, 818.0, 574.0, 18.0], shoonya_0sP4A84CUSTAQ3, 5656335]
[contact-info, [45.0, 836.0, 574.0, 18.0], shoonya_0sP4A84CUSTAQ3, 5656335]
[folio, [503.0, 874.0, 120.0, 18.0], -ofzYh7npK, 5656335]
[folio, [503.0, 892.0, 120.0, 18.0], -ofzYh7npK, 5656335]
