[1569, 1226]
[section-title, [343.0, 228.0, 535.0, 49.5], czkrtTkhvg, 5718729]
[ordered-list, [22.0, 294.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 330.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 366.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 402.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 438.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 474.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 510.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 546.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 582.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 618.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 654.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 690.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 726.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 762.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 798.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 834.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 870.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 906.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 942.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 978.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 1014.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 1050.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 1086.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 1122.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 1158.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 1194.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 1230.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 1266.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 1302.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[ordered-list, [22.0, 1338.0, 1133.0, 36.0], shoonya_0s7RCFU1UN8A4J, 5718729]
[folio, [810.0, 1509.0, 305.0, 36.0], vxYyO-XAFS, 5718729]
