[1275, 750]
[chapter-title, [244.0, 85.0, 221.0, 30.0], shoonya_2s5T7WW9CK9LTY, 5767427]
[section-title, [192.0, 153.0, 320.0, 30.0], shoonya_3sYCUZRYQBDDNI, 5767427]
[paragraph, [64.0, 220.0, 607.0, 18.0], y4bEDtVLQ1, 5767427]
[paragraph, [64.0, 238.0, 607.0, 18.0], y4bEDtVLQ1, 5767427]
[paragraph, [64.0, 256.0, 607.0, 18.0], y4bEDtVLQ1, 5767427]
[paragraph, [64.0, 274.0, 607.0, 18.0], y4bEDtVLQ1, 5767427]
[paragraph, [64.0, 292.0, 607.0, 18.0], y4bEDtVLQ1, 5767427]
[paragraph, [64.0, 310.0, 607.0, 18.0], y4bEDtVLQ1, 5767427]
[paragraph, [64.0, 328.0, 607.0, 18.0], y4bEDtVLQ1, 5767427]
[paragraph, [64.0, 346.0, 607.0, 18.0], y4bEDtVLQ1, 5767427]
[paragraph, [64.0, 364.0, 607.0, 18.0], y4bEDtVLQ1, 5767427]
[paragraph, [64.0, 382.0, 607.0, 18.0], y4bEDtVLQ1, 5767427]
[paragraph, [64.0, 400.0, 607.0, 18.0], y4bEDtVLQ1, 5767427]
[paragraph, [64.0, 418.0, 607.0, 18.0], y4bEDtVLQ1, 5767427]
[paragraph, [64.0, 436.0, 607.0, 18.0], y4bEDtVLQ1, 5767427]
[paragraph, [64.0, 454.0, 607.0, 18.0], y4bEDtVLQ1, 5767427]
[paragraph, [64.0, 472.0, 607.0, 18.0], y4bEDtVLQ1, 5767427]
[paragraph, [64.0, 490.0, 607.0, 18.0], y4bEDtVLQ1, 5767427]
[paragraph, [64.0, 508.0, 607.0, 18.0], y4bEDtVLQ1, 5767427]
[paragraph, [64.0, 526.0, 607.0, 18.0], y4bEDtVLQ1, 5767427]
[paragraph, [64.0, 544.0, 607.0, 18.0], y4bEDtVLQ1, 5767427]
[paragraph, [64.0, 562.0, 607.0, 18.0], y4bEDtVLQ1, 5767427]
[paragraph, [64.0, 580.0, 607.0, 18.0], y4bEDtVLQ1, 5767427]
[paragraph, [64.0, 598.0, 607.0, 18.0], y4bEDtVLQ1, 5767427]
[paragraph, [64.0, 616.0, 607.0, 18.0], y4bEDtVLQ1, 5767427]
[paragraph, [74.0, 634.0, 621.0, 18.0], sj7E_fgI5_, 5767427]
[paragraph, [74.0, 652.0, 621.0, 18.0], sj7E_fgI5_, 5767427]
[paragraph, [74.0, 670.0, 621.0, 18.0], sj7E_fgI5_, 5767427]
[paragraph, [74.0, 688.0, 621.0, 18.0], sj7E_fgI5_, 5767427]
[paragraph, [74.0, 706.0, 621.0, 18.0], sj7E_fgI5_, 5767427]
[sidebar, [375.0, 716.0, 314.0, 18.0], ud6Udzg4fD, 5767427]
[sidebar, [375.0, 734.0, 314.0, 18.0], ud6Udzg4fD, 5767427]
[paragraph, [81.0, 750.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
[paragraph, [81.0, 768.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
[paragraph, [81.0, 786.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
[paragraph, [81.0, 804.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
[paragraph, [81.0, 822.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
[paragraph, [81.0, 840.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
[paragraph, [81.0, 858.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
[paragraph, [81.0, 876.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
[paragraph, [81.0, 894.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
[paragraph, [81.0, 912.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
[paragraph, [81.0, 930.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
[paragraph, [81.0, 948.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
[paragraph, [81.0, 966.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
[paragraph, [81.0, 984.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
[paragraph, [81.0, 1002.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
[paragraph, [81.0, 1020.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
[paragraph, [81.0, 1038.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
[paragraph, [81.0, 1056.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
[paragraph, [81.0, 1074.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
[paragraph, [81.0, 1092.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
[paragraph, [81.0, 1110.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
[paragraph, [81.0, 1128.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
[paragraph, [81.0, 1146.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
[paragraph, [81.0, 1164.0, 603.0, 18.0], shoonya_0s1YIX9Z31BK2R, 5767427]
