[1951, 1219]
[chapter-title, [470.0, 436.0, 236.0, 58.5], shoonya_0s2J7G1X29479E, 5682290]
[paragraph, [121.0, 592.0, 969.0, 36.0], 2cbnaYmD7L, 5682290]
[paragraph, [121.0, 628.0, 969.0, 36.0], 2cbnaYmD7L, 5682290]
[paragraph, [121.0, 664.0, 969.0, 36.0], 2cbnaYmD7L, 5682290]
[paragraph, [121.0, 700.0, 969.0, 36.0], 2cbnaYmD7L, 5682290]
[paragraph, [121.0, 736.0, 969.0, 36.0], 2cbnaYmD7L, 5682290]
[paragraph, [121.0, 772.0, 969.0, 36.0], 2cbnaYmD7L, 5682290]
[paragraph, [121.0, 808.0, 969.0, 36.0], 2cbnaYmD7L, 5682290]
[paragraph, [121.0, 844.0, 969.0, 36.0], 2cbnaYmD7L, 5682290]
[paragraph, [123.0, 902.0, 969.0, 36.0], -76hIDShuA, 5682290]
[paragraph, [123.0, 938.0, 969.0, 36.0], -76hIDShuA, 5682290]
[paragraph, [123.0, 974.0, 969.0, 36.0], -76hIDShuA, 5682290]
[paragraph, [123.0, 1010.0, 969.0, 36.0], -76hIDShuA, 5682290]
[paragraph, [123.0, 1046.0, 969.0, 36.0], -76hIDShuA, 5682290]
[paragraph, [123.0, 1082.0, 969.0, 36.0], -76hIDShuA, 5682290]
[paragraph, [123.0, 1118.0, 969.0, 36.0], -76hIDShuA, 5682290]
[paragraph, [123.0, 1154.0, 969.0, 36.0], -76hIDShuA, 5682290]
[paragraph, [123.0, 1190.0, 969.0, 36.0], -76hIDShuA, 5682290]
[paragraph, [123.0, 1226.0, 969.0, 36.0], -76hIDShuA, 5682290]
[paragraph, [123.0, 1262.0, 969.0, 36.0], -76hIDShuA, 5682290]
[paragraph, [124.0, 1315.0, 972.0, 36.0], LmB2MxYB1j, 5682290]
[paragraph, [124.0, 1351.0, 972.0, 36.0], LmB2MxYB1j, 5682290]
[paragraph, [124.0, 1387.0, 972.0, 36.0], LmB2MxYB1j, 5682290]
[paragraph, [124.0, 1423.0, 972.0, 36.0], LmB2MxYB1j, 5682290]
[paragraph, [124.0, 1459.0, 972.0, 36.0], LmB2MxYB1j, 5682290]
[paragraph, [124.0, 1495.0, 972.0, 36.0], LmB2MxYB1j, 5682290]
[paragraph, [124.0, 1531.0, 972.0, 36.0], LmB2MxYB1j, 5682290]
[paragraph, [124.0, 1567.0, 972.0, 36.0], LmB2MxYB1j, 5682290]
[paragraph, [124.0, 1603.0, 972.0, 36.0], LmB2MxYB1j, 5682290]
[paragraph, [127.0, 1659.0, 970.0, 36.0], rssM-A2IFx, 5682290]
[paragraph, [127.0, 1695.0, 970.0, 36.0], rssM-A2IFx, 5682290]
[paragraph, [127.0, 1731.0, 970.0, 36.0], rssM-A2IFx, 5682290]
[paragraph, [213.0, 1781.0, 749.0, 36.0], jFY_74wqxm, 5682290]
