[1754, 1241]
[section-title, [314.0, 99.0, 607.0, 49.5], pBemCmveKx, 5706404]
[section-title, [314.0, 148.5, 607.0, 49.5], pBemCmveKx, 5706404]
[folio, [137.0, 227.0, 181.0, 36.0], jAF2JvC84t, 5706404]
[folio, [500.0, 230.0, 237.0, 36.0], lfkoSWIT2n, 5706404]
[folio, [893.0, 230.0, 207.0, 36.0], Hgu4szVf7R, 5706404]
[section-title, [935.0, 351.0, 159.0, 49.5], resv2xox1I, 5706404]
[ordered-list, [153.0, 440.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 476.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 512.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 548.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 584.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 620.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 656.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 692.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 728.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 764.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 800.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 836.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 872.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 908.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 944.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 980.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 1016.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 1052.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 1088.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 1124.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 1160.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 1196.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 1232.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 1268.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 1304.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 1340.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 1376.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 1412.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 1448.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 1484.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 1520.0, 782.0, 36.0], mv65GjPpvg, 5706404]
[ordered-list, [153.0, 1556.0, 782.0, 36.0], mv65GjPpvg, 5706404]
