[1565, 1152]
[section-title, [99.0, 126.0, 232.0, 49.5], G1yPLmGN41, 5712656]
[headline, [463.0, 149.0, 299.0, 37.5], shoonya_7s072EM8JZC11C, 5712656]
[paragraph, [94.0, 203.0, 328.0, 36.0], shoonya_4s2VOARMXG9MKN, 5712656]
[paragraph, [94.0, 239.0, 328.0, 36.0], shoonya_4s2VOARMXG9MKN, 5712656]
[paragraph, [94.0, 275.0, 328.0, 36.0], shoonya_4s2VOARMXG9MKN, 5712656]
[paragraph, [94.0, 311.0, 328.0, 36.0], shoonya_4s2VOARMXG9MKN, 5712656]
[paragraph, [94.0, 347.0, 328.0, 36.0], shoonya_4s2VOARMXG9MKN, 5712656]
[paragraph, [94.0, 383.0, 328.0, 36.0], shoonya_4s2VOARMXG9MKN, 5712656]
[paragraph, [94.0, 419.0, 328.0, 36.0], shoonya_4s2VOARMXG9MKN, 5712656]
[paragraph, [94.0, 455.0, 328.0, 36.0], shoonya_4s2VOARMXG9MKN, 5712656]
[paragraph, [94.0, 491.0, 328.0, 36.0], shoonya_4s2VOARMXG9MKN, 5712656]
[paragraph, [94.0, 527.0, 328.0, 36.0], shoonya_4s2VOARMXG9MKN, 5712656]
[paragraph, [94.0, 563.0, 328.0, 36.0], shoonya_4s2VOARMXG9MKN, 5712656]
[paragraph, [94.0, 599.0, 328.0, 36.0], shoonya_4s2VOARMXG9MKN, 5712656]
[paragraph, [94.0, 635.0, 328.0, 36.0], shoonya_4s2VOARMXG9MKN, 5712656]
[paragraph, [418.0, 225.0, 310.0, 36.0], shoonya_5sKSBDDW1GORSV, 5712656]
[paragraph, [418.0, 261.0, 310.0, 36.0], shoonya_5sKSBDDW1GORSV, 5712656]
[paragraph, [418.0, 297.0, 310.0, 36.0], shoonya_5sKSBDDW1GORSV, 5712656]
[paragraph, [418.0, 333.0, 310.0, 36.0], shoonya_5sKSBDDW1GORSV, 5712656]
[paragraph, [418.0, 369.0, 310.0, 36.0], shoonya_5sKSBDDW1GORSV, 5712656]
[paragraph, [418.0, 405.0, 310.0, 36.0], shoonya_5sKSBDDW1GORSV, 5712656]
[paragraph, [418.0, 441.0, 310.0, 36.0], shoonya_5sKSBDDW1GORSV, 5712656]
[paragraph, [418.0, 477.0, 310.0, 36.0], shoonya_5sKSBDDW1GORSV, 5712656]
[paragraph, [418.0, 513.0, 310.0, 36.0], shoonya_5sKSBDDW1GORSV, 5712656]
[paragraph, [418.0, 549.0, 310.0, 36.0], shoonya_5sKSBDDW1GORSV, 5712656]
[paragraph, [418.0, 585.0, 310.0, 36.0], shoonya_5sKSBDDW1GORSV, 5712656]
[paragraph, [418.0, 621.0, 310.0, 36.0], shoonya_5sKSBDDW1GORSV, 5712656]
[paragraph, [418.0, 657.0, 310.0, 36.0], shoonya_5sKSBDDW1GORSV, 5712656]
[paragraph, [418.0, 693.0, 310.0, 36.0], shoonya_5sKSBDDW1GORSV, 5712656]
[paragraph, [732.0, 484.0, 322.0, 36.0], shoonya_8sRJZF1RG1TTQG, 5712656]
[paragraph, [732.0, 520.0, 322.0, 36.0], shoonya_8sRJZF1RG1TTQG, 5712656]
[paragraph, [732.0, 556.0, 322.0, 36.0], shoonya_8sRJZF1RG1TTQG, 5712656]
[paragraph, [732.0, 592.0, 322.0, 36.0], shoonya_8sRJZF1RG1TTQG, 5712656]
[paragraph, [732.0, 628.0, 322.0, 36.0], shoonya_8sRJZF1RG1TTQG, 5712656]
[paragraph, [732.0, 664.0, 322.0, 36.0], shoonya_8sRJZF1RG1TTQG, 5712656]
[paragraph, [732.0, 700.0, 322.0, 36.0], shoonya_8sRJZF1RG1TTQG, 5712656]
[paragraph, [732.0, 736.0, 322.0, 36.0], shoonya_8sRJZF1RG1TTQG, 5712656]
[paragraph, [732.0, 772.0, 322.0, 36.0], shoonya_8sRJZF1RG1TTQG, 5712656]
[paragraph, [732.0, 808.0, 322.0, 36.0], shoonya_8sRJZF1RG1TTQG, 5712656]
[paragraph, [732.0, 844.0, 322.0, 36.0], shoonya_8sRJZF1RG1TTQG, 5712656]
[paragraph, [732.0, 880.0, 322.0, 36.0], shoonya_8sRJZF1RG1TTQG, 5712656]
[paragraph, [732.0, 916.0, 322.0, 36.0], shoonya_8sRJZF1RG1TTQG, 5712656]
[paragraph, [732.0, 952.0, 322.0, 36.0], shoonya_8sRJZF1RG1TTQG, 5712656]
[paragraph, [732.0, 988.0, 322.0, 36.0], shoonya_8sRJZF1RG1TTQG, 5712656]
[paragraph, [732.0, 1024.0, 322.0, 36.0], shoonya_8sRJZF1RG1TTQG, 5712656]
[paragraph, [732.0, 1060.0, 322.0, 36.0], shoonya_8sRJZF1RG1TTQG, 5712656]
