[814, 624]
[paragraph, [80.0, 57.0, 460.0, 18.0], shoonya_2sL4Z5WEVT6HHQ, 5690079]
[paragraph, [80.0, 75.0, 460.0, 18.0], shoonya_2sL4Z5WEVT6HHQ, 5690079]
[paragraph, [80.0, 93.0, 460.0, 18.0], shoonya_2sL4Z5WEVT6HHQ, 5690079]
[paragraph, [81.0, 127.0, 460.0, 18.0], shoonya_3sTZZ9HPKF5OWU, 5690079]
[paragraph, [81.0, 145.0, 460.0, 18.0], shoonya_3sTZZ9HPKF5OWU, 5690079]
[paragraph, [81.0, 163.0, 460.0, 18.0], shoonya_3sTZZ9HPKF5OWU, 5690079]
[paragraph, [81.0, 181.0, 460.0, 18.0], shoonya_3sTZZ9HPKF5OWU, 5690079]
[paragraph, [81.0, 199.0, 460.0, 18.0], shoonya_3sTZZ9HPKF5OWU, 5690079]
[unordered-list, [78.0, 256.0, 466.0, 18.0], QfQcJLe6Rb, 5690079]
[unordered-list, [78.0, 274.0, 466.0, 18.0], QfQcJLe6Rb, 5690079]
[unordered-list, [78.0, 292.0, 466.0, 18.0], QfQcJLe6Rb, 5690079]
[unordered-list, [78.0, 310.0, 466.0, 18.0], QfQcJLe6Rb, 5690079]
[unordered-list, [78.0, 328.0, 466.0, 18.0], QfQcJLe6Rb, 5690079]
[unordered-list, [78.0, 346.0, 466.0, 18.0], QfQcJLe6Rb, 5690079]
[unordered-list, [78.0, 364.0, 466.0, 18.0], QfQcJLe6Rb, 5690079]
[unordered-list, [78.0, 382.0, 466.0, 18.0], QfQcJLe6Rb, 5690079]
[unordered-list, [78.0, 400.0, 466.0, 18.0], QfQcJLe6Rb, 5690079]
[paragraph, [79.0, 425.0, 463.0, 18.0], rRAo9Kw5Pw, 5690079]
[paragraph, [79.0, 443.0, 463.0, 18.0], rRAo9Kw5Pw, 5690079]
[paragraph, [79.0, 461.0, 463.0, 18.0], rRAo9Kw5Pw, 5690079]
[paragraph, [79.0, 479.0, 463.0, 18.0], rRAo9Kw5Pw, 5690079]
[paragraph, [79.0, 497.0, 463.0, 18.0], rRAo9Kw5Pw, 5690079]
[paragraph, [80.0, 555.0, 461.0, 18.0], shoonya_0sVRHACRCVKPIU, 5690079]
[paragraph, [80.0, 573.0, 461.0, 18.0], shoonya_0sVRHACRCVKPIU, 5690079]
[paragraph, [80.0, 603.0, 464.0, 18.0], qIMYqkBDaw, 5690079]
[paragraph, [80.0, 621.0, 464.0, 18.0], qIMYqkBDaw, 5690079]
[paragraph, [78.0, 651.0, 463.0, 18.0], EaaAKaBffn, 5690079]
[paragraph, [78.0, 669.0, 463.0, 18.0], EaaAKaBffn, 5690079]
[paragraph, [78.0, 697.0, 464.0, 18.0], X4Y-HeAFPz, 5690079]
[paragraph, [78.0, 715.0, 464.0, 18.0], X4Y-HeAFPz, 5690079]
