[1063, 680]
[section-title, [126.0, 60.0, 328.0, 30.0], GZ5n9K6AmZ, 5739452]
[paragraph, [115.0, 107.0, 504.0, 18.0], 3VOwmYG1gn, 5739452]
[paragraph, [115.0, 125.0, 504.0, 18.0], 3VOwmYG1gn, 5739452]
[paragraph, [115.0, 143.0, 504.0, 18.0], 3VOwmYG1gn, 5739452]
[paragraph, [115.0, 161.0, 504.0, 18.0], 3VOwmYG1gn, 5739452]
[paragraph, [115.0, 179.0, 504.0, 18.0], 3VOwmYG1gn, 5739452]
[paragraph, [115.0, 197.0, 504.0, 18.0], 3VOwmYG1gn, 5739452]
[paragraph, [115.0, 215.0, 504.0, 18.0], 3VOwmYG1gn, 5739452]
[paragraph, [115.0, 233.0, 504.0, 18.0], 3VOwmYG1gn, 5739452]
[paragraph, [115.0, 251.0, 504.0, 18.0], 3VOwmYG1gn, 5739452]
[paragraph, [111.0, 276.0, 507.0, 18.0], kquIob1QWw, 5739452]
[paragraph, [111.0, 294.0, 507.0, 18.0], kquIob1QWw, 5739452]
[paragraph, [111.0, 312.0, 507.0, 18.0], kquIob1QWw, 5739452]
[paragraph, [111.0, 330.0, 507.0, 18.0], kquIob1QWw, 5739452]
[paragraph, [111.0, 348.0, 507.0, 18.0], kquIob1QWw, 5739452]
[paragraph, [111.0, 366.0, 507.0, 18.0], kquIob1QWw, 5739452]
[paragraph, [111.0, 384.0, 507.0, 18.0], kquIob1QWw, 5739452]
[paragraph, [111.0, 402.0, 507.0, 18.0], kquIob1QWw, 5739452]
[paragraph, [111.0, 420.0, 507.0, 18.0], kquIob1QWw, 5739452]
[paragraph, [111.0, 438.0, 507.0, 18.0], kquIob1QWw, 5739452]
[paragraph, [111.0, 456.0, 507.0, 18.0], kquIob1QWw, 5739452]
[paragraph, [111.0, 474.0, 507.0, 18.0], kquIob1QWw, 5739452]
[paragraph, [111.0, 492.0, 507.0, 18.0], kquIob1QWw, 5739452]
[paragraph, [111.0, 510.0, 507.0, 18.0], kquIob1QWw, 5739452]
[paragraph, [111.0, 528.0, 507.0, 18.0], kquIob1QWw, 5739452]
[paragraph, [111.0, 546.0, 507.0, 18.0], kquIob1QWw, 5739452]
[paragraph, [111.0, 564.0, 507.0, 18.0], kquIob1QWw, 5739452]
[paragraph, [111.0, 582.0, 507.0, 18.0], kquIob1QWw, 5739452]
[paragraph, [111.0, 600.0, 507.0, 18.0], kquIob1QWw, 5739452]
[paragraph, [111.0, 618.0, 507.0, 18.0], kquIob1QWw, 5739452]
[paragraph, [111.0, 636.0, 507.0, 18.0], kquIob1QWw, 5739452]
[paragraph, [107.0, 653.0, 515.0, 18.0], l525626IkQ, 5739452]
[paragraph, [107.0, 671.0, 515.0, 18.0], l525626IkQ, 5739452]
[paragraph, [107.0, 689.0, 515.0, 18.0], l525626IkQ, 5739452]
[paragraph, [107.0, 707.0, 515.0, 18.0], l525626IkQ, 5739452]
[paragraph, [107.0, 725.0, 515.0, 18.0], l525626IkQ, 5739452]
[paragraph, [107.0, 743.0, 515.0, 18.0], l525626IkQ, 5739452]
[paragraph, [107.0, 761.0, 515.0, 18.0], l525626IkQ, 5739452]
[paragraph, [107.0, 779.0, 515.0, 18.0], l525626IkQ, 5739452]
[paragraph, [107.0, 797.0, 515.0, 18.0], l525626IkQ, 5739452]
[paragraph, [107.0, 815.0, 515.0, 18.0], l525626IkQ, 5739452]
[paragraph, [107.0, 833.0, 515.0, 18.0], l525626IkQ, 5739452]
[paragraph, [107.0, 851.0, 515.0, 18.0], l525626IkQ, 5739452]
[paragraph, [107.0, 869.0, 515.0, 18.0], l525626IkQ, 5739452]
[paragraph, [107.0, 887.0, 515.0, 18.0], l525626IkQ, 5739452]
[paragraph, [107.0, 905.0, 515.0, 18.0], l525626IkQ, 5739452]
[paragraph, [107.0, 923.0, 515.0, 18.0], l525626IkQ, 5739452]
[paragraph, [107.0, 941.0, 515.0, 18.0], l525626IkQ, 5739452]
[footnote, [464.0, 1012.0, 172.0, 18.0], M3JGd13JP4, 5739452]
