[1754, 1241]
[section-title, [212.0, 144.0, 591.0, 49.5], p6YnIyrNkW, 6470691]
[sub-section-title, [212.0, 231.0, 355.0, 36.0], f2k0qOh9JH, 6470691]
[paragraph, [211.0, 314.0, 889.0, 36.0], shoonya_0sO4RVWRHA5ZVK, 6470691]
[paragraph, [211.0, 350.0, 889.0, 36.0], shoonya_0sO4RVWRHA5ZVK, 6470691]
[paragraph, [211.0, 386.0, 889.0, 36.0], shoonya_0sO4RVWRHA5ZVK, 6470691]
[paragraph, [211.0, 422.0, 889.0, 36.0], shoonya_0sO4RVWRHA5ZVK, 6470691]
[paragraph, [211.0, 458.0, 889.0, 36.0], shoonya_0sO4RVWRHA5ZVK, 6470691]
[paragraph, [211.0, 494.0, 889.0, 36.0], shoonya_0sO4RVWRHA5ZVK, 6470691]
[paragraph, [211.0, 530.0, 889.0, 36.0], shoonya_0sO4RVWRHA5ZVK, 6470691]
[paragraph, [211.0, 566.0, 889.0, 36.0], shoonya_0sO4RVWRHA5ZVK, 6470691]
[paragraph, [211.0, 602.0, 889.0, 36.0], shoonya_0sO4RVWRHA5ZVK, 6470691]
[paragraph, [211.0, 638.0, 889.0, 36.0], shoonya_0sO4RVWRHA5ZVK, 6470691]
[paragraph, [211.0, 674.0, 889.0, 36.0], shoonya_0sO4RVWRHA5ZVK, 6470691]
[paragraph, [209.0, 776.0, 891.0, 36.0], 4veJhBtzrj, 6470691]
[paragraph, [209.0, 812.0, 891.0, 36.0], 4veJhBtzrj, 6470691]
[paragraph, [209.0, 848.0, 891.0, 36.0], 4veJhBtzrj, 6470691]
[paragraph, [209.0, 884.0, 891.0, 36.0], 4veJhBtzrj, 6470691]
[paragraph, [209.0, 920.0, 891.0, 36.0], 4veJhBtzrj, 6470691]
[paragraph, [209.0, 956.0, 891.0, 36.0], 4veJhBtzrj, 6470691]
[paragraph, [209.0, 992.0, 891.0, 36.0], 4veJhBtzrj, 6470691]
[paragraph, [209.0, 1028.0, 891.0, 36.0], 4veJhBtzrj, 6470691]
[paragraph, [209.0, 1064.0, 891.0, 36.0], 4veJhBtzrj, 6470691]
[paragraph, [209.0, 1100.0, 891.0, 36.0], 4veJhBtzrj, 6470691]
[paragraph, [209.0, 1136.0, 891.0, 36.0], 4veJhBtzrj, 6470691]
[paragraph, [209.0, 1172.0, 891.0, 36.0], 4veJhBtzrj, 6470691]
[paragraph, [209.0, 1208.0, 891.0, 36.0], 4veJhBtzrj, 6470691]
[paragraph, [209.0, 1244.0, 891.0, 36.0], 4veJhBtzrj, 6470691]
[paragraph, [209.0, 1280.0, 891.0, 36.0], 4veJhBtzrj, 6470691]
[paragraph, [209.0, 1316.0, 891.0, 36.0], 4veJhBtzrj, 6470691]
[paragraph, [209.0, 1352.0, 891.0, 36.0], 4veJhBtzrj, 6470691]
[paragraph, [209.0, 1388.0, 891.0, 36.0], 4veJhBtzrj, 6470691]
[paragraph, [209.0, 1424.0, 891.0, 36.0], 4veJhBtzrj, 6470691]
[paragraph, [209.0, 1460.0, 891.0, 36.0], 4veJhBtzrj, 6470691]
[footnote, [215.0, 1561.0, 352.0, 36.0], amY-TUf_Sz, 6470691]
