[2906, 2048]
[section-title, [227.0, 266.0, 573.0, 79.5], XeYoubtxt_, 6473809]
[paragraph, [230.0, 399.0, 1589.0, 46.5], AMj9fW0i-W, 6473809]
[paragraph, [230.0, 445.5, 1589.0, 46.5], AMj9fW0i-W, 6473809]
[paragraph, [230.0, 492.0, 1589.0, 46.5], AMj9fW0i-W, 6473809]
[paragraph, [230.0, 538.5, 1589.0, 46.5], AMj9fW0i-W, 6473809]
[paragraph, [230.0, 585.0, 1589.0, 46.5], AMj9fW0i-W, 6473809]
[paragraph, [230.0, 631.5, 1589.0, 46.5], AMj9fW0i-W, 6473809]
[paragraph, [230.0, 678.0, 1589.0, 46.5], AMj9fW0i-W, 6473809]
[paragraph, [230.0, 724.5, 1589.0, 46.5], AMj9fW0i-W, 6473809]
[paragraph, [230.0, 771.0, 1589.0, 46.5], AMj9fW0i-W, 6473809]
[paragraph, [230.0, 896.0, 1582.0, 46.5], 9Nfs9TBe5Z, 6473809]
[paragraph, [230.0, 942.5, 1582.0, 46.5], 9Nfs9TBe5Z, 6473809]
[paragraph, [230.0, 989.0, 1582.0, 46.5], 9Nfs9TBe5Z, 6473809]
[paragraph, [230.0, 1035.5, 1582.0, 46.5], 9Nfs9TBe5Z, 6473809]
[paragraph, [230.0, 1082.0, 1582.0, 46.5], 9Nfs9TBe5Z, 6473809]
[paragraph, [230.0, 1128.5, 1582.0, 46.5], 9Nfs9TBe5Z, 6473809]
[paragraph, [230.0, 1175.0, 1582.0, 46.5], 9Nfs9TBe5Z, 6473809]
[paragraph, [230.0, 1221.5, 1582.0, 46.5], 9Nfs9TBe5Z, 6473809]
[paragraph, [230.0, 1268.0, 1582.0, 46.5], 9Nfs9TBe5Z, 6473809]
[paragraph, [230.0, 1314.5, 1582.0, 46.5], 9Nfs9TBe5Z, 6473809]
[paragraph, [230.0, 1361.0, 1582.0, 46.5], 9Nfs9TBe5Z, 6473809]
[paragraph, [230.0, 1407.5, 1582.0, 46.5], 9Nfs9TBe5Z, 6473809]
[paragraph, [230.0, 1454.0, 1582.0, 46.5], 9Nfs9TBe5Z, 6473809]
[paragraph, [230.0, 1500.5, 1582.0, 46.5], 9Nfs9TBe5Z, 6473809]
[paragraph, [230.0, 1547.0, 1582.0, 46.5], 9Nfs9TBe5Z, 6473809]
[paragraph, [230.0, 1593.5, 1582.0, 46.5], 9Nfs9TBe5Z, 6473809]
[paragraph, [230.0, 1640.0, 1582.0, 46.5], 9Nfs9TBe5Z, 6473809]
[paragraph, [230.0, 1686.5, 1582.0, 46.5], 9Nfs9TBe5Z, 6473809]
[paragraph, [230.0, 1733.0, 1582.0, 46.5], 9Nfs9TBe5Z, 6473809]
[paragraph, [230.0, 1779.5, 1582.0, 46.5], 9Nfs9TBe5Z, 6473809]
[paragraph, [230.0, 1826.0, 1582.0, 46.5], 9Nfs9TBe5Z, 6473809]
[figure-caption, [568.0, 1957.0, 452.0, 46.5], fL5kydYjZs, 6473809]
[figure-caption, [568.0, 2003.5, 452.0, 46.5], fL5kydYjZs, 6473809]
[figure-caption, [568.0, 2050.0, 452.0, 46.5], fL5kydYjZs, 6473809]
