[1372, 849]
[section-title, [368.0, 68.0, 145.0, 30.0], shoonya_0sCK5M5X25QTOH, 5710386]
[paragraph, [62.0, 128.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 146.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 164.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 182.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 200.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 218.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 236.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 254.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 272.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 290.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 308.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 326.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 344.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 362.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 380.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 398.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 416.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 434.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 452.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 470.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 488.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 506.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 524.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 542.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 560.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 578.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 596.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 614.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 632.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 650.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 668.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 686.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 704.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 722.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 740.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 758.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 776.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 794.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 812.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 830.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 848.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 866.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 884.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 902.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [62.0, 920.0, 736.0, 18.0], FpZ6F0zXia, 5710386]
[paragraph, [63.0, 954.0, 737.0, 18.0], lveVrl3peh, 5710386]
[paragraph, [63.0, 972.0, 737.0, 18.0], lveVrl3peh, 5710386]
[paragraph, [63.0, 990.0, 737.0, 18.0], lveVrl3peh, 5710386]
[paragraph, [63.0, 1008.0, 737.0, 18.0], lveVrl3peh, 5710386]
[paragraph, [63.0, 1026.0, 737.0, 18.0], lveVrl3peh, 5710386]
[paragraph, [63.0, 1044.0, 737.0, 18.0], lveVrl3peh, 5710386]
[paragraph, [63.0, 1062.0, 737.0, 18.0], lveVrl3peh, 5710386]
[paragraph, [63.0, 1080.0, 737.0, 18.0], lveVrl3peh, 5710386]
[paragraph, [63.0, 1098.0, 737.0, 18.0], lveVrl3peh, 5710386]
[paragraph, [63.0, 1116.0, 737.0, 18.0], lveVrl3peh, 5710386]
[paragraph, [63.0, 1134.0, 737.0, 18.0], lveVrl3peh, 5710386]
[paragraph, [63.0, 1152.0, 737.0, 18.0], lveVrl3peh, 5710386]
[paragraph, [63.0, 1170.0, 737.0, 18.0], lveVrl3peh, 5710386]
[paragraph, [63.0, 1188.0, 737.0, 18.0], lveVrl3peh, 5710386]
[paragraph, [63.0, 1206.0, 737.0, 18.0], lveVrl3peh, 5710386]
[paragraph, [63.0, 1224.0, 737.0, 18.0], lveVrl3peh, 5710386]
[paragraph, [63.0, 1242.0, 737.0, 18.0], lveVrl3peh, 5710386]
[paragraph, [63.0, 1260.0, 737.0, 18.0], lveVrl3peh, 5710386]
[paragraph, [63.0, 1278.0, 737.0, 18.0], lveVrl3peh, 5710386]
