[1372, 849]
[section-title, [330.0, 67.0, 186.0, 30.0], shoonya_0sCDQD5KVTP096, 5710146]
[paragraph, [59.0, 128.0, 731.0, 18.0], shoonya_3s1OWNA822I5SV, 5710146]
[paragraph, [59.0, 146.0, 731.0, 18.0], shoonya_3s1OWNA822I5SV, 5710146]
[paragraph, [59.0, 164.0, 731.0, 18.0], shoonya_3s1OWNA822I5SV, 5710146]
[paragraph, [59.0, 182.0, 731.0, 18.0], shoonya_3s1OWNA822I5SV, 5710146]
[paragraph, [59.0, 200.0, 731.0, 18.0], shoonya_3s1OWNA822I5SV, 5710146]
[paragraph, [59.0, 218.0, 731.0, 18.0], shoonya_3s1OWNA822I5SV, 5710146]
[paragraph, [59.0, 236.0, 731.0, 18.0], shoonya_3s1OWNA822I5SV, 5710146]
[paragraph, [59.0, 254.0, 731.0, 18.0], shoonya_3s1OWNA822I5SV, 5710146]
[paragraph, [59.0, 272.0, 731.0, 18.0], shoonya_3s1OWNA822I5SV, 5710146]
[paragraph, [59.0, 290.0, 731.0, 18.0], shoonya_3s1OWNA822I5SV, 5710146]
[paragraph, [59.0, 308.0, 731.0, 18.0], shoonya_3s1OWNA822I5SV, 5710146]
[paragraph, [56.0, 339.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 357.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 375.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 393.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 411.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 429.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 447.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 465.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 483.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 501.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 519.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 537.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 555.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 573.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 591.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 609.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 627.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 645.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 663.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 681.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 699.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 717.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 735.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 753.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 771.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 789.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 807.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 825.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 843.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 861.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 879.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 897.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 915.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 933.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
