[1754, 1241]
[chapter-title, [514.0, 136.0, 209.0, 58.5], shoonya_4sW6IJOAFLC10D, 5708801]
[ordered-list, [155.0, 227.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 263.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 299.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 335.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 371.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 407.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 443.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 479.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 515.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 551.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 587.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 623.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 659.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 695.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 731.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 767.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 803.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 839.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 875.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 911.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 947.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 983.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 1019.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 1055.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 1091.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 1127.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 1163.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 1199.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 1235.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 1271.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 1307.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 1343.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 1379.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 1415.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 1451.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 1487.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 1523.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 1559.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[ordered-list, [155.0, 1595.0, 1025.0, 36.0], xox5KuNYDI, 5708801]
[sub-ordered-list, [183.0, 291.0, 954.0, 36.0], shoonya_0sOEF959DDZGPW, 5708801]
[sub-ordered-list, [183.0, 327.0, 954.0, 36.0], shoonya_0sOEF959DDZGPW, 5708801]
[sub-ordered-list, [183.0, 363.0, 954.0, 36.0], shoonya_0sOEF959DDZGPW, 5708801]
[sub-ordered-list, [183.0, 399.0, 954.0, 36.0], shoonya_0sOEF959DDZGPW, 5708801]
[sub-ordered-list, [183.0, 435.0, 954.0, 36.0], shoonya_0sOEF959DDZGPW, 5708801]
[sub-ordered-list, [183.0, 471.0, 954.0, 36.0], shoonya_0sOEF959DDZGPW, 5708801]
[sub-ordered-list, [183.0, 507.0, 954.0, 36.0], shoonya_0sOEF959DDZGPW, 5708801]
[sub-ordered-list, [183.0, 543.0, 954.0, 36.0], shoonya_0sOEF959DDZGPW, 5708801]
[sub-ordered-list, [183.0, 579.0, 954.0, 36.0], shoonya_0sOEF959DDZGPW, 5708801]
[sub-ordered-list, [183.0, 615.0, 954.0, 36.0], shoonya_0sOEF959DDZGPW, 5708801]
[sub-ordered-list, [183.0, 651.0, 954.0, 36.0], shoonya_0sOEF959DDZGPW, 5708801]
[sub-ordered-list, [183.0, 687.0, 954.0, 36.0], shoonya_0sOEF959DDZGPW, 5708801]
[sub-ordered-list, [183.0, 723.0, 954.0, 36.0], shoonya_0sOEF959DDZGPW, 5708801]
[sub-ordered-list, [183.0, 759.0, 954.0, 36.0], shoonya_0sOEF959DDZGPW, 5708801]
[subsub-ordered-list, [263.0, 572.0, 862.0, 18.0], _h1VjqsSAq, 5708801]
[subsub-ordered-list, [263.0, 590.0, 862.0, 18.0], _h1VjqsSAq, 5708801]
[subsub-ordered-list, [263.0, 608.0, 862.0, 18.0], _h1VjqsSAq, 5708801]
[subsub-ordered-list, [263.0, 626.0, 862.0, 18.0], _h1VjqsSAq, 5708801]
[subsub-ordered-list, [263.0, 644.0, 862.0, 18.0], _h1VjqsSAq, 5708801]
[subsub-ordered-list, [263.0, 662.0, 862.0, 18.0], _h1VjqsSAq, 5708801]
[subsub-ordered-list, [263.0, 680.0, 862.0, 18.0], _h1VjqsSAq, 5708801]
[sub-ordered-list, [184.0, 854.0, 940.0, 36.0], 3_dsGP8i40, 5708801]
[sub-ordered-list, [184.0, 890.0, 940.0, 36.0], 3_dsGP8i40, 5708801]
[sub-ordered-list, [184.0, 926.0, 940.0, 36.0], 3_dsGP8i40, 5708801]
[sub-ordered-list, [184.0, 962.0, 940.0, 36.0], 3_dsGP8i40, 5708801]
[sub-ordered-list, [184.0, 998.0, 940.0, 36.0], 3_dsGP8i40, 5708801]
[sub-ordered-list, [184.0, 1034.0, 940.0, 36.0], 3_dsGP8i40, 5708801]
[sub-ordered-list, [158.0, 1093.0, 1008.0, 36.0], A_br19h6cG, 5708801]
[sub-ordered-list, [158.0, 1129.0, 1008.0, 36.0], A_br19h6cG, 5708801]
[sub-ordered-list, [158.0, 1165.0, 1008.0, 36.0], A_br19h6cG, 5708801]
[sub-ordered-list, [158.0, 1201.0, 1008.0, 36.0], A_br19h6cG, 5708801]
[sub-ordered-list, [158.0, 1237.0, 1008.0, 36.0], A_br19h6cG, 5708801]
[sub-ordered-list, [158.0, 1273.0, 1008.0, 36.0], A_br19h6cG, 5708801]
[sub-ordered-list, [158.0, 1309.0, 1008.0, 36.0], A_br19h6cG, 5708801]
[sub-ordered-list, [158.0, 1345.0, 1008.0, 36.0], A_br19h6cG, 5708801]
[sub-ordered-list, [158.0, 1381.0, 1008.0, 36.0], A_br19h6cG, 5708801]
[sub-ordered-list, [158.0, 1417.0, 1008.0, 36.0], A_br19h6cG, 5708801]
[sub-ordered-list, [158.0, 1453.0, 1008.0, 36.0], A_br19h6cG, 5708801]
[sub-ordered-list, [158.0, 1489.0, 1008.0, 36.0], A_br19h6cG, 5708801]
[subsub-ordered-list, [167.0, 1192.0, 975.0, 18.0], ga5g86HO2L, 5708801]
[subsub-ordered-list, [167.0, 1210.0, 975.0, 18.0], ga5g86HO2L, 5708801]
[subsub-ordered-list, [167.0, 1228.0, 975.0, 18.0], ga5g86HO2L, 5708801]
