[3509, 2482]
[section-title, [983.0, 589.0, 266.0, 93.0], QHtBHhpv4D, 5692417]
[paragraph, [186.0, 729.0, 549.0, 52.5], oD7Ik_OefK, 5692417]
[paragraph, [186.0, 818.0, 1836.0, 52.5], shoonya_0s533T2BVDGH7D, 5692417]
[paragraph, [186.0, 870.5, 1836.0, 52.5], shoonya_0s533T2BVDGH7D, 5692417]
[paragraph, [186.0, 923.0, 1836.0, 52.5], shoonya_0s533T2BVDGH7D, 5692417]
[paragraph, [186.0, 975.5, 1836.0, 52.5], shoonya_0s533T2BVDGH7D, 5692417]
[paragraph, [186.0, 1028.0, 1836.0, 52.5], shoonya_0s533T2BVDGH7D, 5692417]
[paragraph, [186.0, 1080.5, 1836.0, 52.5], shoonya_0s533T2BVDGH7D, 5692417]
[paragraph, [186.0, 1133.0, 1836.0, 52.5], shoonya_0s533T2BVDGH7D, 5692417]
[paragraph, [186.0, 1185.5, 1836.0, 52.5], shoonya_0s533T2BVDGH7D, 5692417]
[paragraph, [183.0, 1280.0, 1840.0, 52.5], shoonya_1sH031GV00RJPA, 5692417]
[paragraph, [183.0, 1332.5, 1840.0, 52.5], shoonya_1sH031GV00RJPA, 5692417]
[paragraph, [183.0, 1385.0, 1840.0, 52.5], shoonya_1sH031GV00RJPA, 5692417]
[paragraph, [183.0, 1437.5, 1840.0, 52.5], shoonya_1sH031GV00RJPA, 5692417]
[paragraph, [183.0, 1490.0, 1840.0, 52.5], shoonya_1sH031GV00RJPA, 5692417]
[paragraph, [183.0, 1542.5, 1840.0, 52.5], shoonya_1sH031GV00RJPA, 5692417]
[paragraph, [183.0, 1595.0, 1840.0, 52.5], shoonya_1sH031GV00RJPA, 5692417]
[paragraph, [183.0, 1647.5, 1840.0, 52.5], shoonya_1sH031GV00RJPA, 5692417]
[paragraph, [183.0, 1700.0, 1840.0, 52.5], shoonya_1sH031GV00RJPA, 5692417]
[paragraph, [183.0, 1752.5, 1840.0, 52.5], shoonya_1sH031GV00RJPA, 5692417]
[paragraph, [183.0, 1805.0, 1840.0, 52.5], shoonya_1sH031GV00RJPA, 5692417]
[paragraph, [183.0, 1857.5, 1840.0, 52.5], shoonya_1sH031GV00RJPA, 5692417]
[paragraph, [183.0, 1910.0, 1840.0, 52.5], shoonya_1sH031GV00RJPA, 5692417]
[paragraph, [183.0, 1962.5, 1840.0, 52.5], shoonya_1sH031GV00RJPA, 5692417]
[paragraph, [183.0, 2015.0, 1840.0, 52.5], shoonya_1sH031GV00RJPA, 5692417]
[paragraph, [183.0, 2067.5, 1840.0, 52.5], shoonya_1sH031GV00RJPA, 5692417]
[paragraph, [183.0, 2120.0, 1840.0, 52.5], shoonya_1sH031GV00RJPA, 5692417]
[paragraph, [176.0, 2221.0, 1861.0, 52.5], sEEr7DgXR2, 5692417]
[paragraph, [176.0, 2273.5, 1861.0, 52.5], sEEr7DgXR2, 5692417]
[paragraph, [176.0, 2326.0, 1861.0, 52.5], sEEr7DgXR2, 5692417]
[paragraph, [176.0, 2378.5, 1861.0, 52.5], sEEr7DgXR2, 5692417]
[paragraph, [297.0, 2457.0, 673.0, 52.5], RRuXF4xLhl, 5692417]
[paragraph, [192.0, 2528.0, 1855.0, 52.5], 6djZqsUf7n, 5692417]
[paragraph, [192.0, 2580.5, 1855.0, 52.5], 6djZqsUf7n, 5692417]
[paragraph, [192.0, 2633.0, 1855.0, 52.5], 6djZqsUf7n, 5692417]
[paragraph, [192.0, 2685.5, 1855.0, 52.5], 6djZqsUf7n, 5692417]
[paragraph, [192.0, 2738.0, 1855.0, 52.5], 6djZqsUf7n, 5692417]
[paragraph, [192.0, 2790.5, 1855.0, 52.5], 6djZqsUf7n, 5692417]
[paragraph, [179.0, 2841.0, 1873.0, 52.5], 1Rk_pmukEg, 5692417]
[paragraph, [179.0, 2893.5, 1873.0, 52.5], 1Rk_pmukEg, 5692417]
[paragraph, [179.0, 2946.0, 1873.0, 52.5], 1Rk_pmukEg, 5692417]
[paragraph, [179.0, 2998.5, 1873.0, 52.5], 1Rk_pmukEg, 5692417]
[paragraph, [179.0, 3051.0, 1873.0, 52.5], 1Rk_pmukEg, 5692417]
[paragraph, [179.0, 3103.5, 1873.0, 52.5], 1Rk_pmukEg, 5692417]
[paragraph, [192.0, 3164.0, 1861.0, 52.5], 6-geb0gULQ, 5692417]
[paragraph, [192.0, 3216.5, 1861.0, 52.5], 6-geb0gULQ, 5692417]
[paragraph, [192.0, 3269.0, 1861.0, 52.5], 6-geb0gULQ, 5692417]
