[2806, 1984]
[section-title, [428.0, 96.0, 1112.0, 79.5], Hb142O3S2y, 5698485]
[sidebar, [1596.0, 269.0, 178.0, 46.5], KfE8jFqDa5, 5698485]
[answer, [198.0, 344.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 390.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 437.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 483.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 530.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 576.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 623.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 669.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 716.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 762.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 809.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 855.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 902.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 948.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 995.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 1041.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 1088.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 1134.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 1181.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 1227.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 1274.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 1320.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 1367.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 1413.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 1460.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 1506.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 1553.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 1599.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 1646.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 1692.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 1739.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 1785.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 1832.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 1878.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 1925.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 1971.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 2018.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 2064.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 2111.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 2157.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 2204.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 2250.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 2297.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 2343.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 2390.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 2436.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 2483.0, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[answer, [198.0, 2529.5, 1718.0, 46.5], TrK4BUtD_V, 5698485]
[paragraph, [321.0, 355.0, 1407.0, 46.5], shoonya_1s91EA96XYGNTQ, 5698485]
[paragraph, [321.0, 401.5, 1407.0, 46.5], shoonya_1s91EA96XYGNTQ, 5698485]
[paragraph, [321.0, 448.0, 1407.0, 46.5], shoonya_1s91EA96XYGNTQ, 5698485]
[paragraph, [321.0, 494.5, 1407.0, 46.5], shoonya_1s91EA96XYGNTQ, 5698485]
[paragraph, [314.0, 601.0, 1401.0, 46.5], pZOA8hazKi, 5698485]
[paragraph, [314.0, 647.5, 1401.0, 46.5], pZOA8hazKi, 5698485]
[paragraph, [314.0, 694.0, 1401.0, 46.5], pZOA8hazKi, 5698485]
[paragraph, [314.0, 740.5, 1401.0, 46.5], pZOA8hazKi, 5698485]
