[1650, 1050]
[section-title, [255.0, 73.0, 612.0, 49.5], KkBrw-agWg, 5732707]
[ordered-list, [128.0, 132.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 168.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 204.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 240.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 276.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 312.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 348.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 384.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 420.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 456.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 492.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 528.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 564.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 600.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 636.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 672.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 708.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 744.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 780.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 816.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 852.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 888.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 924.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 960.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 996.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 1032.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 1068.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 1104.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 1140.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 1176.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 1212.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 1248.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 1284.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[ordered-list, [128.0, 1320.0, 861.0, 36.0], VrJ9P_50qx, 5732707]
[folio, [490.0, 1467.0, 140.0, 36.0], WRT489OYTD, 5732707]
