[1754, 1241]
[chapter-title, [446.0, 136.0, 350.0, 58.5], shoonya_4sX9ZOSOBNLIJ1, 5708724]
[ordered-list, [102.0, 251.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 287.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 323.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 359.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 395.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 431.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 467.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 503.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 539.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 575.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 611.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 647.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 683.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 719.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 755.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 791.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 827.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 863.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 899.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 935.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 971.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 1007.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 1043.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 1079.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 1115.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 1151.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 1187.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 1223.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 1259.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 1295.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 1331.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 1367.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 1403.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 1439.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 1475.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 1511.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[ordered-list, [102.0, 1547.0, 1078.0, 36.0], KDE75XRhl7, 5708724]
[sub-ordered-list, [180.0, 305.0, 951.0, 36.0], shoonya_1s7979RRPZNNUN, 5708724]
[sub-ordered-list, [180.0, 341.0, 951.0, 36.0], shoonya_1s7979RRPZNNUN, 5708724]
[sub-ordered-list, [180.0, 377.0, 951.0, 36.0], shoonya_1s7979RRPZNNUN, 5708724]
[sub-ordered-list, [180.0, 413.0, 951.0, 36.0], shoonya_1s7979RRPZNNUN, 5708724]
[sub-ordered-list, [180.0, 449.0, 951.0, 36.0], shoonya_1s7979RRPZNNUN, 5708724]
[sub-ordered-list, [180.0, 485.0, 951.0, 36.0], shoonya_1s7979RRPZNNUN, 5708724]
[sub-ordered-list, [180.0, 521.0, 951.0, 36.0], shoonya_1s7979RRPZNNUN, 5708724]
[sub-ordered-list, [184.0, 1266.0, 966.0, 36.0], shoonya_0sHGXRYTCUTS48, 5708724]
