[2200, 1700]
[section-title, [643.0, 95.0, 330.0, 52.5], DYKzj72Hbo, 5731478]
[ordered-list, [265.0, 200.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 236.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 272.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 308.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 344.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 380.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 416.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 452.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 488.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 524.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 560.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 596.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 632.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 668.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 704.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 740.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 776.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 812.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 848.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 884.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 920.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 956.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 992.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1028.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1064.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1100.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1136.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1172.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1208.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1244.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1280.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1316.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1352.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1388.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1424.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1460.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1496.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1532.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1568.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1604.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1640.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1676.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1712.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1748.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1784.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1820.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1856.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[ordered-list, [265.0, 1892.0, 1117.0, 36.0], shoonya_0sGIB73TKEJOXT, 5731478]
[folio, [929.0, 2025.0, 366.0, 36.0], shoonya_1s9B0ZRYD9TNA8, 5731478]
