[2067, 2492]
[section-title, [614.0, 657.0, 1593.0, 52.5], shoonya_5sFH8ZT39ACS17, 5780006]
[section-title, [614.0, 709.5, 1593.0, 52.5], shoonya_5sFH8ZT39ACS17, 5780006]
[section-title, [614.0, 762.0, 1593.0, 52.5], shoonya_5sFH8ZT39ACS17, 5780006]
[paragraph, [84.0, 954.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 990.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1026.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1062.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1098.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1134.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1170.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1206.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1242.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1278.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1314.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1350.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1386.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1422.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1458.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1494.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1530.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1566.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1602.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1638.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1674.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1710.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1746.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1782.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1818.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [84.0, 1854.0, 1144.0, 36.0], shoonya_1sEBUY01UFJFVT, 5780006]
[paragraph, [1251.0, 957.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[paragraph, [1251.0, 993.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[paragraph, [1251.0, 1029.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[paragraph, [1251.0, 1065.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[paragraph, [1251.0, 1101.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[paragraph, [1251.0, 1137.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[paragraph, [1251.0, 1173.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[paragraph, [1251.0, 1209.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[paragraph, [1251.0, 1245.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[paragraph, [1251.0, 1281.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[paragraph, [1251.0, 1317.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[paragraph, [1251.0, 1353.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[paragraph, [1251.0, 1389.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[paragraph, [1251.0, 1425.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[paragraph, [1251.0, 1461.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[paragraph, [1251.0, 1497.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[paragraph, [1251.0, 1533.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[paragraph, [1251.0, 1569.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[paragraph, [1251.0, 1605.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[paragraph, [1251.0, 1641.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[paragraph, [1251.0, 1677.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[paragraph, [1251.0, 1713.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[paragraph, [1251.0, 1749.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[paragraph, [1251.0, 1785.0, 1140.0, 36.0], shoonya_0sHRXDF28JQ5KY, 5780006]
[folio, [2045.0, 1840.0, 356.0, 36.0], shoonya_4sLISQJ0T9XM1T, 5780006]
[footnote, [115.0, 1923.0, 2233.0, 36.0], 8_VDSKTt4e, 5780006]
[footnote, [115.0, 1959.0, 2233.0, 36.0], 8_VDSKTt4e, 5780006]
