[1350, 975]
[section-title, [112.0, 118.0, 121.0, 30.0], shoonya_3sWF3BNKHCHOU7, 6474047]
[paragraph, [106.0, 185.0, 761.0, 18.0], shoonya_1sFZJPOWD895TY, 6474047]
[paragraph, [106.0, 203.0, 761.0, 18.0], shoonya_1sFZJPOWD895TY, 6474047]
[paragraph, [106.0, 221.0, 761.0, 18.0], shoonya_1sFZJPOWD895TY, 6474047]
[paragraph, [106.0, 239.0, 761.0, 18.0], shoonya_1sFZJPOWD895TY, 6474047]
[paragraph, [106.0, 257.0, 761.0, 18.0], shoonya_1sFZJPOWD895TY, 6474047]
[paragraph, [106.0, 275.0, 761.0, 18.0], shoonya_1sFZJPOWD895TY, 6474047]
[paragraph, [106.0, 293.0, 761.0, 18.0], shoonya_1sFZJPOWD895TY, 6474047]
[paragraph, [106.0, 311.0, 761.0, 18.0], shoonya_1sFZJPOWD895TY, 6474047]
[paragraph, [106.0, 329.0, 761.0, 18.0], shoonya_1sFZJPOWD895TY, 6474047]
[paragraph, [106.0, 347.0, 761.0, 18.0], shoonya_1sFZJPOWD895TY, 6474047]
[paragraph, [106.0, 365.0, 761.0, 18.0], shoonya_1sFZJPOWD895TY, 6474047]
[paragraph, [106.0, 383.0, 761.0, 18.0], shoonya_1sFZJPOWD895TY, 6474047]
[paragraph, [106.0, 401.0, 761.0, 18.0], shoonya_1sFZJPOWD895TY, 6474047]
[paragraph, [106.0, 419.0, 761.0, 18.0], shoonya_1sFZJPOWD895TY, 6474047]
[paragraph, [106.0, 437.0, 761.0, 18.0], shoonya_1sFZJPOWD895TY, 6474047]
[paragraph, [106.0, 455.0, 761.0, 18.0], shoonya_1sFZJPOWD895TY, 6474047]
[paragraph, [106.0, 473.0, 761.0, 18.0], shoonya_1sFZJPOWD895TY, 6474047]
[paragraph, [106.0, 491.0, 761.0, 18.0], shoonya_1sFZJPOWD895TY, 6474047]
[paragraph, [107.0, 546.0, 753.0, 18.0], shoonya_0sZ96L49CHITAR, 6474047]
[paragraph, [107.0, 564.0, 753.0, 18.0], shoonya_0sZ96L49CHITAR, 6474047]
[paragraph, [107.0, 582.0, 753.0, 18.0], shoonya_0sZ96L49CHITAR, 6474047]
[paragraph, [107.0, 600.0, 753.0, 18.0], shoonya_0sZ96L49CHITAR, 6474047]
[paragraph, [107.0, 618.0, 753.0, 18.0], shoonya_0sZ96L49CHITAR, 6474047]
[paragraph, [107.0, 636.0, 753.0, 18.0], shoonya_0sZ96L49CHITAR, 6474047]
[paragraph, [107.0, 654.0, 753.0, 18.0], shoonya_0sZ96L49CHITAR, 6474047]
[paragraph, [107.0, 672.0, 753.0, 18.0], shoonya_0sZ96L49CHITAR, 6474047]
[paragraph, [107.0, 690.0, 753.0, 18.0], shoonya_0sZ96L49CHITAR, 6474047]
[paragraph, [107.0, 708.0, 753.0, 18.0], shoonya_0sZ96L49CHITAR, 6474047]
[paragraph, [107.0, 726.0, 753.0, 18.0], shoonya_0sZ96L49CHITAR, 6474047]
[paragraph, [107.0, 744.0, 753.0, 18.0], shoonya_0sZ96L49CHITAR, 6474047]
[paragraph, [107.0, 762.0, 753.0, 18.0], shoonya_0sZ96L49CHITAR, 6474047]
[paragraph, [108.0, 805.0, 757.0, 18.0], shoonya_2sK3VI9U52WHG5, 6474047]
[paragraph, [108.0, 823.0, 757.0, 18.0], shoonya_2sK3VI9U52WHG5, 6474047]
[paragraph, [108.0, 841.0, 757.0, 18.0], shoonya_2sK3VI9U52WHG5, 6474047]
[paragraph, [108.0, 859.0, 757.0, 18.0], shoonya_2sK3VI9U52WHG5, 6474047]
[paragraph, [108.0, 877.0, 757.0, 18.0], shoonya_2sK3VI9U52WHG5, 6474047]
[paragraph, [108.0, 895.0, 757.0, 18.0], shoonya_2sK3VI9U52WHG5, 6474047]
[paragraph, [108.0, 913.0, 757.0, 18.0], shoonya_2sK3VI9U52WHG5, 6474047]
[paragraph, [108.0, 931.0, 757.0, 18.0], shoonya_2sK3VI9U52WHG5, 6474047]
[paragraph, [108.0, 949.0, 757.0, 18.0], shoonya_2sK3VI9U52WHG5, 6474047]
[paragraph, [108.0, 967.0, 757.0, 18.0], shoonya_2sK3VI9U52WHG5, 6474047]
[paragraph, [108.0, 985.0, 757.0, 18.0], shoonya_2sK3VI9U52WHG5, 6474047]
[paragraph, [108.0, 1003.0, 757.0, 18.0], shoonya_2sK3VI9U52WHG5, 6474047]
[paragraph, [108.0, 1021.0, 757.0, 18.0], shoonya_2sK3VI9U52WHG5, 6474047]
[paragraph, [108.0, 1039.0, 757.0, 18.0], shoonya_2sK3VI9U52WHG5, 6474047]
[paragraph, [108.0, 1057.0, 757.0, 18.0], shoonya_2sK3VI9U52WHG5, 6474047]
[paragraph, [108.0, 1075.0, 757.0, 18.0], shoonya_2sK3VI9U52WHG5, 6474047]
[paragraph, [108.0, 1093.0, 757.0, 18.0], shoonya_2sK3VI9U52WHG5, 6474047]
[paragraph, [108.0, 1111.0, 757.0, 18.0], shoonya_2sK3VI9U52WHG5, 6474047]
[paragraph, [108.0, 1129.0, 757.0, 18.0], shoonya_2sK3VI9U52WHG5, 6474047]
