[1755, 1241]
[ordered-list, [268.0, 96.0, 839.0, 36.0], BfHDdq4_xr, 5709358]
[ordered-list, [268.0, 132.0, 839.0, 36.0], BfHDdq4_xr, 5709358]
[ordered-list, [268.0, 168.0, 839.0, 36.0], BfHDdq4_xr, 5709358]
[ordered-list, [268.0, 204.0, 839.0, 36.0], BfHDdq4_xr, 5709358]
[ordered-list, [137.0, 263.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 299.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 335.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 371.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 407.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 443.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 479.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 515.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 551.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 587.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 623.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 659.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 695.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 731.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 767.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 803.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 839.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 875.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 911.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 947.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 983.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 1019.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 1055.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 1091.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 1127.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 1163.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 1199.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 1235.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 1271.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 1307.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 1343.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 1379.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 1415.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 1451.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[ordered-list, [137.0, 1487.0, 982.0, 36.0], shoonya_0sLRCXR0S2WLVA, 5709358]
[sub-ordered-list, [286.0, 300.0, 820.0, 36.0], PPxmlgbXSV, 5709358]
[sub-ordered-list, [286.0, 336.0, 820.0, 36.0], PPxmlgbXSV, 5709358]
[sub-ordered-list, [286.0, 372.0, 820.0, 36.0], PPxmlgbXSV, 5709358]
[sub-ordered-list, [286.0, 408.0, 820.0, 36.0], PPxmlgbXSV, 5709358]
