[1951, 1219]
[chapter-title, [431.0, 384.0, 320.0, 58.5], shoonya_0s9VQLXRT3RA0Q, 5681899]
[paragraph, [123.0, 577.0, 972.0, 36.0], l5W1pcJ54d, 5681899]
[paragraph, [123.0, 613.0, 972.0, 36.0], l5W1pcJ54d, 5681899]
[paragraph, [123.0, 649.0, 972.0, 36.0], l5W1pcJ54d, 5681899]
[paragraph, [123.0, 685.0, 972.0, 36.0], l5W1pcJ54d, 5681899]
[paragraph, [123.0, 721.0, 972.0, 36.0], l5W1pcJ54d, 5681899]
[paragraph, [123.0, 757.0, 972.0, 36.0], l5W1pcJ54d, 5681899]
[paragraph, [123.0, 793.0, 972.0, 36.0], l5W1pcJ54d, 5681899]
[paragraph, [123.0, 829.0, 972.0, 36.0], l5W1pcJ54d, 5681899]
[paragraph, [123.0, 865.0, 972.0, 36.0], l5W1pcJ54d, 5681899]
[paragraph, [123.0, 901.0, 972.0, 36.0], l5W1pcJ54d, 5681899]
[paragraph, [123.0, 937.0, 972.0, 36.0], l5W1pcJ54d, 5681899]
[paragraph, [123.0, 973.0, 972.0, 36.0], l5W1pcJ54d, 5681899]
[paragraph, [123.0, 1009.0, 972.0, 36.0], l5W1pcJ54d, 5681899]
[paragraph, [123.0, 1045.0, 972.0, 36.0], l5W1pcJ54d, 5681899]
[paragraph, [123.0, 1081.0, 972.0, 36.0], l5W1pcJ54d, 5681899]
[paragraph, [123.0, 1117.0, 972.0, 36.0], l5W1pcJ54d, 5681899]
[paragraph, [123.0, 1153.0, 972.0, 36.0], l5W1pcJ54d, 5681899]
[paragraph, [123.0, 1189.0, 972.0, 36.0], l5W1pcJ54d, 5681899]
[paragraph, [126.0, 1248.0, 970.0, 36.0], R7tmoY5hWX, 5681899]
[paragraph, [126.0, 1284.0, 970.0, 36.0], R7tmoY5hWX, 5681899]
[paragraph, [126.0, 1320.0, 970.0, 36.0], R7tmoY5hWX, 5681899]
[paragraph, [126.0, 1356.0, 970.0, 36.0], R7tmoY5hWX, 5681899]
[paragraph, [126.0, 1392.0, 970.0, 36.0], R7tmoY5hWX, 5681899]
[paragraph, [126.0, 1428.0, 970.0, 36.0], R7tmoY5hWX, 5681899]
[paragraph, [126.0, 1464.0, 970.0, 36.0], R7tmoY5hWX, 5681899]
[paragraph, [126.0, 1500.0, 970.0, 36.0], R7tmoY5hWX, 5681899]
[paragraph, [126.0, 1536.0, 970.0, 36.0], R7tmoY5hWX, 5681899]
[paragraph, [126.0, 1572.0, 970.0, 36.0], R7tmoY5hWX, 5681899]
[paragraph, [126.0, 1608.0, 970.0, 36.0], R7tmoY5hWX, 5681899]
[paragraph, [126.0, 1644.0, 970.0, 36.0], R7tmoY5hWX, 5681899]
[paragraph, [126.0, 1680.0, 970.0, 36.0], R7tmoY5hWX, 5681899]
[paragraph, [126.0, 1716.0, 970.0, 36.0], R7tmoY5hWX, 5681899]
[paragraph, [126.0, 1752.0, 970.0, 36.0], R7tmoY5hWX, 5681899]
[paragraph, [126.0, 1788.0, 970.0, 36.0], R7tmoY5hWX, 5681899]
