[1372, 849]
[section-title, [300.0, 65.0, 246.0, 30.0], shoonya_0sMX7RRKV6O9T4, 5710159]
[paragraph, [46.0, 128.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 146.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 164.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 182.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 200.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 218.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 236.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 254.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 272.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 290.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 308.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 326.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 344.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 362.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 380.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 398.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 416.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 434.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 452.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 470.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 488.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 506.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 524.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 542.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 560.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 578.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 596.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 614.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 632.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 650.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 668.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 686.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 704.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 722.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 740.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 758.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 776.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 794.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 812.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 830.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 848.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 866.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 884.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 902.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 920.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 938.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 956.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 974.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 992.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 1010.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 1028.0, 752.0, 18.0], shoonya_1sWLGVSBECYDO1, 5710159]
[paragraph, [46.0, 1052.0, 758.0, 18.0], 2MfSmhLS9_, 5710159]
[paragraph, [46.0, 1070.0, 758.0, 18.0], 2MfSmhLS9_, 5710159]
[paragraph, [46.0, 1088.0, 758.0, 18.0], 2MfSmhLS9_, 5710159]
[paragraph, [46.0, 1106.0, 758.0, 18.0], 2MfSmhLS9_, 5710159]
[paragraph, [46.0, 1124.0, 758.0, 18.0], 2MfSmhLS9_, 5710159]
[paragraph, [46.0, 1142.0, 758.0, 18.0], 2MfSmhLS9_, 5710159]
[paragraph, [46.0, 1160.0, 758.0, 18.0], 2MfSmhLS9_, 5710159]
[paragraph, [46.0, 1178.0, 758.0, 18.0], 2MfSmhLS9_, 5710159]
[paragraph, [46.0, 1196.0, 758.0, 18.0], 2MfSmhLS9_, 5710159]
[paragraph, [46.0, 1214.0, 758.0, 18.0], 2MfSmhLS9_, 5710159]
[paragraph, [46.0, 1232.0, 758.0, 18.0], 2MfSmhLS9_, 5710159]
[paragraph, [46.0, 1250.0, 758.0, 18.0], 2MfSmhLS9_, 5710159]
[paragraph, [46.0, 1268.0, 758.0, 18.0], 2MfSmhLS9_, 5710159]
