[975, 575]
[chapter-title, [52.0, 52.0, 427.0, 30.0], OwykNL_Xau, 5776388]
[paragraph, [9.0, 84.0, 528.0, 18.0], shoonya_0s84HQPO2NGN1B, 5776388]
[paragraph, [9.0, 102.0, 528.0, 18.0], shoonya_0s84HQPO2NGN1B, 5776388]
[paragraph, [9.0, 120.0, 528.0, 18.0], shoonya_0s84HQPO2NGN1B, 5776388]
[paragraph, [9.0, 138.0, 528.0, 18.0], shoonya_0s84HQPO2NGN1B, 5776388]
[paragraph, [9.0, 156.0, 528.0, 18.0], shoonya_0s84HQPO2NGN1B, 5776388]
[paragraph, [9.0, 174.0, 528.0, 18.0], shoonya_0s84HQPO2NGN1B, 5776388]
[paragraph, [9.0, 192.0, 528.0, 18.0], shoonya_0s84HQPO2NGN1B, 5776388]
[paragraph, [9.0, 210.0, 528.0, 18.0], shoonya_0s84HQPO2NGN1B, 5776388]
[paragraph, [9.0, 228.0, 528.0, 18.0], shoonya_0s84HQPO2NGN1B, 5776388]
[paragraph, [9.0, 246.0, 528.0, 18.0], shoonya_0s84HQPO2NGN1B, 5776388]
[paragraph, [9.0, 264.0, 528.0, 18.0], shoonya_0s84HQPO2NGN1B, 5776388]
[paragraph, [9.0, 282.0, 528.0, 18.0], shoonya_0s84HQPO2NGN1B, 5776388]
[paragraph, [9.0, 300.0, 528.0, 18.0], shoonya_0s84HQPO2NGN1B, 5776388]
[paragraph, [9.0, 318.0, 528.0, 18.0], shoonya_0s84HQPO2NGN1B, 5776388]
[paragraph, [9.0, 336.0, 528.0, 18.0], shoonya_0s84HQPO2NGN1B, 5776388]
[paragraph, [9.0, 354.0, 528.0, 18.0], shoonya_0s84HQPO2NGN1B, 5776388]
[paragraph, [17.0, 358.0, 525.0, 18.0], shoonya_1sWTNDH87RH10K, 5776388]
[paragraph, [17.0, 376.0, 525.0, 18.0], shoonya_1sWTNDH87RH10K, 5776388]
[paragraph, [17.0, 394.0, 525.0, 18.0], shoonya_1sWTNDH87RH10K, 5776388]
[paragraph, [17.0, 412.0, 525.0, 18.0], shoonya_1sWTNDH87RH10K, 5776388]
[paragraph, [17.0, 430.0, 525.0, 18.0], shoonya_1sWTNDH87RH10K, 5776388]
[paragraph, [17.0, 448.0, 525.0, 18.0], shoonya_1sWTNDH87RH10K, 5776388]
[paragraph, [17.0, 466.0, 525.0, 18.0], shoonya_1sWTNDH87RH10K, 5776388]
[paragraph, [17.0, 484.0, 525.0, 18.0], shoonya_1sWTNDH87RH10K, 5776388]
[paragraph, [17.0, 502.0, 525.0, 18.0], shoonya_1sWTNDH87RH10K, 5776388]
[paragraph, [17.0, 520.0, 525.0, 18.0], shoonya_1sWTNDH87RH10K, 5776388]
[paragraph, [17.0, 538.0, 525.0, 18.0], shoonya_1sWTNDH87RH10K, 5776388]
[paragraph, [17.0, 556.0, 525.0, 18.0], shoonya_1sWTNDH87RH10K, 5776388]
[paragraph, [27.0, 570.0, 518.0, 18.0], shoonya_2sYL43D1W04G16, 5776388]
[paragraph, [27.0, 588.0, 518.0, 18.0], shoonya_2sYL43D1W04G16, 5776388]
[paragraph, [27.0, 606.0, 518.0, 18.0], shoonya_2sYL43D1W04G16, 5776388]
[paragraph, [27.0, 624.0, 518.0, 18.0], shoonya_2sYL43D1W04G16, 5776388]
[paragraph, [27.0, 642.0, 518.0, 18.0], shoonya_2sYL43D1W04G16, 5776388]
[paragraph, [27.0, 660.0, 518.0, 18.0], shoonya_2sYL43D1W04G16, 5776388]
[paragraph, [34.0, 668.0, 517.0, 18.0], shoonya_3sWYU291LY70YH, 5776388]
[paragraph, [34.0, 686.0, 517.0, 18.0], shoonya_3sWYU291LY70YH, 5776388]
[paragraph, [34.0, 704.0, 517.0, 18.0], shoonya_3sWYU291LY70YH, 5776388]
[paragraph, [34.0, 722.0, 517.0, 18.0], shoonya_3sWYU291LY70YH, 5776388]
[paragraph, [34.0, 740.0, 517.0, 18.0], shoonya_3sWYU291LY70YH, 5776388]
[paragraph, [34.0, 758.0, 517.0, 18.0], shoonya_3sWYU291LY70YH, 5776388]
[paragraph, [34.0, 776.0, 517.0, 18.0], shoonya_3sWYU291LY70YH, 5776388]
[paragraph, [34.0, 794.0, 517.0, 18.0], shoonya_3sWYU291LY70YH, 5776388]
[paragraph, [34.0, 812.0, 517.0, 18.0], shoonya_3sWYU291LY70YH, 5776388]
[paragraph, [34.0, 830.0, 517.0, 18.0], shoonya_3sWYU291LY70YH, 5776388]
[paragraph, [34.0, 848.0, 517.0, 18.0], shoonya_3sWYU291LY70YH, 5776388]
[paragraph, [34.0, 866.0, 517.0, 18.0], shoonya_3sWYU291LY70YH, 5776388]
[paragraph, [34.0, 884.0, 517.0, 18.0], shoonya_3sWYU291LY70YH, 5776388]
[paragraph, [34.0, 902.0, 517.0, 18.0], shoonya_3sWYU291LY70YH, 5776388]
[paragraph, [34.0, 920.0, 517.0, 18.0], shoonya_3sWYU291LY70YH, 5776388]
