[1468, 909]
[chapter-title, [376.0, 79.0, 147.0, 30.0], TGJaeQeHUV, 5769853]
[paragraph, [456.0, 140.0, 378.0, 18.0], NW4GFy3sve, 5769853]
[paragraph, [456.0, 158.0, 378.0, 18.0], NW4GFy3sve, 5769853]
[paragraph, [456.0, 176.0, 378.0, 18.0], NW4GFy3sve, 5769853]
[paragraph, [456.0, 194.0, 378.0, 18.0], NW4GFy3sve, 5769853]
[paragraph, [456.0, 212.0, 378.0, 18.0], NW4GFy3sve, 5769853]
[paragraph, [456.0, 230.0, 378.0, 18.0], NW4GFy3sve, 5769853]
[paragraph, [456.0, 248.0, 378.0, 18.0], NW4GFy3sve, 5769853]
[paragraph, [456.0, 266.0, 378.0, 18.0], NW4GFy3sve, 5769853]
[paragraph, [456.0, 284.0, 378.0, 18.0], NW4GFy3sve, 5769853]
[paragraph, [456.0, 302.0, 378.0, 18.0], NW4GFy3sve, 5769853]
[paragraph, [456.0, 320.0, 378.0, 18.0], NW4GFy3sve, 5769853]
[paragraph, [456.0, 338.0, 378.0, 18.0], NW4GFy3sve, 5769853]
[paragraph, [456.0, 356.0, 378.0, 18.0], NW4GFy3sve, 5769853]
[paragraph, [456.0, 374.0, 378.0, 18.0], NW4GFy3sve, 5769853]
[paragraph, [456.0, 392.0, 378.0, 18.0], NW4GFy3sve, 5769853]
[paragraph, [456.0, 410.0, 378.0, 18.0], NW4GFy3sve, 5769853]
[paragraph, [81.0, 144.0, 370.0, 18.0], shoonya_0sQ9IZDWRKAFW3, 5769853]
[paragraph, [81.0, 162.0, 370.0, 18.0], shoonya_0sQ9IZDWRKAFW3, 5769853]
[paragraph, [81.0, 180.0, 370.0, 18.0], shoonya_0sQ9IZDWRKAFW3, 5769853]
[paragraph, [81.0, 198.0, 370.0, 18.0], shoonya_0sQ9IZDWRKAFW3, 5769853]
[paragraph, [81.0, 216.0, 370.0, 18.0], shoonya_0sQ9IZDWRKAFW3, 5769853]
[paragraph, [81.0, 234.0, 369.0, 18.0], y-7L_BtJ8g, 5769853]
[paragraph, [81.0, 252.0, 369.0, 18.0], y-7L_BtJ8g, 5769853]
[paragraph, [81.0, 270.0, 369.0, 18.0], y-7L_BtJ8g, 5769853]
[paragraph, [81.0, 288.0, 369.0, 18.0], y-7L_BtJ8g, 5769853]
[paragraph, [81.0, 306.0, 369.0, 18.0], y-7L_BtJ8g, 5769853]
[paragraph, [81.0, 324.0, 369.0, 18.0], y-7L_BtJ8g, 5769853]
