[2241, 1733]
[folio, [1459.0, 213.0, 117.0, 36.0], shoonya_12s6BLB9C4IL7B, 5654415]
[headline, [180.0, 406.0, 1268.0, 67.5], shoonya_4sD8VWISBIMWZN, 5654415]
[author, [685.0, 558.0, 294.0, 36.0], shoonya_7sC197OEAJJ5BC, 5654415]
[author, [686.0, 558.0, 293.0, 36.0], shoonya_16sB0TCGPHO38I, 5654415]
[paragraph, [42.0, 629.0, 789.0, 36.0], shoonya_1sBAPKK1EJKWNP, 5654415]
[paragraph, [42.0, 665.0, 789.0, 36.0], shoonya_1sBAPKK1EJKWNP, 5654415]
[paragraph, [42.0, 701.0, 789.0, 36.0], shoonya_1sBAPKK1EJKWNP, 5654415]
[paragraph, [42.0, 737.0, 789.0, 36.0], shoonya_1sBAPKK1EJKWNP, 5654415]
[paragraph, [42.0, 773.0, 789.0, 36.0], shoonya_1sBAPKK1EJKWNP, 5654415]
[paragraph, [42.0, 809.0, 789.0, 36.0], shoonya_1sBAPKK1EJKWNP, 5654415]
[paragraph, [42.0, 845.0, 789.0, 36.0], shoonya_1sBAPKK1EJKWNP, 5654415]
[paragraph, [42.0, 881.0, 789.0, 36.0], shoonya_1sBAPKK1EJKWNP, 5654415]
[paragraph, [42.0, 917.0, 789.0, 36.0], shoonya_1sBAPKK1EJKWNP, 5654415]
[paragraph, [42.0, 953.0, 789.0, 36.0], shoonya_1sBAPKK1EJKWNP, 5654415]
[paragraph, [42.0, 989.0, 789.0, 36.0], shoonya_1sBAPKK1EJKWNP, 5654415]
[paragraph, [42.0, 1025.0, 789.0, 36.0], shoonya_1sBAPKK1EJKWNP, 5654415]
[paragraph, [42.0, 1061.0, 789.0, 36.0], shoonya_1sBAPKK1EJKWNP, 5654415]
[paragraph, [42.0, 1097.0, 789.0, 36.0], shoonya_1sBAPKK1EJKWNP, 5654415]
[paragraph, [42.0, 1133.0, 789.0, 36.0], shoonya_1sBAPKK1EJKWNP, 5654415]
[paragraph, [42.0, 1169.0, 789.0, 36.0], shoonya_1sBAPKK1EJKWNP, 5654415]
[figure-caption, [1081.0, 674.0, 480.0, 36.0], shoonya_14sJIJ3L50OBCE, 5654415]
[figure-caption, [1081.0, 710.0, 480.0, 36.0], shoonya_14sJIJ3L50OBCE, 5654415]
[figure-caption, [1081.0, 746.0, 480.0, 36.0], shoonya_14sJIJ3L50OBCE, 5654415]
[figure-caption, [1081.0, 782.0, 480.0, 36.0], shoonya_14sJIJ3L50OBCE, 5654415]
[figure-caption, [1081.0, 818.0, 480.0, 36.0], shoonya_14sJIJ3L50OBCE, 5654415]
[figure-caption, [1081.0, 854.0, 480.0, 36.0], shoonya_14sJIJ3L50OBCE, 5654415]
[figure-caption, [1081.0, 890.0, 480.0, 36.0], shoonya_14sJIJ3L50OBCE, 5654415]
[paragraph, [834.0, 994.0, 780.0, 36.0], fRPPVctGaY, 5654415]
[paragraph, [834.0, 1030.0, 780.0, 36.0], fRPPVctGaY, 5654415]
[paragraph, [834.0, 1066.0, 780.0, 36.0], fRPPVctGaY, 5654415]
[paragraph, [853.0, 1139.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [853.0, 1175.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [853.0, 1211.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [853.0, 1247.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [853.0, 1283.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [853.0, 1319.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [853.0, 1355.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [853.0, 1391.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [853.0, 1427.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [853.0, 1463.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [853.0, 1499.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [853.0, 1535.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [853.0, 1571.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [853.0, 1607.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [853.0, 1643.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [853.0, 1679.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [853.0, 1715.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [853.0, 1751.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [853.0, 1787.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [853.0, 1823.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [853.0, 1859.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [853.0, 1895.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [853.0, 1931.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [853.0, 1967.0, 774.0, 36.0], shoonya_0sTKR04GKU5YA9, 5654415]
[paragraph, [66.0, 1275.0, 766.0, 36.0], shoonya_2sCWI7EV8KRK1E, 5654415]
[paragraph, [66.0, 1311.0, 766.0, 36.0], shoonya_2sCWI7EV8KRK1E, 5654415]
[paragraph, [66.0, 1347.0, 766.0, 36.0], shoonya_2sCWI7EV8KRK1E, 5654415]
[paragraph, [66.0, 1383.0, 766.0, 36.0], shoonya_2sCWI7EV8KRK1E, 5654415]
[paragraph, [66.0, 1419.0, 766.0, 36.0], shoonya_2sCWI7EV8KRK1E, 5654415]
[paragraph, [66.0, 1455.0, 766.0, 36.0], shoonya_2sCWI7EV8KRK1E, 5654415]
[paragraph, [66.0, 1491.0, 766.0, 36.0], shoonya_2sCWI7EV8KRK1E, 5654415]
