[1754, 1241]
[section-title, [210.0, 74.0, 822.0, 49.5], shoonya_0s945ZKSQXS8IK, 6477011]
[ordered-list, [145.0, 292.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 328.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 364.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 400.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 436.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 472.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 508.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 544.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 580.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 616.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 652.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 688.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 724.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 760.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 796.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 832.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 868.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 904.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 940.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 976.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 1012.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 1048.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 1084.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 1120.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 1156.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 1192.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 1228.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 1264.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 1300.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 1336.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 1372.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 1408.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 1444.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 1480.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[ordered-list, [145.0, 1516.0, 1008.0, 36.0], jfsE2x54pm, 6477011]
[sub-ordered-list, [214.0, 316.0, 422.0, 36.0], t6QmNh2wMX, 6477011]
[sub-ordered-list, [214.0, 352.0, 422.0, 36.0], t6QmNh2wMX, 6477011]
[sub-ordered-list, [214.0, 388.0, 422.0, 36.0], t6QmNh2wMX, 6477011]
[sub-ordered-list, [214.0, 424.0, 422.0, 36.0], t6QmNh2wMX, 6477011]
[sub-ordered-list, [214.0, 516.0, 903.0, 36.0], lkfC3WylOR, 6477011]
[sub-ordered-list, [214.0, 552.0, 903.0, 36.0], lkfC3WylOR, 6477011]
[sub-ordered-list, [214.0, 588.0, 903.0, 36.0], lkfC3WylOR, 6477011]
[sub-ordered-list, [214.0, 624.0, 903.0, 36.0], lkfC3WylOR, 6477011]
[sub-ordered-list, [214.0, 660.0, 903.0, 36.0], lkfC3WylOR, 6477011]
[sub-ordered-list, [214.0, 696.0, 903.0, 36.0], lkfC3WylOR, 6477011]
[sub-ordered-list, [214.0, 732.0, 903.0, 36.0], lkfC3WylOR, 6477011]
[sub-ordered-list, [214.0, 768.0, 903.0, 36.0], lkfC3WylOR, 6477011]
[sub-ordered-list, [214.0, 804.0, 903.0, 36.0], lkfC3WylOR, 6477011]
[sub-ordered-list, [214.0, 840.0, 903.0, 36.0], lkfC3WylOR, 6477011]
[sub-ordered-list, [214.0, 876.0, 903.0, 36.0], lkfC3WylOR, 6477011]
[sub-ordered-list, [214.0, 912.0, 903.0, 36.0], lkfC3WylOR, 6477011]
[sub-ordered-list, [214.0, 948.0, 903.0, 36.0], lkfC3WylOR, 6477011]
[sub-ordered-list, [214.0, 984.0, 903.0, 36.0], lkfC3WylOR, 6477011]
[sub-ordered-list, [214.0, 1020.0, 903.0, 36.0], lkfC3WylOR, 6477011]
[sub-ordered-list, [214.0, 1056.0, 903.0, 36.0], lkfC3WylOR, 6477011]
[sub-ordered-list, [214.0, 1092.0, 903.0, 36.0], lkfC3WylOR, 6477011]
[sub-ordered-list, [214.0, 1128.0, 903.0, 36.0], lkfC3WylOR, 6477011]
[sub-ordered-list, [214.0, 1164.0, 903.0, 36.0], lkfC3WylOR, 6477011]
[subsub-ordered-list, [286.0, 549.0, 357.0, 18.0], 8_VhTkMEqU, 6477011]
[subsub-ordered-list, [286.0, 567.0, 357.0, 18.0], 8_VhTkMEqU, 6477011]
[subsub-ordered-list, [286.0, 585.0, 357.0, 18.0], 8_VhTkMEqU, 6477011]
[subsub-ordered-list, [286.0, 603.0, 357.0, 18.0], 8_VhTkMEqU, 6477011]
[subsub-ordered-list, [284.0, 665.0, 306.0, 18.0], u71BSaXzAO, 6477011]
[subsub-ordered-list, [284.0, 683.0, 306.0, 18.0], u71BSaXzAO, 6477011]
[subsub-ordered-list, [284.0, 701.0, 306.0, 18.0], u71BSaXzAO, 6477011]
[subsub-ordered-list, [284.0, 754.0, 818.0, 18.0], rNyGvM5fgn, 6477011]
[subsub-ordered-list, [284.0, 772.0, 818.0, 18.0], rNyGvM5fgn, 6477011]
[subsub-ordered-list, [284.0, 790.0, 818.0, 18.0], rNyGvM5fgn, 6477011]
[subsub-ordered-list, [284.0, 808.0, 818.0, 18.0], rNyGvM5fgn, 6477011]
[subsub-ordered-list, [284.0, 826.0, 818.0, 18.0], rNyGvM5fgn, 6477011]
[subsub-ordered-list, [284.0, 844.0, 818.0, 18.0], rNyGvM5fgn, 6477011]
[subsub-ordered-list, [280.0, 895.0, 459.0, 18.0], D-KaANd3zG, 6477011]
[subsub-ordered-list, [280.0, 913.0, 459.0, 18.0], D-KaANd3zG, 6477011]
[subsub-ordered-list, [280.0, 931.0, 459.0, 18.0], D-KaANd3zG, 6477011]
[subsub-ordered-list, [280.0, 949.0, 459.0, 18.0], D-KaANd3zG, 6477011]
[subsub-ordered-list, [278.0, 1005.0, 375.0, 18.0], JoPasSE9Qe, 6477011]
[subsub-ordered-list, [278.0, 1023.0, 375.0, 18.0], JoPasSE9Qe, 6477011]
