[2338, 1654]
[section-title, [624.0, 236.0, 501.0, 52.5], shoonya_4sX5OZK292SYI2, 5753817]
[section-title, [624.0, 288.5, 501.0, 52.5], shoonya_4sX5OZK292SYI2, 5753817]
[paragraph, [265.0, 435.0, 1223.0, 36.0], shoonya_1sO8Z3SLC90Q29, 5753817]
[paragraph, [265.0, 471.0, 1223.0, 36.0], shoonya_1sO8Z3SLC90Q29, 5753817]
[paragraph, [265.0, 507.0, 1223.0, 36.0], shoonya_1sO8Z3SLC90Q29, 5753817]
[paragraph, [265.0, 543.0, 1223.0, 36.0], shoonya_1sO8Z3SLC90Q29, 5753817]
[paragraph, [265.0, 579.0, 1223.0, 36.0], shoonya_1sO8Z3SLC90Q29, 5753817]
[paragraph, [265.0, 615.0, 1223.0, 36.0], shoonya_1sO8Z3SLC90Q29, 5753817]
[paragraph, [265.0, 651.0, 1223.0, 36.0], shoonya_1sO8Z3SLC90Q29, 5753817]
[paragraph, [265.0, 687.0, 1223.0, 36.0], shoonya_1sO8Z3SLC90Q29, 5753817]
[paragraph, [265.0, 723.0, 1223.0, 36.0], shoonya_1sO8Z3SLC90Q29, 5753817]
[paragraph, [265.0, 759.0, 1223.0, 36.0], shoonya_1sO8Z3SLC90Q29, 5753817]
[paragraph, [265.0, 795.0, 1223.0, 36.0], shoonya_1sO8Z3SLC90Q29, 5753817]
[paragraph, [265.0, 831.0, 1223.0, 36.0], shoonya_1sO8Z3SLC90Q29, 5753817]
[paragraph, [265.0, 867.0, 1223.0, 36.0], shoonya_1sO8Z3SLC90Q29, 5753817]
[paragraph, [265.0, 903.0, 1223.0, 36.0], shoonya_1sO8Z3SLC90Q29, 5753817]
[paragraph, [265.0, 939.0, 1223.0, 36.0], shoonya_1sO8Z3SLC90Q29, 5753817]
[paragraph, [265.0, 975.0, 1223.0, 36.0], shoonya_1sO8Z3SLC90Q29, 5753817]
[paragraph, [268.0, 1027.0, 1220.0, 36.0], shoonya_0sZTUHNQNWTHTH, 5753817]
[paragraph, [268.0, 1063.0, 1220.0, 36.0], shoonya_0sZTUHNQNWTHTH, 5753817]
[paragraph, [268.0, 1099.0, 1220.0, 36.0], shoonya_0sZTUHNQNWTHTH, 5753817]
[paragraph, [268.0, 1135.0, 1220.0, 36.0], shoonya_0sZTUHNQNWTHTH, 5753817]
[paragraph, [268.0, 1171.0, 1220.0, 36.0], shoonya_0sZTUHNQNWTHTH, 5753817]
[paragraph, [268.0, 1207.0, 1220.0, 36.0], shoonya_0sZTUHNQNWTHTH, 5753817]
[paragraph, [268.0, 1243.0, 1220.0, 36.0], shoonya_0sZTUHNQNWTHTH, 5753817]
[paragraph, [268.0, 1279.0, 1220.0, 36.0], shoonya_0sZTUHNQNWTHTH, 5753817]
[paragraph, [268.0, 1315.0, 1220.0, 36.0], shoonya_0sZTUHNQNWTHTH, 5753817]
[paragraph, [268.0, 1351.0, 1220.0, 36.0], shoonya_0sZTUHNQNWTHTH, 5753817]
[paragraph, [268.0, 1387.0, 1220.0, 36.0], shoonya_0sZTUHNQNWTHTH, 5753817]
[paragraph, [268.0, 1423.0, 1220.0, 36.0], shoonya_0sZTUHNQNWTHTH, 5753817]
[paragraph, [268.0, 1459.0, 1220.0, 36.0], shoonya_0sZTUHNQNWTHTH, 5753817]
[paragraph, [268.0, 1495.0, 1220.0, 36.0], shoonya_0sZTUHNQNWTHTH, 5753817]
[paragraph, [268.0, 1531.0, 1220.0, 36.0], shoonya_0sZTUHNQNWTHTH, 5753817]
[paragraph, [268.0, 1567.0, 1220.0, 36.0], shoonya_0sZTUHNQNWTHTH, 5753817]
[paragraph, [268.0, 1603.0, 1220.0, 36.0], shoonya_0sZTUHNQNWTHTH, 5753817]
[paragraph, [268.0, 1639.0, 1220.0, 36.0], shoonya_0sZTUHNQNWTHTH, 5753817]
[paragraph, [268.0, 1675.0, 1220.0, 36.0], shoonya_0sZTUHNQNWTHTH, 5753817]
[paragraph, [268.0, 1711.0, 1220.0, 36.0], shoonya_0sZTUHNQNWTHTH, 5753817]
[paragraph, [268.0, 1747.0, 1220.0, 36.0], shoonya_0sZTUHNQNWTHTH, 5753817]
[reference, [256.0, 1981.0, 1226.0, 36.0], shoonya_2s3EFNKUOH9FY1, 5753817]
[reference, [256.0, 2017.0, 1226.0, 36.0], shoonya_2s3EFNKUOH9FY1, 5753817]
[reference, [256.0, 2053.0, 1226.0, 36.0], shoonya_2s3EFNKUOH9FY1, 5753817]
