[1755, 1240]
[section-title, [223.0, 243.0, 487.0, 49.5], shoonya_0s879IUJ238JHC, 5743935]
[paragraph, [220.0, 300.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 336.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 372.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 408.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 444.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 480.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 516.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 552.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 588.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 624.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 660.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 696.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 732.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 768.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 804.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 840.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 876.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 912.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 948.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 984.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 1020.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 1056.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 1092.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 1128.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 1164.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 1200.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 1236.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 1272.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 1308.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[paragraph, [220.0, 1344.0, 793.0, 36.0], QiJF6m7vao, 5743935]
[folio, [328.0, 1491.0, 536.0, 36.0], JwV18CA4QA, 5743935]
