[4767, 3325]
[section-title, [834.0, 1065.0, 1442.0, 93.0], vsAKwElraQ, 5710337]
[section-title, [834.0, 1158.0, 1442.0, 93.0], vsAKwElraQ, 5710337]
[paragraph, [336.0, 1372.0, 2439.0, 52.5], shoonya_1sC3NSR3D38FS5, 5710337]
[paragraph, [336.0, 1424.5, 2439.0, 52.5], shoonya_1sC3NSR3D38FS5, 5710337]
[paragraph, [356.0, 1506.0, 2431.0, 52.5], vVsxUjI_cf, 5710337]
[paragraph, [356.0, 1558.5, 2431.0, 52.5], vVsxUjI_cf, 5710337]
[paragraph, [356.0, 1611.0, 2431.0, 52.5], vVsxUjI_cf, 5710337]
[paragraph, [356.0, 1663.5, 2431.0, 52.5], vVsxUjI_cf, 5710337]
[paragraph, [356.0, 1716.0, 2431.0, 52.5], vVsxUjI_cf, 5710337]
[paragraph, [356.0, 1768.5, 2431.0, 52.5], vVsxUjI_cf, 5710337]
[paragraph, [599.0, 1884.0, 1241.0, 52.5], KBGmmAXgV1, 5710337]
[paragraph, [599.0, 1936.5, 1241.0, 52.5], KBGmmAXgV1, 5710337]
[paragraph, [352.0, 2001.0, 2423.0, 52.5], QtRaL29E12, 5710337]
[paragraph, [352.0, 2053.5, 2423.0, 52.5], QtRaL29E12, 5710337]
[paragraph, [352.0, 2106.0, 2423.0, 52.5], QtRaL29E12, 5710337]
[paragraph, [352.0, 2158.5, 2423.0, 52.5], QtRaL29E12, 5710337]
[paragraph, [352.0, 2211.0, 2423.0, 52.5], QtRaL29E12, 5710337]
[paragraph, [352.0, 2263.5, 2423.0, 52.5], QtRaL29E12, 5710337]
[paragraph, [352.0, 2316.0, 2423.0, 52.5], QtRaL29E12, 5710337]
[paragraph, [352.0, 2368.5, 2423.0, 52.5], QtRaL29E12, 5710337]
[paragraph, [352.0, 2421.0, 2423.0, 52.5], QtRaL29E12, 5710337]
[paragraph, [377.0, 2480.0, 2402.0, 52.5], PbJYM9K-Aw, 5710337]
[paragraph, [377.0, 2532.5, 2402.0, 52.5], PbJYM9K-Aw, 5710337]
[paragraph, [377.0, 2585.0, 2402.0, 52.5], PbJYM9K-Aw, 5710337]
[paragraph, [377.0, 2637.5, 2402.0, 52.5], PbJYM9K-Aw, 5710337]
[paragraph, [377.0, 2690.0, 2402.0, 52.5], PbJYM9K-Aw, 5710337]
[paragraph, [377.0, 2742.5, 2402.0, 52.5], PbJYM9K-Aw, 5710337]
[paragraph, [377.0, 2795.0, 2402.0, 52.5], PbJYM9K-Aw, 5710337]
[paragraph, [377.0, 2847.5, 2402.0, 52.5], PbJYM9K-Aw, 5710337]
[paragraph, [377.0, 2900.0, 2402.0, 52.5], PbJYM9K-Aw, 5710337]
[paragraph, [377.0, 2952.5, 2402.0, 52.5], PbJYM9K-Aw, 5710337]
[paragraph, [377.0, 3005.0, 2402.0, 52.5], PbJYM9K-Aw, 5710337]
[paragraph, [545.0, 3088.0, 2192.0, 52.5], BgKArAcKMi, 5710337]
[paragraph, [545.0, 3140.5, 2192.0, 52.5], BgKArAcKMi, 5710337]
[paragraph, [545.0, 3193.0, 2192.0, 52.5], BgKArAcKMi, 5710337]
[paragraph, [545.0, 3245.5, 2192.0, 52.5], BgKArAcKMi, 5710337]
[paragraph, [367.0, 3307.0, 2403.0, 52.5], shoonya_2sK7TG13KYJKSH, 5710337]
[paragraph, [367.0, 3359.5, 2403.0, 52.5], shoonya_2sK7TG13KYJKSH, 5710337]
[paragraph, [367.0, 3412.0, 2403.0, 52.5], shoonya_2sK7TG13KYJKSH, 5710337]
[paragraph, [367.0, 3464.5, 2403.0, 52.5], shoonya_2sK7TG13KYJKSH, 5710337]
[paragraph, [367.0, 3517.0, 2403.0, 52.5], shoonya_2sK7TG13KYJKSH, 5710337]
[paragraph, [367.0, 3569.5, 2403.0, 52.5], shoonya_2sK7TG13KYJKSH, 5710337]
[paragraph, [367.0, 3622.0, 2403.0, 52.5], shoonya_2sK7TG13KYJKSH, 5710337]
[paragraph, [367.0, 3674.5, 2403.0, 52.5], shoonya_2sK7TG13KYJKSH, 5710337]
[paragraph, [367.0, 3727.0, 2403.0, 52.5], shoonya_2sK7TG13KYJKSH, 5710337]
[paragraph, [367.0, 3779.5, 2403.0, 52.5], shoonya_2sK7TG13KYJKSH, 5710337]
[paragraph, [367.0, 3832.0, 2403.0, 52.5], shoonya_2sK7TG13KYJKSH, 5710337]
[paragraph, [367.0, 3884.5, 2403.0, 52.5], shoonya_2sK7TG13KYJKSH, 5710337]
[paragraph, [367.0, 3937.0, 2403.0, 52.5], shoonya_2sK7TG13KYJKSH, 5710337]
[paragraph, [367.0, 3989.5, 2403.0, 52.5], shoonya_2sK7TG13KYJKSH, 5710337]
[paragraph, [367.0, 4042.0, 2403.0, 52.5], shoonya_2sK7TG13KYJKSH, 5710337]
[paragraph, [367.0, 4094.5, 2403.0, 52.5], shoonya_2sK7TG13KYJKSH, 5710337]
