[1280, 961]
[chapter-title, [307.0, 89.0, 262.0, 30.0], shoonya_12sPWXHRDEWMCE, 5776730]
[paragraph, [128.0, 129.0, 625.0, 18.0], shoonya_2s3LWW630SEE5Q, 5776730]
[paragraph, [128.0, 147.0, 625.0, 18.0], shoonya_2s3LWW630SEE5Q, 5776730]
[paragraph, [128.0, 165.0, 625.0, 18.0], shoonya_2s3LWW630SEE5Q, 5776730]
[paragraph, [128.0, 183.0, 625.0, 18.0], shoonya_2s3LWW630SEE5Q, 5776730]
[paragraph, [128.0, 201.0, 625.0, 18.0], shoonya_2s3LWW630SEE5Q, 5776730]
[paragraph, [128.0, 219.0, 625.0, 18.0], shoonya_2s3LWW630SEE5Q, 5776730]
[paragraph, [128.0, 237.0, 625.0, 18.0], shoonya_2s3LWW630SEE5Q, 5776730]
[paragraph, [128.0, 254.0, 628.0, 18.0], shoonya_0s2EMHSMT0I8K7, 5776730]
[paragraph, [128.0, 272.0, 628.0, 18.0], shoonya_0s2EMHSMT0I8K7, 5776730]
[paragraph, [128.0, 290.0, 628.0, 18.0], shoonya_0s2EMHSMT0I8K7, 5776730]
[paragraph, [128.0, 308.0, 628.0, 18.0], shoonya_0s2EMHSMT0I8K7, 5776730]
[paragraph, [128.0, 326.0, 628.0, 18.0], shoonya_0s2EMHSMT0I8K7, 5776730]
[paragraph, [128.0, 344.0, 628.0, 18.0], shoonya_0s2EMHSMT0I8K7, 5776730]
[paragraph, [128.0, 362.0, 628.0, 18.0], shoonya_0s2EMHSMT0I8K7, 5776730]
[paragraph, [128.0, 380.0, 628.0, 18.0], shoonya_0s2EMHSMT0I8K7, 5776730]
[paragraph, [128.0, 398.0, 628.0, 18.0], shoonya_0s2EMHSMT0I8K7, 5776730]
[paragraph, [128.0, 416.0, 628.0, 18.0], shoonya_0s2EMHSMT0I8K7, 5776730]
[paragraph, [128.0, 434.0, 628.0, 18.0], shoonya_0s2EMHSMT0I8K7, 5776730]
[paragraph, [128.0, 452.0, 628.0, 18.0], shoonya_0s2EMHSMT0I8K7, 5776730]
[paragraph, [128.0, 470.0, 628.0, 18.0], shoonya_0s2EMHSMT0I8K7, 5776730]
[paragraph, [128.0, 488.0, 628.0, 18.0], shoonya_0s2EMHSMT0I8K7, 5776730]
[paragraph, [128.0, 506.0, 628.0, 18.0], shoonya_0s2EMHSMT0I8K7, 5776730]
[paragraph, [128.0, 524.0, 628.0, 18.0], shoonya_0s2EMHSMT0I8K7, 5776730]
[paragraph, [153.0, 555.0, 446.0, 18.0], shoonya_8sGXYPU6NHD3GZ, 5776730]
[paragraph, [154.0, 576.0, 562.0, 18.0], shoonya_9sCP1KEFOKYQ5F, 5776730]
[paragraph, [154.0, 606.0, 207.0, 18.0], shoonya_4s8LE08CSQBK3J, 5776730]
[paragraph, [154.0, 630.0, 205.0, 18.0], shoonya_7sVNH85YDGQSXU, 5776730]
[paragraph, [133.0, 653.0, 626.0, 18.0], shoonya_6sCKJY0OPIXA9E, 5776730]
[paragraph, [133.0, 671.0, 626.0, 18.0], shoonya_6sCKJY0OPIXA9E, 5776730]
[paragraph, [133.0, 689.0, 626.0, 18.0], shoonya_6sCKJY0OPIXA9E, 5776730]
[paragraph, [133.0, 707.0, 626.0, 18.0], shoonya_6sCKJY0OPIXA9E, 5776730]
[paragraph, [155.0, 729.0, 244.0, 18.0], shoonya_5s0A8DMAQ8TZWW, 5776730]
[paragraph, [134.0, 753.0, 626.0, 18.0], shoonya_1s0FAUUMS3GZDD, 5776730]
[paragraph, [134.0, 771.0, 626.0, 18.0], shoonya_1s0FAUUMS3GZDD, 5776730]
[paragraph, [134.0, 789.0, 626.0, 18.0], shoonya_1s0FAUUMS3GZDD, 5776730]
[paragraph, [134.0, 807.0, 626.0, 18.0], shoonya_1s0FAUUMS3GZDD, 5776730]
[paragraph, [134.0, 825.0, 626.0, 18.0], shoonya_1s0FAUUMS3GZDD, 5776730]
[paragraph, [134.0, 843.0, 626.0, 18.0], shoonya_1s0FAUUMS3GZDD, 5776730]
[paragraph, [134.0, 861.0, 626.0, 18.0], shoonya_1s0FAUUMS3GZDD, 5776730]
[paragraph, [134.0, 879.0, 626.0, 18.0], shoonya_1s0FAUUMS3GZDD, 5776730]
[paragraph, [134.0, 897.0, 626.0, 18.0], shoonya_1s0FAUUMS3GZDD, 5776730]
[paragraph, [156.0, 930.0, 382.0, 18.0], shoonya_10s0BQGKWQWFTY, 5776730]
[paragraph, [136.0, 951.0, 624.0, 18.0], shoonya_3sPRE5DJM6WHLN, 5776730]
[paragraph, [136.0, 969.0, 624.0, 18.0], shoonya_3sPRE5DJM6WHLN, 5776730]
[paragraph, [136.0, 987.0, 624.0, 18.0], shoonya_3sPRE5DJM6WHLN, 5776730]
[paragraph, [136.0, 1005.0, 624.0, 18.0], shoonya_3sPRE5DJM6WHLN, 5776730]
[paragraph, [136.0, 1023.0, 624.0, 18.0], shoonya_3sPRE5DJM6WHLN, 5776730]
[paragraph, [136.0, 1041.0, 624.0, 18.0], shoonya_3sPRE5DJM6WHLN, 5776730]
[paragraph, [136.0, 1059.0, 624.0, 18.0], shoonya_3sPRE5DJM6WHLN, 5776730]
[paragraph, [136.0, 1077.0, 624.0, 18.0], shoonya_3sPRE5DJM6WHLN, 5776730]
[paragraph, [163.0, 1098.0, 607.0, 18.0], shoonya_11sL4CIW3I2CJP, 5776730]
