[1257, 919]
[chapter-title, [273.0, 53.0, 274.0, 30.0], shoonya_4s0OYS14LIQS92, 5776511]
[paragraph, [91.0, 92.0, 636.0, 18.0], shoonya_2sFMO9DVN1X6FA, 5776511]
[paragraph, [91.0, 110.0, 636.0, 18.0], shoonya_2sFMO9DVN1X6FA, 5776511]
[paragraph, [91.0, 128.0, 636.0, 18.0], shoonya_2sFMO9DVN1X6FA, 5776511]
[paragraph, [91.0, 146.0, 636.0, 18.0], shoonya_2sFMO9DVN1X6FA, 5776511]
[section-title, [303.0, 202.0, 217.0, 30.0], shoonya_5sE89SSODS4SZ1, 5776511]
[paragraph, [92.0, 267.0, 634.0, 18.0], shoonya_1sD7E9RD6OHJYR, 5776511]
[paragraph, [92.0, 285.0, 634.0, 18.0], shoonya_1sD7E9RD6OHJYR, 5776511]
[paragraph, [92.0, 303.0, 634.0, 18.0], shoonya_1sD7E9RD6OHJYR, 5776511]
[paragraph, [92.0, 321.0, 634.0, 18.0], shoonya_1sD7E9RD6OHJYR, 5776511]
[paragraph, [92.0, 339.0, 634.0, 18.0], shoonya_1sD7E9RD6OHJYR, 5776511]
[paragraph, [92.0, 357.0, 634.0, 18.0], shoonya_1sD7E9RD6OHJYR, 5776511]
[paragraph, [92.0, 375.0, 634.0, 18.0], shoonya_1sD7E9RD6OHJYR, 5776511]
[paragraph, [92.0, 393.0, 634.0, 18.0], shoonya_1sD7E9RD6OHJYR, 5776511]
[paragraph, [92.0, 411.0, 634.0, 18.0], shoonya_1sD7E9RD6OHJYR, 5776511]
[paragraph, [92.0, 429.0, 634.0, 18.0], shoonya_1sD7E9RD6OHJYR, 5776511]
[paragraph, [92.0, 447.0, 634.0, 18.0], shoonya_1sD7E9RD6OHJYR, 5776511]
[paragraph, [92.0, 465.0, 634.0, 18.0], shoonya_1sD7E9RD6OHJYR, 5776511]
[paragraph, [92.0, 483.0, 634.0, 18.0], shoonya_1sD7E9RD6OHJYR, 5776511]
[paragraph, [92.0, 501.0, 634.0, 18.0], shoonya_1sD7E9RD6OHJYR, 5776511]
[paragraph, [92.0, 519.0, 634.0, 18.0], shoonya_1sD7E9RD6OHJYR, 5776511]
[paragraph, [92.0, 537.0, 634.0, 18.0], shoonya_1sD7E9RD6OHJYR, 5776511]
[paragraph, [92.0, 555.0, 634.0, 18.0], shoonya_1sD7E9RD6OHJYR, 5776511]
[paragraph, [92.0, 573.0, 634.0, 18.0], shoonya_1sD7E9RD6OHJYR, 5776511]
[paragraph, [97.0, 594.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 612.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 630.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 648.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 666.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 684.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 702.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 720.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 738.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 756.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 774.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 792.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 810.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 828.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 846.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 864.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 882.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 900.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 918.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 936.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 954.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 972.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 990.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 1008.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [97.0, 1026.0, 634.0, 18.0], shoonya_0sIE6ID3DUHASA, 5776511]
[paragraph, [105.0, 1048.0, 629.0, 18.0], shoonya_3s775GD2LEAOF2, 5776511]
[paragraph, [105.0, 1066.0, 629.0, 18.0], shoonya_3s775GD2LEAOF2, 5776511]
