[1244, 892]
[chapter-title, [275.0, 13.0, 260.0, 30.0], shoonya_1s31DY6PIQQ2MN, 5776337]
[paragraph, [89.0, 51.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 69.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 87.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 105.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 123.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 141.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 159.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 177.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 195.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 213.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 231.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 249.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 267.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 285.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 303.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 321.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 339.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 357.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 375.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 393.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 411.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 429.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 447.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 465.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 483.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 501.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 519.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 537.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 555.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 573.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 591.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 609.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 627.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 645.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 663.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 681.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 699.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 717.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 735.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 753.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 771.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 789.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 807.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 825.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 843.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 861.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 879.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 897.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 915.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
[paragraph, [89.0, 933.0, 639.0, 18.0], shoonya_0s8GSCEZUK5QR1, 5776337]
