[2200, 1700]
[chapter-title, [586.0, 148.0, 365.0, 70.5], x8cKem8Has, 5750157]
[folio, [82.0, 170.0, 89.0, 36.0], Dpj5HgszY4, 5750157]
[section-title, [697.0, 1054.0, 233.0, 52.5], cxH0wm2nAw, 5750157]
[section-title, [697.0, 1106.5, 233.0, 52.5], cxH0wm2nAw, 5750157]
[paragraph, [304.0, 1176.0, 1031.0, 36.0], shoonya_0sYHZ433VV5GY3, 5750157]
[paragraph, [304.0, 1212.0, 1031.0, 36.0], shoonya_0sYHZ433VV5GY3, 5750157]
[paragraph, [304.0, 1248.0, 1031.0, 36.0], shoonya_0sYHZ433VV5GY3, 5750157]
[paragraph, [304.0, 1284.0, 1031.0, 36.0], shoonya_0sYHZ433VV5GY3, 5750157]
[paragraph, [304.0, 1320.0, 1031.0, 36.0], shoonya_0sYHZ433VV5GY3, 5750157]
[paragraph, [304.0, 1356.0, 1031.0, 36.0], shoonya_0sYHZ433VV5GY3, 5750157]
[paragraph, [304.0, 1392.0, 1031.0, 36.0], shoonya_0sYHZ433VV5GY3, 5750157]
[paragraph, [304.0, 1428.0, 1031.0, 36.0], shoonya_0sYHZ433VV5GY3, 5750157]
[paragraph, [304.0, 1464.0, 1031.0, 36.0], shoonya_0sYHZ433VV5GY3, 5750157]
[paragraph, [304.0, 1500.0, 1031.0, 36.0], shoonya_0sYHZ433VV5GY3, 5750157]
[paragraph, [304.0, 1536.0, 1031.0, 36.0], shoonya_0sYHZ433VV5GY3, 5750157]
[paragraph, [304.0, 1572.0, 1031.0, 36.0], shoonya_0sYHZ433VV5GY3, 5750157]
[paragraph, [304.0, 1608.0, 1031.0, 36.0], shoonya_0sYHZ433VV5GY3, 5750157]
[paragraph, [304.0, 1644.0, 1031.0, 36.0], shoonya_0sYHZ433VV5GY3, 5750157]
[paragraph, [304.0, 1680.0, 1031.0, 36.0], shoonya_0sYHZ433VV5GY3, 5750157]
[paragraph, [320.0, 1741.0, 1032.0, 36.0], shoonya_2sW9R6YIDLIGET, 5750157]
[paragraph, [320.0, 1777.0, 1032.0, 36.0], shoonya_2sW9R6YIDLIGET, 5750157]
[paragraph, [320.0, 1813.0, 1032.0, 36.0], shoonya_2sW9R6YIDLIGET, 5750157]
[paragraph, [320.0, 1849.0, 1032.0, 36.0], shoonya_2sW9R6YIDLIGET, 5750157]
[paragraph, [320.0, 1885.0, 1032.0, 36.0], shoonya_2sW9R6YIDLIGET, 5750157]
