[1326, 829]
[chapter-title, [253.0, 74.0, 311.0, 30.0], HhaHqlpBzs, 5769786]
[chapter-title, [253.0, 104.0, 311.0, 30.0], HhaHqlpBzs, 5769786]
[author, [241.0, 155.0, 348.0, 18.0], pVOFMjwU8R, 5769786]
[author, [241.0, 173.0, 348.0, 18.0], pVOFMjwU8R, 5769786]
[paragraph, [74.0, 217.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 235.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 253.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 271.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 289.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 307.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 325.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 343.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 361.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 379.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 397.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 415.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 433.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 451.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 469.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 487.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 505.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 523.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 541.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 559.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 577.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 595.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 613.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 631.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 649.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 667.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 685.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [74.0, 703.0, 330.0, 18.0], shoonya_0s9F0SFLBH8TRW, 5769786]
[paragraph, [411.0, 217.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
