[1754, 1241]
[section-title, [461.0, 119.0, 412.0, 49.5], tMWwF8JYZT, 5719517]
[ordered-list, [71.0, 338.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 374.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 410.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 446.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 482.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 518.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 554.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 590.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 626.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 662.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 698.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 734.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 770.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 806.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 842.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 878.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 914.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 950.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 986.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 1022.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 1058.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 1094.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 1130.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 1166.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 1202.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 1238.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 1274.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 1310.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 1346.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 1382.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 1418.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 1454.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[ordered-list, [71.0, 1490.0, 1109.0, 36.0], OPPFdmwlK7, 5719517]
[sub-ordered-list, [198.0, 656.0, 955.0, 36.0], iuIYJapN9R, 5719517]
[sub-ordered-list, [198.0, 692.0, 955.0, 36.0], iuIYJapN9R, 5719517]
[sub-ordered-list, [198.0, 728.0, 955.0, 36.0], iuIYJapN9R, 5719517]
[sub-ordered-list, [198.0, 764.0, 955.0, 36.0], iuIYJapN9R, 5719517]
[sub-ordered-list, [195.0, 967.0, 985.0, 36.0], Oub9tc3g1e, 5719517]
[sub-ordered-list, [195.0, 1003.0, 985.0, 36.0], Oub9tc3g1e, 5719517]
[sub-ordered-list, [195.0, 1039.0, 985.0, 36.0], Oub9tc3g1e, 5719517]
[sub-ordered-list, [195.0, 1075.0, 985.0, 36.0], Oub9tc3g1e, 5719517]
[sub-ordered-list, [195.0, 1111.0, 985.0, 36.0], Oub9tc3g1e, 5719517]
[sub-ordered-list, [195.0, 1147.0, 985.0, 36.0], Oub9tc3g1e, 5719517]
[sub-ordered-list, [195.0, 1183.0, 985.0, 36.0], Oub9tc3g1e, 5719517]
