[1063, 680]
[chapter-title, [90.0, 263.0, 222.0, 30.0], shoonya_0s1FQ3IVGEY0GN, 5739395]
[chapter-title, [90.0, 293.0, 222.0, 30.0], shoonya_0s1FQ3IVGEY0GN, 5739395]
[paragraph, [73.0, 345.0, 547.0, 18.0], shoonya_2sZJ9LLOUBYSMH, 5739395]
[paragraph, [73.0, 363.0, 547.0, 18.0], shoonya_2sZJ9LLOUBYSMH, 5739395]
[paragraph, [73.0, 381.0, 547.0, 18.0], shoonya_2sZJ9LLOUBYSMH, 5739395]
[paragraph, [73.0, 399.0, 547.0, 18.0], shoonya_2sZJ9LLOUBYSMH, 5739395]
[paragraph, [73.0, 417.0, 547.0, 18.0], shoonya_2sZJ9LLOUBYSMH, 5739395]
[paragraph, [73.0, 435.0, 547.0, 18.0], shoonya_2sZJ9LLOUBYSMH, 5739395]
[paragraph, [73.0, 453.0, 547.0, 18.0], shoonya_2sZJ9LLOUBYSMH, 5739395]
[paragraph, [73.0, 471.0, 547.0, 18.0], shoonya_2sZJ9LLOUBYSMH, 5739395]
[paragraph, [73.0, 489.0, 547.0, 18.0], shoonya_2sZJ9LLOUBYSMH, 5739395]
[paragraph, [73.0, 507.0, 547.0, 18.0], shoonya_2sZJ9LLOUBYSMH, 5739395]
[paragraph, [73.0, 525.0, 547.0, 18.0], shoonya_2sZJ9LLOUBYSMH, 5739395]
[paragraph, [73.0, 543.0, 547.0, 18.0], shoonya_2sZJ9LLOUBYSMH, 5739395]
[paragraph, [73.0, 561.0, 547.0, 18.0], shoonya_2sZJ9LLOUBYSMH, 5739395]
[paragraph, [73.0, 579.0, 547.0, 18.0], shoonya_2sZJ9LLOUBYSMH, 5739395]
[paragraph, [73.0, 597.0, 547.0, 18.0], shoonya_2sZJ9LLOUBYSMH, 5739395]
[paragraph, [73.0, 615.0, 547.0, 18.0], shoonya_2sZJ9LLOUBYSMH, 5739395]
[paragraph, [73.0, 633.0, 547.0, 18.0], shoonya_2sZJ9LLOUBYSMH, 5739395]
[paragraph, [73.0, 651.0, 547.0, 18.0], shoonya_2sZJ9LLOUBYSMH, 5739395]
[paragraph, [73.0, 669.0, 547.0, 18.0], shoonya_2sZJ9LLOUBYSMH, 5739395]
[paragraph, [72.0, 717.0, 543.0, 18.0], shoonya_1sSRQMPPXWX4WM, 5739395]
[paragraph, [72.0, 735.0, 543.0, 18.0], shoonya_1sSRQMPPXWX4WM, 5739395]
[paragraph, [72.0, 753.0, 543.0, 18.0], shoonya_1sSRQMPPXWX4WM, 5739395]
[paragraph, [72.0, 771.0, 543.0, 18.0], shoonya_1sSRQMPPXWX4WM, 5739395]
[paragraph, [72.0, 789.0, 543.0, 18.0], shoonya_1sSRQMPPXWX4WM, 5739395]
[paragraph, [72.0, 807.0, 543.0, 18.0], shoonya_1sSRQMPPXWX4WM, 5739395]
[paragraph, [72.0, 825.0, 543.0, 18.0], shoonya_1sSRQMPPXWX4WM, 5739395]
[paragraph, [72.0, 843.0, 543.0, 18.0], shoonya_1sSRQMPPXWX4WM, 5739395]
[paragraph, [72.0, 861.0, 543.0, 18.0], shoonya_1sSRQMPPXWX4WM, 5739395]
[paragraph, [72.0, 879.0, 543.0, 18.0], shoonya_1sSRQMPPXWX4WM, 5739395]
[paragraph, [72.0, 897.0, 543.0, 18.0], shoonya_1sSRQMPPXWX4WM, 5739395]
[paragraph, [72.0, 915.0, 543.0, 18.0], shoonya_1sSRQMPPXWX4WM, 5739395]
[paragraph, [72.0, 933.0, 543.0, 18.0], shoonya_1sSRQMPPXWX4WM, 5739395]
[footnote, [466.0, 1015.0, 170.0, 18.0], hovqqLZywP, 5739395]
