[2230, 1630]
[section-title, [251.0, 138.0, 1189.0, 52.5], shoonya_5sK1NMXUAXC2IE, 5758510]
[section-title, [251.0, 190.5, 1189.0, 52.5], shoonya_5sK1NMXUAXC2IE, 5758510]
[paragraph, [108.0, 271.0, 1039.0, 36.0], Tc75DK7bJ1, 5758510]
[paragraph, [108.0, 307.0, 1039.0, 36.0], Tc75DK7bJ1, 5758510]
[paragraph, [108.0, 343.0, 1039.0, 36.0], Tc75DK7bJ1, 5758510]
[paragraph, [108.0, 379.0, 1039.0, 36.0], Tc75DK7bJ1, 5758510]
[paragraph, [108.0, 415.0, 1039.0, 36.0], Tc75DK7bJ1, 5758510]
[paragraph, [108.0, 451.0, 1039.0, 36.0], Tc75DK7bJ1, 5758510]
[paragraph, [108.0, 487.0, 1039.0, 36.0], Tc75DK7bJ1, 5758510]
[paragraph, [102.0, 565.0, 1045.0, 36.0], UhpJ_U-obI, 5758510]
[paragraph, [102.0, 601.0, 1045.0, 36.0], UhpJ_U-obI, 5758510]
[paragraph, [102.0, 637.0, 1045.0, 36.0], UhpJ_U-obI, 5758510]
[paragraph, [102.0, 673.0, 1045.0, 36.0], UhpJ_U-obI, 5758510]
[paragraph, [109.0, 709.0, 1428.0, 36.0], shoonya_6sEDU91BDGLXFI, 5758510]
[paragraph, [109.0, 745.0, 1428.0, 36.0], shoonya_6sEDU91BDGLXFI, 5758510]
[paragraph, [109.0, 781.0, 1428.0, 36.0], shoonya_6sEDU91BDGLXFI, 5758510]
[paragraph, [109.0, 817.0, 1428.0, 36.0], shoonya_6sEDU91BDGLXFI, 5758510]
[paragraph, [109.0, 853.0, 1428.0, 36.0], shoonya_6sEDU91BDGLXFI, 5758510]
[paragraph, [111.0, 929.0, 1434.0, 36.0], shoonya_4sTDPQK6TMREGT, 5758510]
[paragraph, [111.0, 965.0, 1434.0, 36.0], shoonya_4sTDPQK6TMREGT, 5758510]
[paragraph, [111.0, 1001.0, 1434.0, 36.0], shoonya_4sTDPQK6TMREGT, 5758510]
[paragraph, [111.0, 1037.0, 1434.0, 36.0], shoonya_4sTDPQK6TMREGT, 5758510]
[paragraph, [111.0, 1073.0, 1434.0, 36.0], shoonya_4sTDPQK6TMREGT, 5758510]
[paragraph, [111.0, 1109.0, 1434.0, 36.0], shoonya_4sTDPQK6TMREGT, 5758510]
[paragraph, [489.0, 1224.0, 1050.0, 36.0], shoonya_3sGTHM8KA0WQO8, 5758510]
[paragraph, [489.0, 1260.0, 1050.0, 36.0], shoonya_3sGTHM8KA0WQO8, 5758510]
[paragraph, [489.0, 1296.0, 1050.0, 36.0], shoonya_3sGTHM8KA0WQO8, 5758510]
[paragraph, [489.0, 1332.0, 1050.0, 36.0], shoonya_3sGTHM8KA0WQO8, 5758510]
[paragraph, [489.0, 1368.0, 1050.0, 36.0], shoonya_3sGTHM8KA0WQO8, 5758510]
[paragraph, [489.0, 1404.0, 1050.0, 36.0], shoonya_3sGTHM8KA0WQO8, 5758510]
[paragraph, [489.0, 1440.0, 1050.0, 36.0], shoonya_3sGTHM8KA0WQO8, 5758510]
[paragraph, [489.0, 1476.0, 1050.0, 36.0], shoonya_3sGTHM8KA0WQO8, 5758510]
[paragraph, [489.0, 1512.0, 1050.0, 36.0], shoonya_3sGTHM8KA0WQO8, 5758510]
[paragraph, [489.0, 1548.0, 1050.0, 36.0], shoonya_3sGTHM8KA0WQO8, 5758510]
[paragraph, [489.0, 1584.0, 1050.0, 36.0], shoonya_3sGTHM8KA0WQO8, 5758510]
[paragraph, [489.0, 1620.0, 1050.0, 36.0], shoonya_3sGTHM8KA0WQO8, 5758510]
[paragraph, [105.0, 1669.0, 1436.0, 36.0], shoonya_0sJ1IMSAG9NAAB, 5758510]
[paragraph, [105.0, 1705.0, 1436.0, 36.0], shoonya_0sJ1IMSAG9NAAB, 5758510]
[paragraph, [105.0, 1741.0, 1436.0, 36.0], shoonya_0sJ1IMSAG9NAAB, 5758510]
[paragraph, [105.0, 1777.0, 1436.0, 36.0], shoonya_0sJ1IMSAG9NAAB, 5758510]
[paragraph, [105.0, 1813.0, 1436.0, 36.0], shoonya_0sJ1IMSAG9NAAB, 5758510]
[paragraph, [105.0, 1849.0, 1436.0, 36.0], shoonya_0sJ1IMSAG9NAAB, 5758510]
[paragraph, [105.0, 1885.0, 1436.0, 36.0], shoonya_0sJ1IMSAG9NAAB, 5758510]
[paragraph, [105.0, 1921.0, 1436.0, 36.0], shoonya_0sJ1IMSAG9NAAB, 5758510]
[paragraph, [105.0, 1957.0, 1436.0, 36.0], shoonya_0sJ1IMSAG9NAAB, 5758510]
[paragraph, [105.0, 1993.0, 1436.0, 36.0], shoonya_0sJ1IMSAG9NAAB, 5758510]
[paragraph, [105.0, 2029.0, 1436.0, 36.0], shoonya_0sJ1IMSAG9NAAB, 5758510]
