[2339, 1653]
[folio, [192.0, 365.0, 183.0, 36.0], Y2elYj14id, 5735305]
[folio, [1316.0, 367.0, 140.0, 36.0], RHlNUrLAKo, 5735305]
[paragraph, [202.0, 421.0, 611.0, 36.0], mrHLJ0r5vz, 5735305]
[paragraph, [828.0, 421.0, 466.0, 36.0], Z-FhJCAeb3, 5735305]
[paragraph, [206.0, 468.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 504.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 540.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 576.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 612.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 648.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 684.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 720.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 756.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 792.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 828.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 864.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 900.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 936.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 972.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 1008.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 1044.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 1080.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 1116.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 1152.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 1188.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 1224.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 1260.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 1296.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 1332.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 1368.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 1404.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 1440.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[paragraph, [206.0, 1476.0, 612.0, 36.0], shoonya_1sGCVLGNMFBI5N, 5735305]
[author, [1171.0, 471.0, 276.0, 36.0], UM1YjNTs_C, 5735305]
[sidebar, [23.0, 484.0, 136.0, 36.0], shoonya_9sYS9MVOHIABNX, 5735305]
[ordered-list, [836.0, 514.0, 482.0, 36.0], QqJNdpcFQ7, 5735305]
[ordered-list, [836.0, 550.0, 482.0, 36.0], QqJNdpcFQ7, 5735305]
[ordered-list, [836.0, 586.0, 482.0, 36.0], QqJNdpcFQ7, 5735305]
[ordered-list, [836.0, 622.0, 482.0, 36.0], QqJNdpcFQ7, 5735305]
[paragraph, [836.0, 756.0, 116.0, 36.0], 40uYLKnv-B, 5735305]
[paragraph, [1111.0, 843.0, 336.0, 36.0], VNgHXGjRRY, 5735305]
[paragraph, [1111.0, 879.0, 336.0, 36.0], VNgHXGjRRY, 5735305]
[paragraph, [1111.0, 915.0, 336.0, 36.0], VNgHXGjRRY, 5735305]
[paragraph, [1111.0, 951.0, 336.0, 36.0], VNgHXGjRRY, 5735305]
[paragraph, [1111.0, 987.0, 336.0, 36.0], VNgHXGjRRY, 5735305]
[paragraph, [1111.0, 1023.0, 336.0, 36.0], VNgHXGjRRY, 5735305]
[paragraph, [1111.0, 1059.0, 336.0, 36.0], VNgHXGjRRY, 5735305]
[paragraph, [1111.0, 1095.0, 336.0, 36.0], VNgHXGjRRY, 5735305]
[paragraph, [1111.0, 1131.0, 336.0, 36.0], VNgHXGjRRY, 5735305]
