[1818, 1374]
[folio, [482.0, 132.0, 412.0, 36.0], zxxcQlbLII, 5682874]
[paragraph, [104.0, 201.0, 573.0, 36.0], PzZ_t_q-Cn, 5682874]
[paragraph, [104.0, 237.0, 573.0, 36.0], PzZ_t_q-Cn, 5682874]
[paragraph, [104.0, 273.0, 573.0, 36.0], PzZ_t_q-Cn, 5682874]
[paragraph, [104.0, 309.0, 573.0, 36.0], PzZ_t_q-Cn, 5682874]
[paragraph, [697.0, 201.0, 568.0, 36.0], YSmMsEMyYp, 5682874]
[paragraph, [697.0, 237.0, 568.0, 36.0], YSmMsEMyYp, 5682874]
[paragraph, [695.0, 287.0, 571.0, 36.0], SlnBRm68HA, 5682874]
[paragraph, [695.0, 323.0, 571.0, 36.0], SlnBRm68HA, 5682874]
[paragraph, [695.0, 359.0, 571.0, 36.0], SlnBRm68HA, 5682874]
[paragraph, [695.0, 395.0, 571.0, 36.0], SlnBRm68HA, 5682874]
[paragraph, [103.0, 372.0, 575.0, 36.0], a13d4nfsmR, 5682874]
[paragraph, [103.0, 408.0, 575.0, 36.0], a13d4nfsmR, 5682874]
[paragraph, [103.0, 456.0, 577.0, 36.0], SsT9IUJ9Hg, 5682874]
[paragraph, [103.0, 492.0, 577.0, 36.0], SsT9IUJ9Hg, 5682874]
[paragraph, [103.0, 528.0, 577.0, 36.0], SsT9IUJ9Hg, 5682874]
[paragraph, [103.0, 564.0, 577.0, 36.0], SsT9IUJ9Hg, 5682874]
[paragraph, [103.0, 600.0, 577.0, 36.0], SsT9IUJ9Hg, 5682874]
[paragraph, [103.0, 636.0, 577.0, 36.0], SsT9IUJ9Hg, 5682874]
[paragraph, [700.0, 579.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 615.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 651.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 687.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 723.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 759.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 795.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 831.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 867.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 903.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 939.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 975.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 1011.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 1047.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 1083.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 1119.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 1155.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 1191.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 1227.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 1263.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 1299.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 1335.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 1371.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 1407.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 1443.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 1479.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 1515.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 1551.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 1587.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 1623.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [700.0, 1659.0, 568.0, 36.0], jyxtEipZ92, 5682874]
[paragraph, [109.0, 750.0, 568.0, 36.0], nXwCb3feYR, 5682874]
[paragraph, [109.0, 786.0, 568.0, 36.0], nXwCb3feYR, 5682874]
[paragraph, [109.0, 822.0, 568.0, 36.0], nXwCb3feYR, 5682874]
[paragraph, [109.0, 858.0, 568.0, 36.0], nXwCb3feYR, 5682874]
[paragraph, [111.0, 917.0, 571.0, 36.0], MywWCv7Ood, 5682874]
[paragraph, [111.0, 953.0, 571.0, 36.0], MywWCv7Ood, 5682874]
[paragraph, [111.0, 989.0, 571.0, 36.0], MywWCv7Ood, 5682874]
[paragraph, [111.0, 1025.0, 571.0, 36.0], MywWCv7Ood, 5682874]
[paragraph, [111.0, 1085.0, 568.0, 36.0], DT37UTi26d, 5682874]
[paragraph, [111.0, 1121.0, 568.0, 36.0], DT37UTi26d, 5682874]
[paragraph, [111.0, 1157.0, 568.0, 36.0], DT37UTi26d, 5682874]
[paragraph, [111.0, 1193.0, 568.0, 36.0], DT37UTi26d, 5682874]
[paragraph, [111.0, 1229.0, 568.0, 36.0], DT37UTi26d, 5682874]
[paragraph, [111.0, 1265.0, 568.0, 36.0], DT37UTi26d, 5682874]
[paragraph, [111.0, 1301.0, 568.0, 36.0], DT37UTi26d, 5682874]
[paragraph, [111.0, 1337.0, 568.0, 36.0], DT37UTi26d, 5682874]
[paragraph, [111.0, 1373.0, 568.0, 36.0], DT37UTi26d, 5682874]
[paragraph, [111.0, 1409.0, 568.0, 36.0], DT37UTi26d, 5682874]
[paragraph, [111.0, 1445.0, 568.0, 36.0], DT37UTi26d, 5682874]
[paragraph, [111.0, 1481.0, 568.0, 36.0], DT37UTi26d, 5682874]
[paragraph, [109.0, 1548.0, 571.0, 36.0], 9DrVYpywc8, 5682874]
[paragraph, [109.0, 1584.0, 571.0, 36.0], 9DrVYpywc8, 5682874]
[paragraph, [108.0, 1627.0, 573.0, 36.0], 8uFHmVJ0-i, 5682874]
[paragraph, [108.0, 1663.0, 573.0, 36.0], 8uFHmVJ0-i, 5682874]
[paragraph, [70350.0, 50683.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 50719.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 50755.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 50791.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 50827.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 50863.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 50899.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 50935.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 50971.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51007.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51043.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51079.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51115.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51151.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51187.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51223.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51259.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51295.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51331.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51367.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51403.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51439.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51475.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51511.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51547.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51583.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51619.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51655.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51691.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51727.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51763.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51799.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51835.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51871.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51907.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51943.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 51979.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52015.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52051.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52087.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52123.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52159.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52195.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52231.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52267.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52303.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52339.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52375.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52411.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52447.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52483.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52519.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52555.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52591.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52627.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52663.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52699.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52735.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52771.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52807.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
