[1613, 1275]
[chapter-title, [105.0, 79.0, 1038.0, 58.5], OC-tpx3kYB, 5758779]
[chapter-title, [105.0, 137.5, 1038.0, 58.5], OC-tpx3kYB, 5758779]
[section-title, [659.0, 266.0, 489.0, 49.5], akYlaRAldE, 5758779]
[paragraph, [114.0, 307.0, 498.0, 36.0], Betb7zfIKU, 5758779]
[paragraph, [114.0, 343.0, 498.0, 36.0], Betb7zfIKU, 5758779]
[paragraph, [114.0, 379.0, 498.0, 36.0], Betb7zfIKU, 5758779]
[paragraph, [114.0, 415.0, 498.0, 36.0], Betb7zfIKU, 5758779]
[paragraph, [114.0, 451.0, 498.0, 36.0], Betb7zfIKU, 5758779]
[paragraph, [114.0, 487.0, 498.0, 36.0], Betb7zfIKU, 5758779]
[paragraph, [114.0, 523.0, 498.0, 36.0], Betb7zfIKU, 5758779]
[paragraph, [114.0, 559.0, 498.0, 36.0], Betb7zfIKU, 5758779]
[paragraph, [114.0, 595.0, 498.0, 36.0], Betb7zfIKU, 5758779]
[paragraph, [114.0, 631.0, 498.0, 36.0], Betb7zfIKU, 5758779]
[paragraph, [114.0, 667.0, 498.0, 36.0], Betb7zfIKU, 5758779]
[paragraph, [114.0, 703.0, 498.0, 36.0], Betb7zfIKU, 5758779]
[paragraph, [114.0, 739.0, 498.0, 36.0], Betb7zfIKU, 5758779]
[paragraph, [114.0, 775.0, 498.0, 36.0], Betb7zfIKU, 5758779]
[paragraph, [114.0, 811.0, 498.0, 36.0], Betb7zfIKU, 5758779]
[paragraph, [114.0, 847.0, 498.0, 36.0], Betb7zfIKU, 5758779]
[paragraph, [114.0, 883.0, 498.0, 36.0], Betb7zfIKU, 5758779]
[paragraph, [114.0, 919.0, 498.0, 36.0], Betb7zfIKU, 5758779]
[paragraph, [114.0, 955.0, 498.0, 36.0], Betb7zfIKU, 5758779]
[paragraph, [114.0, 991.0, 498.0, 36.0], Betb7zfIKU, 5758779]
[paragraph, [650.0, 355.0, 519.0, 36.0], Bha2Yo7AQ-, 5758779]
[paragraph, [650.0, 391.0, 519.0, 36.0], Bha2Yo7AQ-, 5758779]
[paragraph, [650.0, 427.0, 519.0, 36.0], Bha2Yo7AQ-, 5758779]
[paragraph, [650.0, 463.0, 519.0, 36.0], Bha2Yo7AQ-, 5758779]
[paragraph, [650.0, 499.0, 519.0, 36.0], Bha2Yo7AQ-, 5758779]
[paragraph, [650.0, 535.0, 519.0, 36.0], Bha2Yo7AQ-, 5758779]
[paragraph, [650.0, 571.0, 519.0, 36.0], Bha2Yo7AQ-, 5758779]
[paragraph, [650.0, 607.0, 519.0, 36.0], Bha2Yo7AQ-, 5758779]
[paragraph, [650.0, 643.0, 519.0, 36.0], Bha2Yo7AQ-, 5758779]
[paragraph, [648.0, 699.0, 514.0, 36.0], nA8sYFPZUq, 5758779]
[paragraph, [648.0, 735.0, 514.0, 36.0], nA8sYFPZUq, 5758779]
[paragraph, [648.0, 771.0, 514.0, 36.0], nA8sYFPZUq, 5758779]
[paragraph, [648.0, 807.0, 514.0, 36.0], nA8sYFPZUq, 5758779]
[paragraph, [648.0, 843.0, 514.0, 36.0], nA8sYFPZUq, 5758779]
[paragraph, [648.0, 879.0, 514.0, 36.0], nA8sYFPZUq, 5758779]
[paragraph, [648.0, 915.0, 514.0, 36.0], nA8sYFPZUq, 5758779]
[paragraph, [648.0, 951.0, 514.0, 36.0], nA8sYFPZUq, 5758779]
[paragraph, [648.0, 987.0, 514.0, 36.0], nA8sYFPZUq, 5758779]
[paragraph, [648.0, 1023.0, 514.0, 36.0], nA8sYFPZUq, 5758779]
[folio, [108.0, 1523.0, 176.0, 36.0], j9Q8-kv6ge, 5758779]
