[2084, 1528]
[section-title, [109.0, 115.0, 786.0, 52.5], RDwixp6LpM, 5713125]
[headline, [117.0, 176.0, 897.0, 67.5], shoonya_10sXZ7IM3DUVMK, 5713125]
[paragraph, [100.0, 281.0, 1368.0, 36.0], shoonya_8s2ECSYE4KKJ53, 5713125]
[paragraph, [100.0, 317.0, 1368.0, 36.0], shoonya_8s2ECSYE4KKJ53, 5713125]
[paragraph, [100.0, 353.0, 1368.0, 36.0], shoonya_8s2ECSYE4KKJ53, 5713125]
[paragraph, [106.0, 413.0, 678.0, 36.0], shoonya_5sC97L7UVO2PV2, 5713125]
[paragraph, [106.0, 449.0, 678.0, 36.0], shoonya_5sC97L7UVO2PV2, 5713125]
[paragraph, [106.0, 485.0, 678.0, 36.0], shoonya_5sC97L7UVO2PV2, 5713125]
[paragraph, [106.0, 521.0, 678.0, 36.0], shoonya_5sC97L7UVO2PV2, 5713125]
[paragraph, [106.0, 557.0, 678.0, 36.0], shoonya_5sC97L7UVO2PV2, 5713125]
[paragraph, [106.0, 593.0, 678.0, 36.0], shoonya_5sC97L7UVO2PV2, 5713125]
[paragraph, [106.0, 629.0, 678.0, 36.0], shoonya_5sC97L7UVO2PV2, 5713125]
[paragraph, [106.0, 665.0, 678.0, 36.0], shoonya_5sC97L7UVO2PV2, 5713125]
[paragraph, [106.0, 701.0, 678.0, 36.0], shoonya_5sC97L7UVO2PV2, 5713125]
[paragraph, [106.0, 737.0, 678.0, 36.0], shoonya_5sC97L7UVO2PV2, 5713125]
[paragraph, [109.0, 792.0, 668.0, 36.0], KrHJPOxSkf, 5713125]
[paragraph, [109.0, 828.0, 668.0, 36.0], KrHJPOxSkf, 5713125]
[paragraph, [109.0, 864.0, 668.0, 36.0], KrHJPOxSkf, 5713125]
[paragraph, [109.0, 900.0, 668.0, 36.0], KrHJPOxSkf, 5713125]
[paragraph, [109.0, 936.0, 668.0, 36.0], KrHJPOxSkf, 5713125]
[paragraph, [109.0, 972.0, 668.0, 36.0], KrHJPOxSkf, 5713125]
[figure-caption, [880.0, 848.0, 322.0, 36.0], shoonya_7sHK3SBSTJ5OLF, 5713125]
[paragraph, [785.0, 905.0, 674.0, 36.0], shoonya_1sX7BTLGTPOR6Q, 5713125]
[paragraph, [785.0, 941.0, 674.0, 36.0], shoonya_1sX7BTLGTPOR6Q, 5713125]
[paragraph, [785.0, 977.0, 674.0, 36.0], shoonya_1sX7BTLGTPOR6Q, 5713125]
[paragraph, [110.0, 1018.0, 662.0, 36.0], shoonya_3sDDPHACLWDFYO, 5713125]
[paragraph, [110.0, 1054.0, 662.0, 36.0], shoonya_3sDDPHACLWDFYO, 5713125]
[paragraph, [110.0, 1090.0, 662.0, 36.0], shoonya_3sDDPHACLWDFYO, 5713125]
[paragraph, [110.0, 1126.0, 662.0, 36.0], shoonya_3sDDPHACLWDFYO, 5713125]
[paragraph, [110.0, 1162.0, 662.0, 36.0], shoonya_3sDDPHACLWDFYO, 5713125]
[paragraph, [110.0, 1198.0, 662.0, 36.0], shoonya_3sDDPHACLWDFYO, 5713125]
[paragraph, [110.0, 1234.0, 662.0, 36.0], shoonya_3sDDPHACLWDFYO, 5713125]
[paragraph, [110.0, 1270.0, 662.0, 36.0], shoonya_3sDDPHACLWDFYO, 5713125]
[paragraph, [110.0, 1306.0, 662.0, 36.0], shoonya_3sDDPHACLWDFYO, 5713125]
[paragraph, [110.0, 1342.0, 662.0, 36.0], shoonya_3sDDPHACLWDFYO, 5713125]
[paragraph, [110.0, 1378.0, 662.0, 36.0], shoonya_3sDDPHACLWDFYO, 5713125]
[paragraph, [110.0, 1414.0, 662.0, 36.0], shoonya_3sDDPHACLWDFYO, 5713125]
[paragraph, [110.0, 1450.0, 662.0, 36.0], shoonya_3sDDPHACLWDFYO, 5713125]
[paragraph, [790.0, 1042.0, 668.0, 36.0], shoonya_4sHRPEC9WL8OR8, 5713125]
[paragraph, [790.0, 1078.0, 668.0, 36.0], shoonya_4sHRPEC9WL8OR8, 5713125]
[paragraph, [790.0, 1114.0, 668.0, 36.0], shoonya_4sHRPEC9WL8OR8, 5713125]
[paragraph, [790.0, 1150.0, 668.0, 36.0], shoonya_4sHRPEC9WL8OR8, 5713125]
[paragraph, [790.0, 1186.0, 668.0, 36.0], shoonya_4sHRPEC9WL8OR8, 5713125]
[paragraph, [790.0, 1222.0, 668.0, 36.0], shoonya_4sHRPEC9WL8OR8, 5713125]
[paragraph, [790.0, 1258.0, 668.0, 36.0], shoonya_4sHRPEC9WL8OR8, 5713125]
[paragraph, [790.0, 1294.0, 668.0, 36.0], shoonya_4sHRPEC9WL8OR8, 5713125]
[paragraph, [790.0, 1330.0, 668.0, 36.0], shoonya_4sHRPEC9WL8OR8, 5713125]
[paragraph, [790.0, 1366.0, 668.0, 36.0], shoonya_4sHRPEC9WL8OR8, 5713125]
[paragraph, [789.0, 1411.0, 674.0, 36.0], shoonya_11sJWVUH2ASFKR, 5713125]
[paragraph, [789.0, 1447.0, 674.0, 36.0], shoonya_11sJWVUH2ASFKR, 5713125]
[paragraph, [789.0, 1483.0, 674.0, 36.0], shoonya_11sJWVUH2ASFKR, 5713125]
[paragraph, [789.0, 1519.0, 674.0, 36.0], shoonya_11sJWVUH2ASFKR, 5713125]
[paragraph, [789.0, 1555.0, 674.0, 36.0], shoonya_11sJWVUH2ASFKR, 5713125]
[paragraph, [789.0, 1591.0, 674.0, 36.0], shoonya_11sJWVUH2ASFKR, 5713125]
[paragraph, [789.0, 1627.0, 674.0, 36.0], shoonya_11sJWVUH2ASFKR, 5713125]
[paragraph, [108.0, 1514.0, 671.0, 36.0], shoonya_2sZC7MMD4W268X, 5713125]
[paragraph, [108.0, 1550.0, 671.0, 36.0], shoonya_2sZC7MMD4W268X, 5713125]
[paragraph, [108.0, 1586.0, 671.0, 36.0], shoonya_2sZC7MMD4W268X, 5713125]
[paragraph, [108.0, 1622.0, 671.0, 36.0], shoonya_2sZC7MMD4W268X, 5713125]
[paragraph, [108.0, 1658.0, 671.0, 36.0], shoonya_2sZC7MMD4W268X, 5713125]
[paragraph, [108.0, 1694.0, 671.0, 36.0], shoonya_2sZC7MMD4W268X, 5713125]
[paragraph, [108.0, 1730.0, 671.0, 36.0], shoonya_2sZC7MMD4W268X, 5713125]
[paragraph, [108.0, 1766.0, 671.0, 36.0], shoonya_2sZC7MMD4W268X, 5713125]
[paragraph, [108.0, 1802.0, 671.0, 36.0], shoonya_2sZC7MMD4W268X, 5713125]
[paragraph, [108.0, 1838.0, 671.0, 36.0], shoonya_2sZC7MMD4W268X, 5713125]
[paragraph, [108.0, 1874.0, 671.0, 36.0], shoonya_2sZC7MMD4W268X, 5713125]
[paragraph, [108.0, 1910.0, 671.0, 36.0], shoonya_2sZC7MMD4W268X, 5713125]
[paragraph, [108.0, 1946.0, 671.0, 36.0], shoonya_2sZC7MMD4W268X, 5713125]
[paragraph, [782.0, 1682.0, 680.0, 36.0], shoonya_9sJTCBSC8DYOHX, 5713125]
[paragraph, [782.0, 1718.0, 680.0, 36.0], shoonya_9sJTCBSC8DYOHX, 5713125]
[paragraph, [782.0, 1754.0, 680.0, 36.0], shoonya_9sJTCBSC8DYOHX, 5713125]
[paragraph, [782.0, 1790.0, 680.0, 36.0], shoonya_9sJTCBSC8DYOHX, 5713125]
[paragraph, [782.0, 1826.0, 680.0, 36.0], shoonya_9sJTCBSC8DYOHX, 5713125]
[paragraph, [782.0, 1862.0, 680.0, 36.0], shoonya_9sJTCBSC8DYOHX, 5713125]
[paragraph, [782.0, 1898.0, 680.0, 36.0], shoonya_9sJTCBSC8DYOHX, 5713125]
[paragraph, [782.0, 1934.0, 680.0, 36.0], shoonya_9sJTCBSC8DYOHX, 5713125]
