[1265, 907]
[chapter-title, [409.0, 37.0, 177.0, 30.0], shoonya_10sRDFSVV6H34L, 5776736]
[paragraph, [181.0, 76.0, 632.0, 18.0], shoonya_3sOBJSNAEM5INN, 5776736]
[paragraph, [181.0, 94.0, 632.0, 18.0], shoonya_3sOBJSNAEM5INN, 5776736]
[paragraph, [181.0, 112.0, 632.0, 18.0], shoonya_3sOBJSNAEM5INN, 5776736]
[paragraph, [181.0, 130.0, 632.0, 18.0], shoonya_3sOBJSNAEM5INN, 5776736]
[paragraph, [182.0, 151.0, 632.0, 18.0], shoonya_2s50G5CRFUG3MB, 5776736]
[paragraph, [182.0, 169.0, 632.0, 18.0], shoonya_2s50G5CRFUG3MB, 5776736]
[paragraph, [182.0, 187.0, 632.0, 18.0], shoonya_2s50G5CRFUG3MB, 5776736]
[paragraph, [182.0, 205.0, 632.0, 18.0], shoonya_2s50G5CRFUG3MB, 5776736]
[paragraph, [182.0, 223.0, 632.0, 18.0], shoonya_2s50G5CRFUG3MB, 5776736]
[paragraph, [182.0, 241.0, 632.0, 18.0], shoonya_2s50G5CRFUG3MB, 5776736]
[paragraph, [182.0, 259.0, 632.0, 18.0], shoonya_2s50G5CRFUG3MB, 5776736]
[paragraph, [180.0, 280.0, 634.0, 18.0], shoonya_0s3KJ7X7O53X17, 5776736]
[paragraph, [180.0, 298.0, 634.0, 18.0], shoonya_0s3KJ7X7O53X17, 5776736]
[paragraph, [180.0, 316.0, 634.0, 18.0], shoonya_0s3KJ7X7O53X17, 5776736]
[paragraph, [180.0, 334.0, 634.0, 18.0], shoonya_0s3KJ7X7O53X17, 5776736]
[paragraph, [180.0, 352.0, 634.0, 18.0], shoonya_0s3KJ7X7O53X17, 5776736]
[paragraph, [205.0, 380.0, 526.0, 18.0], shoonya_5sYATXU0AHRYLA, 5776736]
[paragraph, [184.0, 407.0, 631.0, 18.0], shoonya_4sDG5FGRCBYWSK, 5776736]
[paragraph, [184.0, 425.0, 631.0, 18.0], shoonya_4sDG5FGRCBYWSK, 5776736]
[paragraph, [207.0, 457.0, 317.0, 18.0], shoonya_9sGXPBX4PGZ2BV, 5776736]
[paragraph, [207.0, 482.0, 234.0, 18.0], shoonya_6sNWR9HS0RJ8U5, 5776736]
[paragraph, [206.0, 506.0, 464.0, 18.0], shoonya_7sH4SJQX22N237, 5776736]
[paragraph, [211.0, 533.0, 559.0, 18.0], shoonya_13sV9ZU8AFOPQ4, 5776736]
[paragraph, [184.0, 556.0, 637.0, 18.0], shoonya_11s6VQ75MS0XK8, 5776736]
[paragraph, [184.0, 574.0, 637.0, 18.0], shoonya_11s6VQ75MS0XK8, 5776736]
[paragraph, [184.0, 592.0, 637.0, 18.0], shoonya_11s6VQ75MS0XK8, 5776736]
[paragraph, [184.0, 610.0, 637.0, 18.0], shoonya_11s6VQ75MS0XK8, 5776736]
[paragraph, [186.0, 632.0, 632.0, 18.0], shoonya_12sZDNTI0WX4ZJ, 5776736]
[paragraph, [186.0, 650.0, 632.0, 18.0], shoonya_12sZDNTI0WX4ZJ, 5776736]
[paragraph, [207.0, 678.0, 615.0, 18.0], shoonya_15sGC5KHAOK56K, 5776736]
[paragraph, [188.0, 705.0, 635.0, 18.0], shoonya_8s8L3FZSP48MAD, 5776736]
[paragraph, [188.0, 723.0, 635.0, 18.0], shoonya_8s8L3FZSP48MAD, 5776736]
[paragraph, [187.0, 758.0, 642.0, 18.0], shoonya_1s0DRU2HDX7B2X, 5776736]
[paragraph, [187.0, 776.0, 642.0, 18.0], shoonya_1s0DRU2HDX7B2X, 5776736]
[paragraph, [187.0, 794.0, 642.0, 18.0], shoonya_1s0DRU2HDX7B2X, 5776736]
[paragraph, [187.0, 812.0, 642.0, 18.0], shoonya_1s0DRU2HDX7B2X, 5776736]
[paragraph, [187.0, 830.0, 642.0, 18.0], shoonya_1s0DRU2HDX7B2X, 5776736]
[paragraph, [187.0, 848.0, 642.0, 18.0], shoonya_1s0DRU2HDX7B2X, 5776736]
[paragraph, [187.0, 866.0, 642.0, 18.0], shoonya_1s0DRU2HDX7B2X, 5776736]
[paragraph, [187.0, 884.0, 642.0, 18.0], shoonya_1s0DRU2HDX7B2X, 5776736]
[paragraph, [187.0, 902.0, 642.0, 18.0], shoonya_1s0DRU2HDX7B2X, 5776736]
[paragraph, [187.0, 920.0, 642.0, 18.0], shoonya_1s0DRU2HDX7B2X, 5776736]
[paragraph, [187.0, 938.0, 642.0, 18.0], shoonya_1s0DRU2HDX7B2X, 5776736]
[paragraph, [187.0, 956.0, 642.0, 18.0], shoonya_1s0DRU2HDX7B2X, 5776736]
[paragraph, [187.0, 974.0, 642.0, 18.0], shoonya_1s0DRU2HDX7B2X, 5776736]
[paragraph, [187.0, 992.0, 642.0, 18.0], shoonya_1s0DRU2HDX7B2X, 5776736]
[paragraph, [187.0, 1010.0, 642.0, 18.0], shoonya_1s0DRU2HDX7B2X, 5776736]
[paragraph, [187.0, 1028.0, 642.0, 18.0], shoonya_1s0DRU2HDX7B2X, 5776736]
[paragraph, [194.0, 1059.0, 631.0, 18.0], shoonya_14s9JXSRO4ABT9, 5776736]
