[1298, 853]
[section-title, [308.0, 68.0, 219.0, 30.0], shoonya_0sX1WCBMA18DJM, 5710113]
[paragraph, [65.0, 118.0, 485.0, 18.0], A_O-wudIxc, 5710113]
[paragraph, [65.0, 136.0, 485.0, 18.0], A_O-wudIxc, 5710113]
[paragraph, [61.0, 161.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 179.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 197.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 215.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 233.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 251.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 269.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 287.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 305.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 323.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 341.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 359.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 377.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 395.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 413.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 431.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 449.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 467.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 485.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 503.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 521.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 539.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 557.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 575.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 593.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 611.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 629.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 647.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [61.0, 665.0, 718.0, 18.0], J-r-9io2Cx, 5710113]
[paragraph, [67.0, 693.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 711.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 729.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 747.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 765.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 783.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 801.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 819.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 837.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 855.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 873.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 891.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 909.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 927.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 945.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 963.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 981.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 999.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 1017.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 1035.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 1053.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 1071.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 1089.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 1107.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 1125.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 1143.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [67.0, 1161.0, 717.0, 18.0], d_QrPHWiSq, 5710113]
[paragraph, [131.0, 1182.0, 654.0, 18.0], hQcMfh1Oag, 5710113]
[paragraph, [131.0, 1200.0, 654.0, 18.0], hQcMfh1Oag, 5710113]
