[679, 512]
[section-title, [174.0, 53.0, 166.0, 30.0], KAys9YqgW_, 6494311]
[paragraph, [45.0, 107.0, 420.0, 18.0], 1zwAemL_nA, 6494311]
[paragraph, [45.0, 125.0, 420.0, 18.0], 1zwAemL_nA, 6494311]
[paragraph, [45.0, 143.0, 420.0, 18.0], 1zwAemL_nA, 6494311]
[paragraph, [45.0, 161.0, 420.0, 18.0], 1zwAemL_nA, 6494311]
[paragraph, [45.0, 179.0, 420.0, 18.0], 1zwAemL_nA, 6494311]
[paragraph, [45.0, 197.0, 420.0, 18.0], 1zwAemL_nA, 6494311]
[paragraph, [45.0, 215.0, 420.0, 18.0], 1zwAemL_nA, 6494311]
[paragraph, [45.0, 233.0, 420.0, 18.0], 1zwAemL_nA, 6494311]
[paragraph, [45.0, 251.0, 420.0, 18.0], 1zwAemL_nA, 6494311]
[paragraph, [45.0, 269.0, 420.0, 18.0], 1zwAemL_nA, 6494311]
[paragraph, [45.0, 287.0, 420.0, 18.0], 1zwAemL_nA, 6494311]
[paragraph, [45.0, 305.0, 420.0, 18.0], 1zwAemL_nA, 6494311]
[paragraph, [45.0, 323.0, 420.0, 18.0], 1zwAemL_nA, 6494311]
[paragraph, [45.0, 341.0, 420.0, 18.0], 1zwAemL_nA, 6494311]
[paragraph, [45.0, 359.0, 420.0, 18.0], 1zwAemL_nA, 6494311]
[paragraph, [45.0, 377.0, 420.0, 18.0], 1zwAemL_nA, 6494311]
[paragraph, [45.0, 395.0, 420.0, 18.0], 1zwAemL_nA, 6494311]
[paragraph, [45.0, 413.0, 420.0, 18.0], 1zwAemL_nA, 6494311]
[paragraph, [46.0, 449.0, 412.0, 18.0], k6yMKmCIAs, 6494311]
[paragraph, [46.0, 467.0, 412.0, 18.0], k6yMKmCIAs, 6494311]
[paragraph, [46.0, 485.0, 412.0, 18.0], k6yMKmCIAs, 6494311]
[paragraph, [46.0, 503.0, 412.0, 18.0], k6yMKmCIAs, 6494311]
[paragraph, [46.0, 521.0, 412.0, 18.0], k6yMKmCIAs, 6494311]
[paragraph, [46.0, 539.0, 412.0, 18.0], k6yMKmCIAs, 6494311]
[paragraph, [46.0, 557.0, 412.0, 18.0], k6yMKmCIAs, 6494311]
[paragraph, [46.0, 575.0, 412.0, 18.0], k6yMKmCIAs, 6494311]
[folio, [160.0, 610.0, 162.0, 18.0], 53ThTxQpfm, 6494311]
