[2339, 1656]
[headline, [184.0, 180.0, 746.0, 67.5], g82lyTrwSR, 5752616]
[author, [191.0, 376.0, 273.0, 36.0], shoonya_4s8CTHN24MEKPI, 5752616]
[paragraph, [184.0, 542.0, 1287.0, 36.0], shoonya_1sZYX3I2PCG19V, 5752616]
[paragraph, [184.0, 578.0, 1287.0, 36.0], shoonya_1sZYX3I2PCG19V, 5752616]
[paragraph, [184.0, 614.0, 1287.0, 36.0], shoonya_1sZYX3I2PCG19V, 5752616]
[paragraph, [184.0, 650.0, 1287.0, 36.0], shoonya_1sZYX3I2PCG19V, 5752616]
[paragraph, [184.0, 686.0, 1287.0, 36.0], shoonya_1sZYX3I2PCG19V, 5752616]
[paragraph, [184.0, 722.0, 1287.0, 36.0], shoonya_1sZYX3I2PCG19V, 5752616]
[paragraph, [184.0, 758.0, 1287.0, 36.0], shoonya_1sZYX3I2PCG19V, 5752616]
[paragraph, [184.0, 794.0, 1287.0, 36.0], shoonya_1sZYX3I2PCG19V, 5752616]
[paragraph, [184.0, 830.0, 1287.0, 36.0], shoonya_1sZYX3I2PCG19V, 5752616]
[paragraph, [184.0, 866.0, 1287.0, 36.0], shoonya_1sZYX3I2PCG19V, 5752616]
[paragraph, [184.0, 902.0, 1287.0, 36.0], shoonya_1sZYX3I2PCG19V, 5752616]
[paragraph, [184.0, 938.0, 1287.0, 36.0], shoonya_1sZYX3I2PCG19V, 5752616]
[paragraph, [184.0, 974.0, 1287.0, 36.0], shoonya_1sZYX3I2PCG19V, 5752616]
[paragraph, [184.0, 1010.0, 1287.0, 36.0], shoonya_1sZYX3I2PCG19V, 5752616]
[paragraph, [184.0, 1046.0, 1287.0, 36.0], shoonya_1sZYX3I2PCG19V, 5752616]
[paragraph, [184.0, 1082.0, 1287.0, 36.0], shoonya_1sZYX3I2PCG19V, 5752616]
[paragraph, [184.0, 1118.0, 1287.0, 36.0], shoonya_1sZYX3I2PCG19V, 5752616]
[paragraph, [184.0, 1154.0, 1287.0, 36.0], shoonya_1sZYX3I2PCG19V, 5752616]
[paragraph, [184.0, 1190.0, 1287.0, 36.0], shoonya_1sZYX3I2PCG19V, 5752616]
[paragraph, [184.0, 1226.0, 1287.0, 36.0], shoonya_1sZYX3I2PCG19V, 5752616]
[paragraph, [184.0, 1262.0, 1287.0, 36.0], shoonya_1sZYX3I2PCG19V, 5752616]
[paragraph, [177.0, 1351.0, 1292.0, 36.0], shoonya_0sWW84DMMHOK4Z, 5752616]
[paragraph, [177.0, 1387.0, 1292.0, 36.0], shoonya_0sWW84DMMHOK4Z, 5752616]
[paragraph, [177.0, 1423.0, 1292.0, 36.0], shoonya_0sWW84DMMHOK4Z, 5752616]
[paragraph, [177.0, 1459.0, 1292.0, 36.0], shoonya_0sWW84DMMHOK4Z, 5752616]
[paragraph, [177.0, 1495.0, 1292.0, 36.0], shoonya_0sWW84DMMHOK4Z, 5752616]
[paragraph, [177.0, 1531.0, 1292.0, 36.0], shoonya_0sWW84DMMHOK4Z, 5752616]
[paragraph, [177.0, 1567.0, 1292.0, 36.0], shoonya_0sWW84DMMHOK4Z, 5752616]
[paragraph, [177.0, 1603.0, 1292.0, 36.0], shoonya_0sWW84DMMHOK4Z, 5752616]
[paragraph, [177.0, 1639.0, 1292.0, 36.0], shoonya_0sWW84DMMHOK4Z, 5752616]
[paragraph, [177.0, 1675.0, 1292.0, 36.0], shoonya_0sWW84DMMHOK4Z, 5752616]
[paragraph, [177.0, 1711.0, 1292.0, 36.0], shoonya_0sWW84DMMHOK4Z, 5752616]
[paragraph, [177.0, 1747.0, 1292.0, 36.0], shoonya_0sWW84DMMHOK4Z, 5752616]
[paragraph, [177.0, 1783.0, 1292.0, 36.0], shoonya_0sWW84DMMHOK4Z, 5752616]
[paragraph, [177.0, 1819.0, 1292.0, 36.0], shoonya_0sWW84DMMHOK4Z, 5752616]
[paragraph, [177.0, 1855.0, 1292.0, 36.0], shoonya_0sWW84DMMHOK4Z, 5752616]
[paragraph, [177.0, 1891.0, 1292.0, 36.0], shoonya_0sWW84DMMHOK4Z, 5752616]
[folio, [296.0, 2131.0, 482.0, 36.0], nRfbTN7yRT, 5752616]
[folio, [296.0, 2167.0, 482.0, 36.0], nRfbTN7yRT, 5752616]
[dateline, [996.0, 2139.0, 362.0, 64.5], HdmcNQ4Ozd, 5752616]
