[872, 605]
[section-title, [268.0, 32.0, 70.0, 30.0], Gmq9QYQrGL, 6457401]
[folio, [495.0, 32.0, 61.0, 18.0], 2c_E3_dfbv, 6457401]
[paragraph, [303.0, 66.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 84.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 102.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 120.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 138.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 156.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 174.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 192.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 210.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 228.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 246.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 264.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 282.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 300.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 318.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 336.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 354.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 372.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 390.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 408.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 426.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 444.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 462.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 480.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 498.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 516.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 534.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 552.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 570.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 588.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 606.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 624.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [303.0, 642.0, 253.0, 18.0], oFr2c6sHbC, 6457401]
[paragraph, [46.0, 73.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 91.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 109.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 127.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 145.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 163.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 181.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 199.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 217.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 235.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 253.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 271.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 289.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 307.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 325.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 343.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 361.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 379.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 397.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 415.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 433.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 451.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 469.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 487.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 505.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 523.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 541.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 559.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[paragraph, [46.0, 577.0, 255.0, 18.0], shoonya_0s7OWI0U50P7LV, 6457401]
[reference, [47.0, 602.0, 256.0, 18.0], 3ZnH2UDyd7, 6457401]
[reference, [47.0, 620.0, 256.0, 18.0], 3ZnH2UDyd7, 6457401]
[reference, [47.0, 638.0, 256.0, 18.0], 3ZnH2UDyd7, 6457401]
[reference, [47.0, 656.0, 256.0, 18.0], 3ZnH2UDyd7, 6457401]
[reference, [47.0, 674.0, 256.0, 18.0], 3ZnH2UDyd7, 6457401]
[reference, [47.0, 692.0, 256.0, 18.0], 3ZnH2UDyd7, 6457401]
[reference, [47.0, 710.0, 256.0, 18.0], 3ZnH2UDyd7, 6457401]
[reference, [47.0, 728.0, 256.0, 18.0], 3ZnH2UDyd7, 6457401]
[reference, [47.0, 746.0, 256.0, 18.0], 3ZnH2UDyd7, 6457401]
[reference, [47.0, 764.0, 256.0, 18.0], 3ZnH2UDyd7, 6457401]
[reference, [47.0, 782.0, 256.0, 18.0], 3ZnH2UDyd7, 6457401]
[reference, [47.0, 800.0, 256.0, 18.0], 3ZnH2UDyd7, 6457401]
[reference, [47.0, 818.0, 256.0, 18.0], 3ZnH2UDyd7, 6457401]
[reference, [300.0, 668.0, 253.0, 18.0], sV4V-MVQnE, 6457401]
[reference, [300.0, 686.0, 253.0, 18.0], sV4V-MVQnE, 6457401]
[reference, [300.0, 704.0, 253.0, 18.0], sV4V-MVQnE, 6457401]
[reference, [300.0, 722.0, 253.0, 18.0], sV4V-MVQnE, 6457401]
[reference, [300.0, 740.0, 253.0, 18.0], sV4V-MVQnE, 6457401]
[reference, [300.0, 758.0, 253.0, 18.0], sV4V-MVQnE, 6457401]
[reference, [300.0, 776.0, 253.0, 18.0], sV4V-MVQnE, 6457401]
[reference, [300.0, 794.0, 253.0, 18.0], sV4V-MVQnE, 6457401]
[reference, [300.0, 812.0, 253.0, 18.0], sV4V-MVQnE, 6457401]
