[2640, 2040]
[sub-ordered-list, [303.0, 466.0, 1415.0, 46.5], Nu_GcmZt5_, 5700289]
[sub-ordered-list, [303.0, 512.5, 1415.0, 46.5], Nu_GcmZt5_, 5700289]
[sub-ordered-list, [303.0, 559.0, 1415.0, 46.5], Nu_GcmZt5_, 5700289]
[sub-ordered-list, [303.0, 605.5, 1415.0, 46.5], Nu_GcmZt5_, 5700289]
[sub-ordered-list, [303.0, 652.0, 1415.0, 46.5], Nu_GcmZt5_, 5700289]
[sub-ordered-list, [303.0, 698.5, 1415.0, 46.5], Nu_GcmZt5_, 5700289]
[sub-ordered-list, [303.0, 745.0, 1415.0, 46.5], Nu_GcmZt5_, 5700289]
[sub-ordered-list, [303.0, 791.5, 1415.0, 46.5], Nu_GcmZt5_, 5700289]
[sub-ordered-list, [303.0, 838.0, 1415.0, 46.5], Nu_GcmZt5_, 5700289]
[sub-ordered-list, [303.0, 884.5, 1415.0, 46.5], Nu_GcmZt5_, 5700289]
[sub-ordered-list, [303.0, 931.0, 1415.0, 46.5], Nu_GcmZt5_, 5700289]
[sub-ordered-list, [303.0, 977.5, 1415.0, 46.5], Nu_GcmZt5_, 5700289]
[sub-ordered-list, [303.0, 1024.0, 1415.0, 46.5], Nu_GcmZt5_, 5700289]
[sub-ordered-list, [303.0, 1070.5, 1415.0, 46.5], Nu_GcmZt5_, 5700289]
[sub-ordered-list, [303.0, 1117.0, 1415.0, 46.5], Nu_GcmZt5_, 5700289]
[sub-ordered-list, [303.0, 1163.5, 1415.0, 46.5], Nu_GcmZt5_, 5700289]
[sub-ordered-list, [303.0, 1210.0, 1415.0, 46.5], Nu_GcmZt5_, 5700289]
[sub-ordered-list, [303.0, 1256.5, 1415.0, 46.5], Nu_GcmZt5_, 5700289]
[sub-ordered-list, [303.0, 1303.0, 1415.0, 46.5], Nu_GcmZt5_, 5700289]
[sub-ordered-list, [303.0, 1349.5, 1415.0, 46.5], Nu_GcmZt5_, 5700289]
[sub-ordered-list, [303.0, 1396.0, 1415.0, 46.5], Nu_GcmZt5_, 5700289]
[sub-ordered-list, [303.0, 1442.5, 1415.0, 46.5], Nu_GcmZt5_, 5700289]
[ordered-list, [327.0, 472.0, 1394.0, 46.5], BLOyPf48R6, 5700289]
[ordered-list, [327.0, 518.5, 1394.0, 46.5], BLOyPf48R6, 5700289]
[ordered-list, [327.0, 565.0, 1394.0, 46.5], BLOyPf48R6, 5700289]
[ordered-list, [327.0, 611.5, 1394.0, 46.5], BLOyPf48R6, 5700289]
[ordered-list, [327.0, 658.0, 1394.0, 46.5], BLOyPf48R6, 5700289]
[ordered-list, [327.0, 704.5, 1394.0, 46.5], BLOyPf48R6, 5700289]
[ordered-list, [327.0, 751.0, 1394.0, 46.5], BLOyPf48R6, 5700289]
[ordered-list, [327.0, 797.5, 1394.0, 46.5], BLOyPf48R6, 5700289]
[ordered-list, [327.0, 844.0, 1394.0, 46.5], BLOyPf48R6, 5700289]
[ordered-list, [327.0, 890.5, 1394.0, 46.5], BLOyPf48R6, 5700289]
[ordered-list, [327.0, 937.0, 1394.0, 46.5], BLOyPf48R6, 5700289]
[ordered-list, [327.0, 983.5, 1394.0, 46.5], BLOyPf48R6, 5700289]
[ordered-list, [327.0, 1030.0, 1394.0, 46.5], BLOyPf48R6, 5700289]
[ordered-list, [327.0, 1076.5, 1394.0, 46.5], BLOyPf48R6, 5700289]
[ordered-list, [327.0, 1123.0, 1394.0, 46.5], BLOyPf48R6, 5700289]
[ordered-list, [327.0, 1169.5, 1394.0, 46.5], BLOyPf48R6, 5700289]
[ordered-list, [327.0, 1216.0, 1394.0, 46.5], BLOyPf48R6, 5700289]
[ordered-list, [327.0, 1262.5, 1394.0, 46.5], BLOyPf48R6, 5700289]
[ordered-list, [327.0, 1309.0, 1394.0, 46.5], BLOyPf48R6, 5700289]
[ordered-list, [327.0, 1355.5, 1394.0, 46.5], BLOyPf48R6, 5700289]
[ordered-list, [327.0, 1402.0, 1394.0, 46.5], BLOyPf48R6, 5700289]
[ordered-list, [327.0, 1448.5, 1394.0, 46.5], BLOyPf48R6, 5700289]
[ordered-list, [314.0, 1599.0, 1420.0, 46.5], shoonya_1sB7ASBH8BYRN5, 5700289]
[ordered-list, [314.0, 1645.5, 1420.0, 46.5], shoonya_1sB7ASBH8BYRN5, 5700289]
[ordered-list, [314.0, 1692.0, 1420.0, 46.5], shoonya_1sB7ASBH8BYRN5, 5700289]
[ordered-list, [314.0, 1738.5, 1420.0, 46.5], shoonya_1sB7ASBH8BYRN5, 5700289]
[ordered-list, [314.0, 1785.0, 1420.0, 46.5], shoonya_1sB7ASBH8BYRN5, 5700289]
[ordered-list, [314.0, 1831.5, 1420.0, 46.5], shoonya_1sB7ASBH8BYRN5, 5700289]
[ordered-list, [314.0, 1878.0, 1420.0, 46.5], shoonya_1sB7ASBH8BYRN5, 5700289]
[ordered-list, [314.0, 1924.5, 1420.0, 46.5], shoonya_1sB7ASBH8BYRN5, 5700289]
[ordered-list, [314.0, 1971.0, 1420.0, 46.5], shoonya_1sB7ASBH8BYRN5, 5700289]
[ordered-list, [314.0, 2017.5, 1420.0, 46.5], shoonya_1sB7ASBH8BYRN5, 5700289]
[ordered-list, [314.0, 2064.0, 1420.0, 46.5], shoonya_1sB7ASBH8BYRN5, 5700289]
[ordered-list, [314.0, 2110.5, 1420.0, 46.5], shoonya_1sB7ASBH8BYRN5, 5700289]
[ordered-list, [314.0, 2157.0, 1420.0, 46.5], shoonya_1sB7ASBH8BYRN5, 5700289]
[ordered-list, [314.0, 2203.5, 1420.0, 46.5], shoonya_1sB7ASBH8BYRN5, 5700289]
[sub-ordered-list, [401.0, 1919.0, 1324.0, 46.5], shoonya_4s1UCD65XCZZ2L, 5700289]
[sub-ordered-list, [401.0, 1965.5, 1324.0, 46.5], shoonya_4s1UCD65XCZZ2L, 5700289]
[sub-ordered-list, [401.0, 2012.0, 1324.0, 46.5], shoonya_4s1UCD65XCZZ2L, 5700289]
[sub-ordered-list, [401.0, 2058.5, 1324.0, 46.5], shoonya_4s1UCD65XCZZ2L, 5700289]
[sub-ordered-list, [401.0, 2105.0, 1324.0, 46.5], shoonya_4s1UCD65XCZZ2L, 5700289]
[sub-ordered-list, [401.0, 2151.5, 1324.0, 46.5], shoonya_4s1UCD65XCZZ2L, 5700289]
[sub-ordered-list, [401.0, 2198.0, 1324.0, 46.5], shoonya_4s1UCD65XCZZ2L, 5700289]
