[842, 596]
[contact-info, [87.0, 36.0, 197.0, 18.0], YrVtwsPDBp, 5658274]
[contact-info, [87.0, 54.0, 197.0, 18.0], YrVtwsPDBp, 5658274]
[folio, [507.0, 36.0, 59.0, 18.0], Pk0Bjyjg2d, 5658274]
[folio, [507.0, 54.0, 59.0, 18.0], Pk0Bjyjg2d, 5658274]
[chapter-title, [34.0, 119.0, 361.0, 30.0], shoonya_8sCFAAXBDY7D6T, 5658274]
[answer, [302.0, 212.0, 250.0, 18.0], shoonya_1s00CK8SSH6RDA, 5658274]
[answer, [302.0, 230.0, 250.0, 18.0], shoonya_1s00CK8SSH6RDA, 5658274]
[answer, [302.0, 248.0, 250.0, 18.0], shoonya_1s00CK8SSH6RDA, 5658274]
[answer, [302.0, 266.0, 250.0, 18.0], shoonya_1s00CK8SSH6RDA, 5658274]
[answer, [34.0, 231.0, 250.0, 18.0], shoonya_0sVOSUPY7SO30X, 5658274]
[answer, [34.0, 249.0, 250.0, 18.0], shoonya_0sVOSUPY7SO30X, 5658274]
[answer, [34.0, 267.0, 250.0, 18.0], shoonya_0sVOSUPY7SO30X, 5658274]
[answer, [34.0, 285.0, 250.0, 18.0], shoonya_0sVOSUPY7SO30X, 5658274]
[answer, [34.0, 303.0, 250.0, 18.0], shoonya_0sVOSUPY7SO30X, 5658274]
[answer, [34.0, 321.0, 250.0, 18.0], shoonya_0sVOSUPY7SO30X, 5658274]
[answer, [34.0, 339.0, 250.0, 18.0], shoonya_0sVOSUPY7SO30X, 5658274]
[answer, [34.0, 357.0, 250.0, 18.0], shoonya_0sVOSUPY7SO30X, 5658274]
[answer, [34.0, 375.0, 250.0, 18.0], shoonya_0sVOSUPY7SO30X, 5658274]
[answer, [34.0, 393.0, 250.0, 18.0], shoonya_0sVOSUPY7SO30X, 5658274]
[answer, [34.0, 411.0, 250.0, 18.0], shoonya_0sVOSUPY7SO30X, 5658274]
[answer, [34.0, 429.0, 250.0, 18.0], shoonya_0sVOSUPY7SO30X, 5658274]
[answer, [34.0, 447.0, 250.0, 18.0], shoonya_0sVOSUPY7SO30X, 5658274]
[answer, [34.0, 465.0, 250.0, 18.0], shoonya_0sVOSUPY7SO30X, 5658274]
[answer, [34.0, 483.0, 250.0, 18.0], shoonya_0sVOSUPY7SO30X, 5658274]
[answer, [300.0, 318.0, 254.0, 18.0], shoonya_6s7008JP51UGAF, 5658274]
[answer, [300.0, 336.0, 254.0, 18.0], shoonya_6s7008JP51UGAF, 5658274]
[answer, [300.0, 354.0, 254.0, 18.0], shoonya_6s7008JP51UGAF, 5658274]
[answer, [300.0, 372.0, 254.0, 18.0], shoonya_6s7008JP51UGAF, 5658274]
[answer, [300.0, 390.0, 254.0, 18.0], shoonya_6s7008JP51UGAF, 5658274]
[answer, [300.0, 408.0, 254.0, 18.0], shoonya_6s7008JP51UGAF, 5658274]
[answer, [300.0, 426.0, 254.0, 18.0], shoonya_6s7008JP51UGAF, 5658274]
[answer, [300.0, 444.0, 254.0, 18.0], shoonya_6s7008JP51UGAF, 5658274]
[answer, [299.0, 504.0, 256.0, 18.0], shoonya_5sN37OA7KOGQNJ, 5658274]
[answer, [299.0, 522.0, 256.0, 18.0], shoonya_5sN37OA7KOGQNJ, 5658274]
[answer, [299.0, 540.0, 256.0, 18.0], shoonya_5sN37OA7KOGQNJ, 5658274]
[answer, [299.0, 558.0, 256.0, 18.0], shoonya_5sN37OA7KOGQNJ, 5658274]
[answer, [299.0, 576.0, 256.0, 18.0], shoonya_5sN37OA7KOGQNJ, 5658274]
[answer, [299.0, 594.0, 256.0, 18.0], shoonya_5sN37OA7KOGQNJ, 5658274]
[answer, [299.0, 612.0, 256.0, 18.0], shoonya_5sN37OA7KOGQNJ, 5658274]
[answer, [299.0, 630.0, 256.0, 18.0], shoonya_5sN37OA7KOGQNJ, 5658274]
[answer, [39.0, 555.0, 244.0, 18.0], shoonya_2sCITZYCB6O2BV, 5658274]
[answer, [39.0, 573.0, 244.0, 18.0], shoonya_2sCITZYCB6O2BV, 5658274]
[answer, [39.0, 591.0, 244.0, 18.0], shoonya_2sCITZYCB6O2BV, 5658274]
[answer, [39.0, 609.0, 244.0, 18.0], shoonya_2sCITZYCB6O2BV, 5658274]
[answer, [39.0, 627.0, 244.0, 18.0], shoonya_2sCITZYCB6O2BV, 5658274]
[answer, [39.0, 645.0, 244.0, 18.0], shoonya_2sCITZYCB6O2BV, 5658274]
[answer, [39.0, 663.0, 244.0, 18.0], shoonya_2sCITZYCB6O2BV, 5658274]
[answer, [298.0, 660.0, 263.0, 18.0], shoonya_7sBON2MA9MLT13, 5658274]
[answer, [298.0, 678.0, 263.0, 18.0], shoonya_7sBON2MA9MLT13, 5658274]
[answer, [298.0, 696.0, 263.0, 18.0], shoonya_7sBON2MA9MLT13, 5658274]
[answer, [298.0, 714.0, 263.0, 18.0], shoonya_7sBON2MA9MLT13, 5658274]
[answer, [35.0, 693.0, 256.0, 18.0], shoonya_4sC4AI0VYLBGRB, 5658274]
[answer, [35.0, 711.0, 256.0, 18.0], shoonya_4sC4AI0VYLBGRB, 5658274]
